adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd9,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec9,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb9,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_prec8,mean_prec9,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_rad8,mean_rad9,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg9,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax9,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin9,tmin<0p1,tmin<0p2,tmin<0p3,tmin<0p4,tmin<0p5,tmin<0p6,tmin<0p7,tmin<0p8,tmin<0p9,tmax>35p1,tmax>35p2,tmax>35p3,tmax>35p4,tmax>35p5,tmax>35p6,tmax>35p7,tmax>35p8,tmax>35p9,prec<1p1,prec<1p2,prec<1p3,prec<1p4,prec<1p5,prec<1p6,prec<1p7,prec<1p8,prec<1p9,max_cum_fpar2,max_cum_fpar3,max_cum_fpar4,max_cum_fpar5,max_cum_fpar6,max_cum_fpar7,max_cum_fpar8,max_cum_fpar9,max_cum_ndvi2,max_cum_ndvi3,max_cum_ndvi4,max_cum_ndvi5,max_cum_ndvi6,max_cum_ndvi7,max_cum_ndvi8,max_cum_ndvi9,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm9,yield
MX31,14.116,1.364,2014,0.0,0.0,416.336,912.165,1429.683,1940.53,2484.266,3025.802,3093.711,0.0,0.0,24.839000000000002,44.133,129.53300000000002,237.999,294.52,367.993,383.807,0.0,0.0,-48.569074074074074,-185.75466666666668,-309.12235483870967,-323.5274,-433.15516129032255,-531.5230322580645,-563.60875,0.0,0.0,0.9199629629629631,0.6431333333333333,2.7548387096774194,3.615533333333333,1.8232580645161292,2.370096774193548,3.9534999999999996,0.0,0.0,19766612.85185185,22521688.766666666,20909330.29032258,20547775.9,22970273.225806452,21930011.967741936,18816519.75,0.0,0.0,25.419851851851853,26.52763333333333,26.694129032258065,27.028233333333333,27.539870967741937,27.468903225806454,26.977249999999998,0.0,0.0,31.598074074074074,32.988033333333334,32.163612903225804,32.01943333333333,33.3261935483871,33.075,32.046749999999996,0.0,0.0,20.609851851851854,21.50636666666667,22.811774193548384,23.663166666666665,23.368612903225806,23.512096774193548,23.8185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,16.0,10.0,16.0,9.0,0.0,0.0,123.564,288.115,458.995,657.91,870.3140000000001,1088.548,1163.125,0.0,2.713,4.511,7.135,10.275,13.415,16.668,0.0,0.0,0.0,4.996444444444444,4.523833333333333,4.813225806451613,5.247833333333333,4.597161290322581,4.858451612903226,5.431,1.095
MX32,13.261,1.5,2014,0.0,81.839,289.382,568.808,883.952,1195.676,1477.638,1640.819,0.0,0.0,0.062,6.58,9.76,53.539,200.201,323.409,391.995,0.0,0.0,-30.941230769230767,-139.7973870967742,-315.3345,-483.99332258064516,-568.0850666666666,-545.3525161290322,-590.3995555555556,0.0,0.0,0.0047692307692307695,0.21025806451612902,0.10600000000000001,1.4122258064516129,4.888733333333334,3.9744516129032257,3.8103333333333333,0.0,0.0,22490372.46153846,24969438.0,26981948.466666665,25154382.83870968,23594303.566666666,24548652.903225806,23839144.0,0.0,0.0,16.29530769230769,16.694935483870967,19.314200000000003,20.165935483870967,20.390800000000002,19.095548387096773,19.06561111111111,0.0,0.0,24.131230769230772,24.673967741935485,27.101,27.409903225806453,26.896400000000003,25.338870967741936,25.42238888888889,0.0,0.0,8.667692307692308,9.22841935483871,11.425099999999999,13.368935483870969,14.882866666666667,14.046193548387098,14.059888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,29.0,29.0,20.0,8.0,10.0,3.0,0.0,24.163,96.316,164.748,235.792,340.774,491.052,601.425,0.0,0.606,1.778,2.5949999999999998,3.724,5.289,7.445,8.545,0.0,0.0,3.909692307692308,3.638774193548387,3.2014666666666667,3.2961290322580648,3.9893,4.481064516129033,4.228555555555555,0.0,2.686
MX01,13.644,1.583,2017,0.0,71.138,306.896,598.895,996.615,1371.976,1656.611,1857.214,0.0,0.0,0.5900000000000001,16.989,19.201,31.274,91.084,285.481,335.831,0.0,0.0,-34.658692307692306,-130.0799677419355,-304.03606666666667,-502.421,-679.5817000000001,-684.468064516129,-710.4827894736842,0.0,0.0,0.04538461538461539,0.529,0.07373333333333335,0.38945161290322583,1.9936666666666665,6.270870967741935,2.65,0.0,0.0,23411700.46153846,24152724.06451613,27770238.733333334,28277031.93548387,26007536.866666667,24245747.64516129,24577682.36842105,0.0,0.0,15.472153846153846,17.605096774193548,19.7333,22.82967741935484,22.51203333333333,19.181774193548385,20.55805263157895,0.0,0.0,23.502000000000002,25.524129032258067,27.79893333333333,30.61035483870968,29.517699999999998,25.235548387096774,27.077105263157897,0.0,0.0,7.731230769230769,9.819903225806453,11.1566,14.009322580645161,15.6199,14.541419354838709,15.030947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,30.0,28.0,21.0,10.0,12.0,0.0,24.743,95.202,158.848,221.48499999999999,297.257,413.638,517.747,0.0,0.53,1.5590000000000002,2.2880000000000003,3.2800000000000002,4.382,6.1530000000000005,7.273,0.0,0.0,3.8472307692307695,3.7962258064516132,3.1734,2.9821935483870967,3.3219333333333334,5.081451612903226,4.573105263157895,0.0,2.986
MX03,11.358,1.473,2017,0.0,0.0,269.385,596.5840000000001,918.156,1297.363,1836.397,2323.189,0.0,0.0,0.0,0.005,0.117,0.196,0.593,9.118,23.677999999999997,0.0,0.0,0.0,-71.26096296296296,-235.59816666666666,-420.60822580645157,-606.5294666666666,-811.3199354838711,-998.1502307692307,0.0,0.0,0.0,0.00018518518518518518,0.0037333333333333333,0.0025483870967741937,0.013233333333333335,0.275,0.5599999999999999,0.0,0.0,0.0,24749088.666666668,27625156.666666668,28836872.70967742,28309454.933333334,26626956.19354839,25306157.0,0.0,0.0,0.0,19.97722222222222,20.906633333333332,20.373290322580644,22.640233333333335,27.388193548387097,28.72276923076923,0.0,0.0,0.0,27.910370370370373,28.92393333333333,27.073741935483874,29.4376,34.21529032258064,35.53638461538462,0.0,0.0,0.0,14.056814814814814,14.769966666666667,15.113741935483871,17.942333333333334,22.613290322580646,24.080384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,27.0,30.0,31.0,30.0,29.0,22.0,0.0,0.0,55.839,133.708,207.043,278.165,340.249,401.155,0.0,0.0,0.883,1.491,2.27,3.033,3.75,4.274,0.0,0.0,0.0,2.6165925925925926,2.1463666666666668,1.968193548387097,1.7277,1.829741935483871,2.200269230769231,0.0,7.387
MX06,13.658,1.435,2017,0.0,140.129,570.602,980.63,1443.751,1891.498,2328.528,2544.0,0.0,0.0,10.269,16.302,16.964,23.267,321.501,617.621,831.182,0.0,0.0,-19.532833333333333,-122.93467741935484,-292.0294666666667,-470.79964516129036,-524.3273666666666,-302.40729032258065,-157.73026666666667,0.0,0.0,0.85575,0.19461290322580646,0.02206666666666667,0.20332258064516132,9.941133333333333,9.55225806451613,14.237400000000001,0.0,0.0,22084981.75,23286995.548387095,26854340.6,27115765.612903226,20124988.633333333,20851023.35483871,20701678.533333335,0.0,0.0,21.67741666666667,23.886225806451613,23.6676,24.939387096774194,24.924899999999997,24.09774193548387,24.3648,0.0,0.0,29.643583333333336,31.78374193548387,31.9875,32.366129032258065,30.484033333333336,29.70716129032258,29.5638,0.0,0.0,16.270500000000002,18.105677419354837,17.5007,19.229612903225807,21.0914,20.745548387096772,21.005933333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,30.0,29.0,7.0,1.0,0.0,0.0,36.107,136.588,227.003,315.273,424.735,589.258,722.251,0.0,0.853,2.438,3.527,4.981,6.727,9.520999999999999,11.067,0.0,0.0,4.9845,4.691516129032259,4.299766666666667,4.244387096774194,5.387733333333333,6.2669999999999995,6.619933333333334,0.0,3.417
MX07,13.185,1.464,2017,0.0,212.0,661.999,1144.437,1638.627,2066.373,2512.312,2585.648,0.0,0.0,2.411,14.664,37.358,193.796,542.693,705.7860000000001,737.184,0.0,0.0,-35.87146666666667,-145.33483870967743,-299.24083333333334,-389.229935483871,-236.5944333333333,-119.4532580645161,-95.92379999999999,0.0,0.0,0.16073333333333334,0.39525806451612905,0.7564666666666666,5.046387096774193,11.6299,5.261064516129032,6.2796,0.0,0.0,21236529.466666665,22453524.580645163,24337844.6,21101369.29032258,18178242.566666666,21269710.06451613,21233718.8,0.0,0.0,24.133333333333333,24.51609677419355,26.081266666666668,25.94161290322581,24.2582,24.385129032258064,24.6672,0.0,0.0,31.2778,31.441000000000003,32.84046666666667,31.644129032258064,28.769566666666666,29.096419354838712,29.3976,0.0,0.0,18.305333333333333,19.07035483870968,20.439033333333334,21.618451612903225,21.345433333333336,20.923290322580645,20.9184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,23.0,3.0,0.0,0.0,0.0,0.0,40.467,156.023,264.983,388.85,551.302,740.73,807.981,0.0,0.915,2.617,3.904,5.98,8.884,11.84,12.61,0.0,0.0,4.547066666666667,4.459935483870968,4.286266666666666,4.881774193548387,6.282033333333334,6.100193548387097,6.207800000000001,0.0,3.166
MX08,12.3,1.457,2017,0.0,27.185000000000002,160.087,365.378,657.808,1081.25,1411.485,1545.666,0.0,0.0,8.89,15.099,21.032,30.463,46.582,215.2,281.666,0.0,0.0,-28.48884210526316,-129.1326129032258,-295.21486666666664,-494.492935483871,-685.3552666666667,-797.5537096774194,-758.9366153846154,0.0,0.0,0.4678947368421053,0.20029032258064514,0.19776666666666667,0.30422580645161296,0.5373,5.439290322580645,5.1127692307692305,0.0,0.0,19410320.315789472,23702869.225806452,27797665.933333334,29458409.35483871,27708655.733333334,23098724.903225806,22535256.0,0.0,0.0,10.141052631578948,14.286483870967741,16.837833333333332,19.43322580645161,24.114733333333334,20.65274193548387,20.321615384615384,0.0,0.0,17.62521052631579,22.29948387096774,24.802666666666667,27.258935483870967,31.0168,26.529774193548388,25.56823076923077,0.0,0.0,3.5748421052631576,6.193838709677419,8.506666666666666,10.726677419354838,15.769333333333332,15.744677419354838,15.889384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,27.0,29.0,26.0,7.0,0.0,0.0,34.129000000000005,86.688,141.505,202.722,298.221,453.203,584.207,0.0,0.664,1.559,2.245,3.1870000000000003,4.501,6.508,7.75,0.0,0.0,3.3181052631578947,2.88741935483871,2.3016333333333336,2.083741935483871,2.2298666666666667,3.741548387096774,4.347615384615384,0.0,9.456
MX09,14.612,1.478,2017,0.0,7.635000000000002,190.483,418.26099999999997,699.088,956.255,1151.302,1370.084,1395.64,0.0,0.0,29.677,56.067,123.987,308.921,676.947,974.895,1032.43,0.0,-4.596,-55.7846129032258,-188.67316666666665,-302.97632258064516,-351.6119,-157.51483870967743,3.6834838709677444,142.82775,0.0,0.0,0.9573225806451613,0.8796666666666667,2.190967741935484,6.164466666666667,11.871806451612903,9.611225806451612,14.383750000000001,0.0,24523752.0,23462199.80645161,25791299.466666665,24202977.06451613,23430778.666666668,21665523.612903226,21515345.35483871,15679961.5,0.0,17.635,15.898322580645162,17.5926,19.058935483870968,18.572233333333333,16.29183870967742,17.057483870967744,16.389,0.0,25.62,23.53116129032258,24.961133333333333,26.11583870967742,24.9202,21.712451612903227,22.162258064516127,20.17875,0.0,7.965,8.815354838709677,9.935066666666668,12.529193548387095,12.911566666666666,12.345225806451612,12.84725806451613,13.48925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,24.0,12.0,4.0,0.0,0.0,0.0,0.0,52.771,109.68299999999999,181.43,288.511,432.783,593.381,646.881,0.0,1.135,2.017,3.402,4.789,6.523,8.196,0.0,0.0,6.194,6.20058064516129,5.815066666666667,5.856774193548387,6.341466666666666,7.45858064516129,8.143225806451612,8.37025,2.48
MX10,14.562,1.551,2017,0.0,34.543,216.695,478.981,828.448,1239.515,1547.36,1711.3990000000001,0.0,0.0,12.32,43.355,47.449,53.519,64.798,225.805,318.749,0.0,0.0,-21.358285714285717,-97.38741935483871,-268.1854333333333,-471.1490322580645,-667.2882333333333,-768.4559999999999,-742.4491875,0.0,0.0,0.88,1.0011290322580644,0.13646666666666668,0.1958064516129032,0.37596666666666667,5.193774193548387,5.809,0.0,0.0,22070069.214285713,24436547.16129032,27806983.466666665,28614622.903225806,27460520.933333334,23347535.612903226,23471047.5,0.0,0.0,12.306071428571428,15.875870967741935,18.742866666666664,21.273129032258066,23.702233333333332,19.93048387096774,20.2524375,0.0,0.0,21.22107142857143,24.578967741935482,27.455233333333336,29.881096774193548,30.643833333333337,25.873483870967743,25.962875,0.0,0.0,5.298,7.963451612903225,10.1423,12.631483870967743,15.902766666666666,15.158387096774195,15.38375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,29.0,29.0,27.0,3.0,2.0,0.0,21.501,88.527,158.216,225.37199999999999,296.537,407.515,517.646,0.0,0.541,1.6460000000000001,2.4650000000000003,3.535,4.644,6.292,7.49,0.0,0.0,3.678857142857143,3.739516129032258,2.8740666666666663,2.5720967741935485,2.6191666666666666,4.1172258064516125,4.479,0.0,3.669
MX11,14.064,1.574,2017,0.0,73.718,333.727,654.403,1063.897,1415.814,1690.806,1947.646,0.0,0.0,0.238,22.951,27.362000000000002,49.49,178.405,386.299,494.072,0.0,0.0,-24.8728,-110.68622580645162,-271.1084666666667,-447.97564516129034,-573.0182333333333,-512.6667096774194,-497.3473076923077,0.0,0.0,0.023799999999999998,0.7326774193548388,0.14703333333333332,0.7138064516129032,4.297166666666667,6.706258064516129,4.1451153846153845,0.0,0.0,23280183.2,24061421.16129032,27060822.266666666,26891301.35483871,24630848.866666667,22690442.387096774,23551781.346153848,0.0,0.0,17.3718,18.387387096774194,20.689200000000003,23.20948387096774,21.730566666666668,18.870709677419352,19.87846153846154,0.0,0.0,26.178199999999997,26.846354838709676,29.116633333333333,31.36506451612903,29.0888,25.229612903225807,26.080115384615382,0.0,0.0,9.1662,10.785290322580645,12.263166666666667,15.024354838709677,15.310599999999999,14.46674193548387,14.71623076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,30.0,23.0,18.0,6.0,10.0,0.0,42.614,168.889,267.164,347.121,458.163,631.157,838.496,0.0,0.413,2.04,3.03,4.244,5.9399999999999995,8.576,10.714,0.0,0.0,5.5444,5.285774193548387,4.4816,4.103032258064516,4.500933333333333,6.173677419354839,6.669576923076923,0.0,5.299
MX12,13.381,1.455,2017,0.0,132.472,631.942,1139.3029999999999,1682.982,2139.493,2574.013,2916.706,0.0,0.0,0.009000000000000001,5.715,11.7,93.088,339.892,578.743,792.052,0.0,0.0,-24.670666666666666,-126.59877419354838,-299.7873333333334,-457.30980645161287,-443.9712333333334,-293.5617741935484,-211.054,0.0,0.0,0.001,0.18406451612903227,0.19949999999999998,2.62541935483871,8.2268,7.704870967741935,8.887875,0.0,0.0,23503716.0,24245082.451612905,26714789.0,24340668.48387097,21282396.133333333,21860846.0,21651467.291666668,0.0,0.0,24.71911111111111,26.11193548387097,26.912033333333333,27.538032258064515,25.217033333333333,24.016774193548386,24.278875,0.0,0.0,32.43977777777778,33.632,34.5311,34.16316129032258,30.465433333333333,28.887870967741936,28.62216666666667,0.0,0.0,17.680111111111113,19.182741935483868,19.9359,21.590935483870968,20.981966666666665,20.371225806451616,20.483208333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0,29.0,14.0,0.0,0.0,0.0,0.0,31.574,121.01,204.59,302.01800000000003,455.42900000000003,653.8240000000001,875.5830000000001,0.0,0.341,1.6800000000000002,2.656,4.011,6.548,9.57,11.9,0.0,0.0,5.007444444444444,4.7184838709677415,4.2953,4.765677419354838,6.756366666666667,7.742870967741935,8.363708333333333,0.0,2.31
MX13,14.796,1.464,2017,0.0,23.877000000000002,180.523,395.598,679.742,925.028,1121.014,1347.356,1371.3899999999999,0.0,0.028999999999999998,54.172,80.413,143.18,258.984,404.136,517.071,542.533,0.0,-11.253,-51.41332258064516,-171.7458,-291.623,-384.51893333333334,-342.18761290322584,-365.34225806451616,-363.135,0.0,0.0072499999999999995,1.7465483870967742,0.8747,2.024741935483871,3.860133333333333,4.6823225806451605,3.6430645161290323,6.365500000000001,0.0,24239165.0,22948207.16129032,26398432.066666666,24788997.70967742,24237768.333333332,22068914.35483871,21853488.967741936,14848156.25,0.0,15.96925,15.053096774193548,17.16916666666667,19.165935483870967,18.176199999999998,16.322129032258065,17.301354838709678,16.008499999999998,0.0,25.11325,23.10045161290323,25.646366666666665,26.528645161290324,24.937099999999997,21.97090322580645,23.008451612903226,19.9625,0.0,7.7475000000000005,8.864870967741934,10.008033333333334,12.819,12.798233333333334,12.415903225806453,12.842612903225806,13.0815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,24.0,15.0,15.0,7.0,9.0,0.0,0.0,96.809,192.136,301.441,435.231,598.149,773.719,830.978,0.355,1.815,2.871,4.604,6.516,8.995,11.683,0.0,0.0,4.34175,4.5523870967741935,4.032766666666666,4.186129032258065,4.392433333333333,5.127709677419355,5.127838709677419,5.687749999999999,2.801
MX14,14.163,1.49,2017,0.0,88.308,377.63100000000003,710.46,1127.1390000000001,1509.919,1816.018,2042.69,0.0,0.0,1.792,15.795,16.624,28.819000000000003,126.315,365.016,470.56600000000003,0.0,0.0,-27.712833333333332,-120.41067741935483,-289.34396666666663,-480.37225806451613,-623.1898666666667,-566.2800967741936,-525.3681428571429,0.0,0.0,0.14933333333333335,0.45170967741935486,0.027633333333333333,0.39338709677419353,3.2498666666666667,7.700032258064516,5.026190476190476,0.0,0.0,22960731.333333332,23931384.129032258,27660603.333333332,27904887.80645161,24368629.533333335,22207723.19354839,23130302.76190476,0.0,0.0,17.358999999999998,19.333,21.094299999999997,23.441258064516127,22.759333333333334,19.874161290322583,20.793904761904763,0.0,0.0,25.766416666666668,27.467129032258065,29.538833333333333,31.62235483870968,29.96356666666667,25.88845161290323,26.737809523809524,0.0,0.0,9.827666666666667,11.732483870967743,12.627066666666668,15.124935483870967,16.540866666666666,15.727903225806452,16.241666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,30.0,28.0,11.0,1.0,1.0,0.0,28.735,111.728,185.477,253.34199999999998,341.839,494.913,708.139,0.0,0.646,1.9,2.749,3.858,5.213,7.667,9.91,0.0,0.0,4.304666666666667,4.057032258064516,3.4132000000000002,3.2441935483870967,3.9534000000000002,5.498516129032258,5.535285714285714,0.0,8.056279788256717
MX15,15.248,1.372,2017,0.0,18.762,146.633,317.252,537.856,731.121,872.972,1034.681,0.0,0.0,0.015,39.221000000000004,71.039,181.246,402.14,723.626,985.332,0.0,0.0,-10.924,-61.02258064516129,-179.17479999999998,-267.0846129032258,-264.9958,-65.39648387096774,64.38606451612903,0.0,0.0,0.00375,1.264709677419355,1.0606,3.5550645161290326,7.363133333333334,10.370516129032257,8.442129032258064,0.0,0.0,24469908.0,23641308.258064516,26462860.266666666,24723338.80645161,23090330.733333334,21090512.0,20966242.0,0.0,0.0,14.6905,14.124870967741934,15.6873,17.11625806451613,16.442166666666665,14.57583870967742,15.21641935483871,0.0,0.0,23.0585,21.727903225806454,23.2623,24.086580645161288,22.662433333333336,20.032,20.29667741935484,0.0,0.0,6.741,7.368806451612903,8.419033333333333,10.70674193548387,11.016333333333334,10.619129032258064,10.916419354838709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,21.0,8.0,3.0,0.0,0.0,0.0,0.0,66.353,134.189,219.734,345.542,516.172,711.683,0.0,0.296,1.48,2.3689999999999998,3.847,5.951,8.628,11.431,0.0,0.0,5.454,5.429774193548387,4.948333333333333,4.993096774193549,5.5372,6.531000000000001,7.159516129032258,0.0,2.391
MX16,14.622,1.507,2017,0.0,81.467,355.407,677.819,1065.709,1397.918,1671.871,1908.237,0.0,0.0,0.5349999999999999,25.863,28.811,68.439,225.976,495.64300000000003,670.814,0.0,0.0,-25.94909090909091,-109.00232258064517,-262.23133333333334,-427.9278387096775,-494.5201666666666,-385.2997741935484,-289.12324,0.0,0.0,0.04863636363636363,0.8170322580645161,0.09826666666666667,1.2783225806451612,5.251233333333333,8.698935483870969,7.0068399999999995,0.0,0.0,23182936.727272727,23585212.258064516,26887976.2,26159452.967741936,23023072.333333332,21116140.096774194,21933717.48,0.0,0.0,17.406090909090906,18.836774193548386,20.74706666666667,22.51258064516129,21.07363333333333,18.837193548387095,19.454639999999998,0.0,0.0,26.020727272727274,26.835,28.8897,30.281225806451612,27.6487,24.711322580645163,24.93644,0.0,0.0,9.660363636363636,11.585580645161292,12.6358,15.004935483870968,15.593366666666666,14.872032258064516,15.08292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,30.0,20.0,6.0,1.0,0.0,0.0,35.737,143.501,236.429,320.25,441.934,626.999,844.969,0.0,0.79,2.367,3.402,4.738,6.759,9.646,11.954,0.0,0.0,4.912909090909091,4.652967741935483,3.8687666666666667,3.7155483870967743,4.6403,6.031741935483871,6.721760000000001,0.0,4.554
MX17,13.863,1.454,2017,0.0,51.471999999999994,480.66499999999996,930.112,1407.791,1791.689,2157.934,2532.876,0.0,0.0,0.0,13.850999999999999,36.848,219.474,646.722,978.454,1408.937,0.0,0.0,-12.67275,-98.89609677419355,-254.96043333333333,-361.92145161290324,-177.27983333333336,94.06412903225804,279.9338387096774,0.0,0.0,0.0,0.4468064516129032,0.7665666666666666,5.8911612903225805,14.2416,10.701032258064515,13.886548387096774,0.0,0.0,24112882.0,23920632.06451613,25764350.066666666,23663308.387096774,21952670.766666666,22614596.451612905,21578324.35483871,0.0,0.0,22.868,23.844935483870966,24.981566666666666,25.409,22.7966,21.81435483870968,22.09490322580645,0.0,0.0,30.4435,31.070935483870965,32.0701,31.98232258064516,28.293366666666667,27.18306451612903,26.660709677419355,0.0,0.0,15.10475,16.719548387096776,17.7459,19.448225806451614,18.261066666666668,17.616032258064514,17.930290322580642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,23.0,8.0,1.0,1.0,1.0,0.0,0.0,72.825,143.186,227.784,362.475,541.833,754.978,0.0,0.294,1.509,2.392,4.092,6.487,9.207,12.206,0.0,0.0,5.35075,5.198161290322581,4.751833333333334,5.162709677419355,7.2059,8.483225806451614,8.736967741935484,0.0,4.697
MX18,13.732,1.443,2017,0.0,113.96600000000001,486.469,850.977,1269.216,1705.191,2136.675,2492.879,0.0,0.0,12.866000000000001,17.888,19.642,21.405,107.65,363.536,599.301,0.0,0.0,-15.147416666666667,-110.38451612903226,-271.7957333333333,-444.1057419354839,-595.6249,-517.6706774193548,-409.46732,0.0,0.0,1.0721666666666667,0.162,0.05846666666666667,0.05687096774193548,2.8748333333333336,8.254387096774193,9.4306,0.0,0.0,21779790.166666668,24036079.322580647,27357782.666666668,27854818.70967742,22447407.5,21481944.0,19219866.6,0.0,0.0,19.49716666666667,22.016225806451615,22.150266666666667,23.491580645161292,24.532500000000002,23.91883870967742,24.24816,0.0,0.0,27.65608333333333,30.8581935483871,31.072866666666666,31.534387096774193,31.237399999999997,29.46741935483871,29.00788,0.0,0.0,13.282666666666666,14.811709677419355,14.923399999999999,16.93506451612903,19.714566666666666,20.450645161290325,21.06908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,29.0,31.0,15.0,1.0,0.0,0.0,40.521,148.977,240.916,324.403,416.321,555.299,745.711,0.0,0.9339999999999999,2.605,3.695,5.083,6.512,8.865,11.076,0.0,0.0,3.888916666666667,3.3248387096774197,2.9623,2.8691612903225807,3.4866,4.968741935483871,5.32596,0.0,5.783
MX20,13.078,1.416,2017,0.0,176.938,585.574,1025.238,1512.701,1946.381,2377.75,2550.471,0.0,0.0,12.451,53.228,93.15,214.836,591.856,820.954,903.016,0.0,0.0,-21.058785714285712,-99.53454838709678,-218.56866666666667,-323.1691612903226,-168.0204,6.576419354838709,47.2955,0.0,0.0,0.8893571428571428,1.3153870967741936,1.3307333333333333,3.9253548387096777,12.567333333333332,7.3902580645161295,6.8385,0.0,0.0,20605349.14285714,21758195.16129032,23774401.2,21543885.774193548,19799142.8,21467319.48387097,20811689.083333332,0.0,0.0,22.63842857142857,23.181806451612903,24.655466666666666,25.724612903225804,24.456,23.915129032258065,24.393416666666667,0.0,0.0,29.167714285714286,29.31058064516129,31.039566666666666,31.238967741935486,29.1019,28.758645161290325,28.82558333333333,0.0,0.0,17.041999999999998,18.16883870967742,19.351266666666668,21.232806451612902,20.8803,20.504451612903228,20.914666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,21.0,14.0,0.0,1.0,0.0,0.0,39.158,148.15800000000002,250.763,372.693,538.189,725.53,852.969,0.0,0.9510000000000001,2.656,3.797,5.755,8.464,11.296,11.996,0.0,0.0,6.165642857142857,5.98958064516129,5.6892,5.853096774193548,7.068133333333334,7.365322580645161,7.490416666666667,0.0,1.397
