adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd9,max_cum_gdd10,max_cum_gdd11,max_cum_gdd12,max_cum_prec1,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec9,max_cum_prec10,max_cum_prec11,max_cum_prec12,mean_cum_cwb1,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb9,mean_cum_cwb10,mean_cum_cwb11,mean_cum_cwb12,mean_prec1,mean_prec6,mean_prec7,mean_prec8,mean_prec9,mean_prec10,mean_prec11,mean_prec12,mean_rad1,mean_rad6,mean_rad7,mean_rad8,mean_rad9,mean_rad10,mean_rad11,mean_rad12,mean_tavg1,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg9,mean_tavg10,mean_tavg11,mean_tavg12,mean_tmax1,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax9,mean_tmax10,mean_tmax11,mean_tmax12,mean_tmin1,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin9,mean_tmin10,mean_tmin11,mean_tmin12,tmin<5p1,tmin<5p6,tmin<5p7,tmin<5p8,tmin<5p9,tmin<5p10,tmin<5p11,tmin<5p12,tmax>32p1,tmax>32p6,tmax>32p7,tmax>32p8,tmax>32p9,tmax>32p10,tmax>32p11,tmax>32p12,prec<0.5p1,prec<0.5p6,prec<0.5p7,prec<0.5p8,prec<0.5p9,prec<0.5p10,prec<0.5p11,prec<0.5p12,mean_cum_fpar1,mean_cum_fpar7,mean_cum_fpar8,mean_cum_fpar9,mean_cum_fpar10,mean_cum_fpar11,mean_cum_fpar12,mean_cum_ndvi1,mean_cum_ndvi7,mean_cum_ndvi8,mean_cum_ndvi9,mean_cum_ndvi10,mean_cum_ndvi11,mean_cum_ndvi12,mean_ssm1,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm9,mean_ssm10,mean_ssm11,mean_ssm12,yield
ZA-A1-0007,10.142,1.543,2013,620.817,0.0,0.0,41.765,74.748,176.549,319.516,463.785,550.589,0.0,0.0,2.351,96.868,252.394,306.172,456.897,-351.6066538461538,0.0,0.0,-60.22696774193549,-124.2536,-196.9623225806452,-243.84416666666667,-307.1261935483871,3.603538461538462,0.0,0.0,0.0758387096774193,3.1505666666666667,5.016967741935484,1.7926,4.862096774193549,25101963.07692308,0.0,0.0,18163588.129032254,20652189.55,22655680.54838709,25984588.933333334,24814987.48387097,21.03969230769231,0.0,0.0,13.371967741935483,14.982966666666666,18.14835483870968,19.629933333333334,19.65383870967742,27.490615384615385,0.0,0.0,21.46741935483871,22.57656666666667,25.41841935483871,26.9517,26.254096774193545,15.84526923076923,0.0,0.0,6.591516129032258,8.723600000000001,12.341967741935484,13.585866666666668,14.816451612903226,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,29.0,19.0,12.0,15.0,5.0,551.9953333333333,0.0,33.071,84.822,152.979,249.04266666666663,380.7503333333333,8.45175,0.0,0.57725,1.54875,2.8335,4.247333333333334,6.04875,4.228653846153846,0.0,0.0,3.333967741935484,4.095833333333333,4.114903225806452,4.070666666666667,4.417419354838709,5.0
ZA-A1-0008,11.381,1.507,2013,484.565,0.0,0.0,31.649,54.7,121.611,223.631,345.42,626.68,0.0,0.0,2.17,117.663,257.887,334.679,496.141,-231.37734482758623,0.0,0.0,-54.67975,-86.45353333333333,-138.25816129032256,-173.58466666666666,-218.19545161290324,4.501344827586206,0.0,0.0,0.0775,3.8497666666666666,4.523354838709677,2.5597333333333334,5.208451612903225,24085182.65517241,0.0,0.0,18153441.85714286,19567036.85,21108468.451612905,24928208.366666667,24602358.774193548,19.79810344827586,0.0,0.0,13.431892857142858,14.1121,16.78058064516129,18.101766666666663,18.92867741935484,26.51906896551724,0.0,0.0,21.582857142857144,21.425866666666664,23.90838709677419,25.579733333333333,25.798774193548383,14.87296551724138,0.0,0.0,6.756607142857143,8.536900000000001,11.461806451612905,12.4375,14.234451612903229,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,26.0,18.0,12.0,10.0,4.0,576.191,0.0,26.245500000000003,71.32033333333334,140.33866666666668,240.75233333333333,385.2360000000001,8.9335,0.0,0.59975,1.59675,2.90475,4.359333333333333,6.27825,5.447068965517241,0.0,0.0,3.861428571428572,5.1332,5.237258064516129,5.326899999999999,5.562548387096774,6.0
ZA-A1-0009,12.851,1.516,2013,1135.024,0.0,0.0,88.889,219.089,419.645,655.301,902.057,444.895,0.0,0.0,0.312,63.61,139.782,185.603,289.03000000000003,-534.0239259259259,0.0,-3.372,-68.59854838709677,-156.7269,-277.76612903225805,-387.5214333333333,-480.6876129032258,5.772777777777778,0.0,0.0,0.0100645161290322,2.109933333333333,2.4571612903225803,1.5273666666666663,3.3363548387096778,22820811.444444444,0.0,16583966.0,18930981.612903222,20689492.166666668,22169817.677419357,24769599.966666665,24031423.612903222,23.62840740740741,0.0,14.568,17.040967741935482,19.2863,21.469548387096776,22.8552,22.95987096774193,29.87840740740741,0.0,22.136,25.234483870967743,26.56256666666667,28.512387096774194,30.221733333333336,29.604096774193547,18.933185185185184,0.0,8.55,10.141129032258064,13.2313,15.70025806451613,16.800633333333334,18.145129032258065,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,7.0,10.0,7.0,12.0,0.0,1.0,31.0,22.0,13.0,19.0,6.0,576.583,0.0,49.39766666666666,124.09133333333334,209.60766666666663,315.3256666666667,438.83533333333327,8.241,0.0,0.67125,1.77525,3.11375,4.569333333333334,6.20125,4.1460740740740745,0.0,2.57,2.229,3.3445666666666667,3.2880322580645163,3.2477666666666662,3.788451612903226,5.133
ZA-A1-0001,12.089,1.492,2014,0.0,0.0,3.1090000000000018,7.168000000000003,12.001000000000005,56.694,140.34199999999998,260.356,0.0,0.012,32.433,135.232,170.643,229.42,334.817,347.575,0.0,-1.7959999999999998,-13.750516129032258,-11.590612903225804,-25.27653333333333,-97.15325806451614,-143.21983333333336,-233.78508,0.0,0.006,1.045838709677419,3.3160967741935488,1.1803666666666668,1.896032258064516,3.513233333333333,0.51032,0.0,10328361.0,9688750.177419355,12621858.14516129,17458633.8,20803058.774193548,24813387.7,27390222.48,0.0,10.364,12.29716129032258,11.562032258064516,12.342266666666664,15.802516129032258,17.78826666666667,19.80056,0.0,16.6355,17.787967741935486,17.167161290322582,18.241933333333336,21.846838709677417,23.905266666666662,26.06344,0.0,5.8825,8.004774193548387,7.235129032258064,7.898666666666667,11.300064516129034,13.334366666666666,15.48496,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,15.0,18.0,17.0,18.0,16.0,0.0,136.94899999999998,352.583,560.768,738.5170000000002,884.5703333333335,1017.4793333333332,0.0,1.63575,4.2835,6.8172500000000005,8.742333333333333,10.42025,12.047,0.0,3.8545,4.007032258064516,4.265806451612904,4.106933333333333,4.0400322580645165,4.134,3.6694,9.0
ZA-A1-0002,12.173,1.457,2014,403.912,0.0,0.0,14.571000000000002,39.507000000000005,91.768,171.639,260.25,482.024,0.0,0.026,22.883,37.535,122.966,218.271,391.28,-330.37788,0.0,-4.955666666666667,-51.74148387096774,-154.4817,-264.6821290322581,-311.37183333333337,-317.5397741935484,3.62976,0.0,0.0086666666666666,0.7373225806451613,0.4884,2.7558387096774197,3.176833333333333,5.580935483870968,24894079.72,0.0,14925541.0,16004694.161290323,20686821.933333334,21248364.096774194,24481175.666666668,22746671.0,20.74648,0.0,8.155,11.329290322580643,13.725533333333336,15.227612903225806,17.317600000000002,17.646935483870966,27.54396,0.0,17.498666666666665,19.255612903225806,22.223033333333333,22.673161290322582,24.3951,23.750870967741932,15.8424,0.0,1.8373333333333333,5.215548387096773,6.973433333333333,9.372516129032258,11.723166666666666,13.318806451612902,0.0,0.0,3.0,18.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,21.0,21.0,14.0,11.0,3.0,666.468,0.0,67.32000000000001,161.643,253.5773333333333,361.243,498.658,9.24075,0.0,0.8939999999999999,2.2705,3.474333333333333,4.907,6.9435,4.6846000000000005,0.0,4.246666666666667,4.125806451612903,3.8869666666666665,4.089548387096774,4.472466666666667,4.909354838709677,5.5
ZA-A1-0003,11.357,1.479,2014,935.996,0.0,0.0,20.501,83.112,257.821,529.338,805.704,138.954,0.0,0.013,1.101,3.316,17.778,35.517,126.98,-899.5766666666667,0.0,-25.7002,-102.06354838709676,-241.57096666666664,-421.0024516129032,-622.7773666666667,-784.5104838709677,0.9978333333333332,0.0,0.0008666666666666,0.0350967741935483,0.0738333333333333,0.466516129032258,0.5913,2.95041935483871,28662228.166666668,0.0,15180804.466666669,17677600.93548387,22277606.0,26457348.774193548,28740597.73333333,27423268.25806452,25.857666666666663,0.0,10.597133333333334,11.95348387096774,16.163433333333334,20.60348387096774,24.05056666666667,23.91503225806452,33.43533333333333,0.0,19.49726666666667,20.340258064516128,25.1392,29.131870967741936,32.29076666666666,31.439709677419355,19.154333333333334,0.0,3.9253333333333336,5.444193548387097,8.272933333333333,12.67583870967742,16.0681,17.807354838709678,0.0,0.0,10.0,20.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,8.0,18.0,15.0,8.0,0.0,15.0,31.0,28.0,26.0,23.0,14.0,783.715,36.147,120.03166666666664,266.86566666666664,424.5566666666666,566.521,681.8553333333333,7.859999999999999,0.4519999999999999,1.45375,2.9455,4.285,5.5305,6.7885,1.91875,0.0,2.1606,1.921774193548387,1.5843,1.6066451612903223,1.5994,2.442290322580645,11.5
ZA-A1-0004,10.879,1.535,2014,689.76,0.0,0.0,9.393000000000002,71.735,175.141,337.906,490.039,331.847,0.0,0.0,8.076,11.272,63.260000000000005,130.934,300.309,-604.8987999999999,0.0,0.0,-48.21258064516129,-185.34483333333336,-344.1824838709677,-476.1346333333333,-515.6176129032258,1.26152,0.0,0.0,0.260516129032258,0.1065333333333333,1.677032258064516,2.2558,5.463709677419355,27767102.24,0.0,0.0,18175207.83870968,21832663.766666666,25135338.51612903,26203491.133333333,24788095.096774194,22.98884,0.0,0.0,10.95916129032258,15.983833333333331,18.21190322580645,20.4255,19.90751612903226,30.3116,0.0,0.0,19.194,24.438066666666668,26.54435483870968,28.37203333333333,26.749,16.967280000000002,0.0,0.0,4.781935483870968,8.3426,11.05832258064516,13.668533333333333,15.040225806451613,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,26.0,28.0,20.0,12.0,11.0,422.1786666666667,0.0,38.028666666666666,91.24066666666666,144.60533333333333,207.5293333333333,295.226,6.49175,0.0,0.587,1.502,2.312666666666667,3.24975,4.6537500000000005,3.84012,0.0,0.0,3.305516129032258,2.594533333333333,3.063548387096774,3.708033333333333,4.606096774193548,5.15
ZA-A1-0005,11.833,1.422,2014,532.656,0.0,0.0,17.084999999999997,76.055,142.584,253.948,355.593,570.083,0.0,0.0,24.789,51.004,144.765,267.6,486.817,-216.0986896551724,0.0,0.0,-34.315000000000005,-138.04006666666666,-233.9181935483871,-261.06013333333334,-210.55951612903223,2.871241379310345,0.0,0.0,0.8263,0.8738333333333334,3.024548387096774,4.0945,7.071516129032259,24957717.24137931,0.0,0.0,16620944.833333334,19397798.53333333,20518254.98387097,22052314.183333334,20762227.741935484,21.10562068965517,0.0,0.0,12.7666,15.649833333333332,16.226,18.5375,18.246451612903225,27.795724137931035,0.0,0.0,20.65823333333333,24.123033333333336,23.84138709677419,25.8394,24.354193548387094,16.185965517241378,0.0,0.0,7.0027333333333335,8.923366666666668,10.329193548387096,13.178833333333332,14.382709677419356,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,21.0,20.0,12.0,5.0,2.0,650.8213333333333,0.0,48.80250000000001,125.561,216.442,322.3636666666667,464.06733333333335,9.9515,0.0,0.903,2.3195,3.590333333333333,5.1185,7.3475,5.461517241379311,0.0,0.0,4.912833333333333,4.491366666666666,4.816870967741936,5.324766666666666,5.958290322580645,6.2
ZA-A1-0006,11.462,1.491,2014,886.579,0.0,0.0,14.955999999999998,112.746,265.649,483.355,664.465,248.91,0.0,0.0,3.564,5.140000000000001,40.703,76.883,216.088,-750.7730769230768,0.0,-2.961,-58.86025806451613,-209.57396666666668,-383.2207741935485,-554.8451666666666,-644.200741935484,1.2623846153846154,0.0,0.0,0.1149677419354838,0.0525333333333333,1.1471935483870968,1.206,4.490483870967743,27317772.730769232,0.0,16881866.0,18724538.967741936,22093008.566666663,26022227.48387097,27060054.466666665,24596986.580645163,23.54284615384616,0.0,10.09,12.148225806451611,17.6011,19.92174193548387,22.256866666666667,20.84225806451613,30.485038461538466,0.0,18.187,20.25403225806452,25.7138,27.94135483870968,29.9375,27.198032258064515,17.793153846153846,0.0,4.584,6.002354838709677,10.239633333333332,12.777774193548389,15.458,16.126322580645162,0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,11.0,0.0,1.0,29.0,29.0,23.0,15.0,10.0,354.654,0.0,36.828,89.30266666666667,140.4466666666667,192.194,256.61266666666666,5.713,0.0,0.5760000000000001,1.47925,2.2626666666666666,3.0605,4.171250000000001,2.913192307692308,0.0,2.32,2.2270645161290323,1.7220333333333333,2.072838709677419,2.4742666666666664,3.675387096774193,4.3
ZA-A1-0007,10.142,1.543,2014,680.0,0.0,0.0,6.4030000000000005,99.832,208.485,364.799,500.399,403.374,0.0,0.0,6.6930000000000005,12.931,100.73,183.004,373.291,-509.32,0.0,0.0,-52.22629032258064,-197.0461,-341.6308064516129,-444.7767,-441.1060322580645,1.1570384615384617,0.0,0.0,0.2159032258064516,0.2079333333333333,2.832225806451613,2.7424666666666666,6.138290322580645,26958169.03846154,0.0,0.0,18615768.41935484,21496936.03333333,24272237.451612905,25759810.8,23255932.19354839,21.90773076923077,0.0,0.0,11.86890322580645,17.374166666666667,18.336290322580645,20.210466666666665,19.374193548387098,28.594,0.0,0.0,20.14787096774193,25.5408,26.257451612903225,27.76403333333333,25.541612903225804,16.472807692307693,0.0,0.0,5.690645161290322,10.1981,11.710096774193548,13.916833333333331,15.021870967741936,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,28.0,27.0,19.0,13.0,7.0,488.6686666666667,0.0,34.416000000000004,85.50699999999999,141.73366666666666,217.466,331.4676666666667,7.6205,0.0,0.59975,1.549,2.447,3.60225,5.37375,3.9986923076923073,0.0,0.0,3.4784838709677417,2.9085,3.3146774193548385,3.766733333333333,4.696935483870967,5.495
ZA-A1-0008,11.381,1.507,2014,506.048,0.0,0.0,5.563000000000001,81.145,144.029,245.542,347.872,503.24,0.0,0.0,9.186,19.502,154.707,258.056,446.262,-348.85713793103446,0.0,0.0,-44.66860714285714,-177.2346333333333,-292.2113870967742,-325.5330666666667,-287.81706451612905,1.9647586206896552,0.0,0.0,0.3280714285714285,0.3438666666666667,4.361451612903227,3.4449666666666667,6.071161290322581,25839845.44827586,0.0,0.0,18160896.85714286,20966545.466666665,23002941.22580645,24365049.566666663,22161938.54838709,20.45434482758621,0.0,0.0,11.955892857142857,16.389666666666667,16.46874193548387,18.295333333333332,18.300967741935484,27.351275862068967,0.0,0.0,19.916071428571428,24.696266666666663,24.58570967741936,25.6644,24.430967741935483,15.319482758620689,0.0,0.0,6.113821428571429,9.541633333333332,10.285645161290324,12.782866666666669,14.221483870967742,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,25.0,24.0,16.0,9.0,6.0,523.9493333333334,0.0,27.965000000000003,73.38933333333334,133.44500000000002,218.59366666666665,348.388,8.43,0.0,0.6335,1.64075,2.596666666666667,3.90325,5.9655000000000005,5.196068965517242,0.0,0.0,4.191642857142857,3.4445666666666668,4.532741935483871,5.158833333333333,5.917645161290323,5.4
ZA-A1-0009,12.851,1.516,2014,1182.114,0.0,0.0,50.805,243.381,443.049,710.417,942.856,332.582,0.0,0.0,2.857,10.229,57.432,107.614,257.386,-615.0612222222221,0.0,-3.17,-60.69516129032258,-208.1764333333333,-365.07451612903225,-501.5386,-581.7531290322581,2.785037037037037,0.0,0.0,0.0921612903225806,0.2457333333333333,1.522677419354839,1.6727333333333334,4.831354838709677,24911127.259259257,0.0,17312304.0,18207372.129032254,21335762.466666665,23542160.387096774,24489066.03333333,21307107.80645161,23.86140740740741,0.0,12.639,16.172677419354837,21.349733333333333,21.44090322580645,23.912266666666667,22.49803225806452,30.32648148148148,0.0,19.438,24.126516129032257,29.124033333333333,28.9881935483871,31.558066666666665,28.55032258064516,19.155888888888885,0.0,7.894,9.891967741935485,14.344833333333334,15.189967741935485,17.692600000000002,18.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,8.0,17.0,4.0,11.0,0.0,1.0,29.0,27.0,18.0,14.0,7.0,551.189,0.0,54.352,131.73,207.15,294.7283333333333,410.327,7.777749999999999,0.0,0.7257499999999999,1.8375,2.8076666666666665,3.97575,5.703,4.004962962962963,0.0,2.853,2.657967741935484,2.193366666666667,2.818193548387097,3.0622666666666665,4.151032258064515,6.1
ZA-A1-0001,12.089,1.492,2015,0.0,0.0,0.0449999999999999,9.781,24.95,92.383,178.446,291.141,0.0,0.033,39.965,70.422,105.086,133.102,186.096,205.004,0.0,-2.0745,-6.659419354838709,-42.46903225806452,-99.0369,-173.10093548387096,-260.96926666666667,-376.93096,0.0,0.0165,1.2881290322580643,0.9824838709677418,1.1554666666666666,0.9037419354838708,1.7664666666666666,0.7563200000000001,0.0,10812982.0,10110441.58064516,12841437.129032258,16656552.116666667,21880262.70967742,24362673.166666668,27062878.6,0.0,12.276,11.33851612903226,13.394935483870968,14.227566666666666,16.90683870967742,17.712766666666667,19.5078,0.0,18.916,17.18948387096774,19.10132258064516,20.5857,23.135193548387097,23.721633333333333,25.7822,0.0,6.5525,6.876774193548387,9.010548387096774,9.590966666666668,11.834548387096774,12.899333333333336,14.62876,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,19.0,18.0,15.0,19.0,16.0,17.0,0.0,138.7073333333333,355.95666666666665,560.593,729.1953333333335,863.7406666666666,985.413,0.0,1.634,4.24875,6.7165,8.564333333333334,10.18025,11.640333333333333,0.0,3.874,4.021,3.9803870967741934,4.021966666666667,3.8398064516129033,3.871,3.4862,9.0
ZA-A1-0002,12.173,1.457,2015,375.923,0.0,0.0,8.481999999999996,61.75299999999999,103.892,152.375,247.397,496.416,0.0,0.067,24.16,59.557,134.902,249.348,417.859,-250.36032,0.0,-6.037999999999999,-45.22254838709677,-144.1471,-204.89206451612904,-238.62916666666663,-241.1134516129032,3.14228,0.0,0.0223333333333333,0.7771935483870968,1.1799,2.430483870967742,3.814866666666666,5.4358387096774194,25151535.84,0.0,14520535.333333334,14596598.370967742,19146167.33333333,20716674.93548387,22818043.366666667,22428960.41935484,20.11236,0.0,11.958333333333334,12.482387096774191,15.766233333333332,14.853290322580644,16.17256666666667,17.99993548387097,26.85632,0.0,21.235333333333333,19.364612903225808,24.192400000000003,21.73219354838709,22.4147,24.19161290322581,14.4518,0.0,5.025666666666667,7.298774193548387,9.000266666666667,9.36774193548387,11.079833333333331,13.307870967741936,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,19.0,21.0,11.0,8.0,4.0,688.18,0.0,67.126,164.26733333333334,263.518,379.3276666666666,520.9830000000001,9.5325,0.0,0.89025,2.28875,3.587666666666667,5.15875,7.23025,4.7258,0.0,4.054333333333333,4.222225806451613,4.1554,4.539354838709677,4.694233333333333,4.861677419354838,6.0
ZA-A1-0003,11.357,1.479,2015,980.314,0.0,0.0,13.975,122.774,322.987,506.778,829.151,180.567,0.0,0.006,33.868,38.921,47.202000000000005,120.662,176.264,-843.6988333333334,0.0,-24.130133333333333,-78.39483870967742,-203.5775333333333,-380.4871935483871,-521.8486333333334,-703.993129032258,0.3585833333333333,0.0,0.0004,1.0923225806451613,0.1684333333333333,0.2671290322580645,2.4486666666666665,1.7936129032258066,29697825.33333333,0.0,14830594.533333331,16581718.870967742,21922353.966666665,26375312.51612903,26852693.166666668,28279074.80645161,27.59691666666667,0.0,10.561466666666666,13.222935483870968,18.273266666666665,21.44316129032258,21.11233333333333,25.399129032258067,35.836083333333335,0.0,19.503066666666665,21.050806451612903,27.461266666666667,29.840096774193547,28.97393333333333,33.569483870967744,19.09,0.0,4.083066666666666,7.19858064516129,10.075533333333334,12.944129032258065,13.862266666666669,17.392483870967745,0.0,0.0,10.0,9.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,13.0,9.0,24.0,8.0,0.0,15.0,25.0,26.0,28.0,19.0,19.0,814.8005,32.777,114.77233333333334,269.30400000000003,435.857,581.1926666666667,703.0873333333334,8.2,0.4125,1.43375,2.98075,4.368333333333333,5.657,7.06875,1.7500833333333334,0.0,2.1812,2.544387096774193,1.8819333333333328,1.5680967741935483,2.5419,2.121,10.0
ZA-A1-0004,10.879,1.535,2015,692.377,0.0,0.0,0.8450000000000006,92.162,214.404,310.575,505.296,356.353,0.0,0.0,20.368,33.097,54.469,191.564,305.889,-569.20036,0.0,0.0,-42.888838709677415,-167.4875,-319.88467741935483,-400.10676666666666,-479.395064516129,2.01856,0.0,0.0,0.657032258064516,0.4242999999999999,0.6894193548387096,4.569833333333333,3.687903225806452,28327631.76,0.0,0.0,17084743.93548387,22307589.866666667,25848789.741935484,24766162.466666665,26274272.48387097,22.48324,0.0,0.0,11.769709677419357,17.4354,18.76451612903226,18.1095,21.28132258064516,30.19868,0.0,0.0,19.656548387096777,25.948533333333334,27.057483870967744,25.19533333333333,28.560935483870967,15.66504,0.0,0.0,5.649741935483871,9.538266666666669,10.938935483870967,12.217,15.17690322580645,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,22.0,28.0,23.0,13.0,8.0,434.1383333333333,0.0,36.956,88.15333333333332,140.48733333333334,204.315,297.229,6.64875,0.0,0.55875,1.42875,2.234,3.2165,4.7045,3.87216,0.0,0.0,3.769096774193548,2.8238333333333334,3.260774193548387,4.512266666666666,4.300516129032258,3.149
ZA-A1-0005,11.833,1.422,2015,530.322,0.0,0.0,8.541000000000004,100.808,152.527,226.856,362.952,595.219,0.0,0.0,19.685,45.466,130.558,262.148,466.478,-211.1559310344828,0.0,0.0,-38.0105,-145.85916666666665,-216.10283870967743,-227.26873333333333,-212.7339677419355,4.439344827586206,0.0,0.0,0.6561666666666667,0.8593666666666666,2.744903225806452,4.386333333333334,6.591290322580646,24499428.103448275,0.0,0.0,16113609.1,20425725.33333333,20018406.72580645,20925104.566666663,22647490.19354839,20.771379310344827,0.0,0.0,13.475266666666666,17.40983333333333,15.73967741935484,17.292233333333336,19.390193548387096,27.58986206896552,0.0,0.0,21.0359,26.1685,22.62016129032258,23.7611,25.9003870967742,15.604793103448277,0.0,0.0,7.848566666666667,10.327166666666669,10.559774193548389,12.6746,14.696096774193547,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,19.0,24.0,7.0,1.0,3.0,644.0033333333333,0.0,44.7835,116.139,203.405,310.5493333333333,454.969,9.89575,0.0,0.8302499999999999,2.1255,3.374333333333334,5.038,7.276,5.478103448275863,0.0,0.0,4.7698,4.4047,5.169903225806452,5.547533333333333,5.6565161290322585,5.6
ZA-A1-0006,11.462,1.491,2015,865.876,0.0,0.0,10.32,126.832,294.911,438.334,656.104,281.123,0.0,0.0,16.939,20.123,31.998,118.322,240.684,-701.3111538461538,0.0,-2.769,-53.50590322580645,-191.1378,-375.41032258064513,-511.8665,-608.6989677419356,1.555346153846154,0.0,0.0,0.5464193548387096,0.1061333333333333,0.3830645161290322,2.8774666666666664,3.947161290322581,27683227.384615384,0.0,16461719.0,17463859.51612903,22966006.133333333,26381070.06451613,24736906.766666666,25792942.06451613,23.068153846153848,0.0,11.31,13.119935483870968,18.5184,20.38593548387097,19.78076666666667,22.024838709677415,30.257115384615386,0.0,19.676,20.741516129032256,26.691433333333336,28.33309677419355,26.8632,28.74306451612903,16.480923076923077,0.0,4.862,7.162935483870967,10.925733333333334,12.556193548387098,13.707633333333332,16.38222580645161,0.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,0.0,1.0,26.0,28.0,25.0,14.0,8.0,389.9573333333333,0.0,38.528666666666666,92.14033333333332,145.31566666666666,202.309,277.71666666666664,6.16275,0.0,0.5765,1.4745,2.279,3.168,4.4735000000000005,3.0866153846153845,0.0,2.582,2.8870967741935485,2.1403000000000003,2.102935483870968,3.378033333333333,3.4765161290322584,2.249
ZA-A1-0007,10.142,1.543,2015,641.3820000000001,0.0,0.0,6.138999999999999,105.859,223.96,319.23400000000004,478.041,436.189,0.0,0.0,15.676,28.675,74.21,224.148,377.833,-467.19080769230766,0.0,0.0,-50.35187096774193,-181.87293333333332,-332.30319354838707,-393.2741666666667,-410.8479677419355,2.2444615384615387,0.0,0.0,0.5056774193548387,0.4332999999999999,1.4688709677419354,4.997933333333333,4.957580645161291,26894030.384615384,0.0,0.0,17738369.06451613,22696297.866666667,25064000.51612903,23169982.666666668,25190548.48387097,21.28234615384616,0.0,0.0,12.529612903225807,17.87,18.71022580645161,18.09903333333333,20.122806451612902,28.17465384615385,0.0,0.0,20.544096774193548,26.304066666666664,26.73622580645161,24.9321,26.63909677419355,15.280115384615383,0.0,0.0,6.445967741935483,10.601233333333331,11.325806451612904,12.703133333333334,14.81632258064516,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,25.0,26.0,22.0,6.0,9.0,500.0843333333333,0.0,37.38666666666666,91.717,149.58433333333332,223.211,336.20266666666663,7.95375,0.0,0.6025,1.5565,2.468,3.68025,5.56175,4.204,0.0,0.0,3.789258064516129,3.3252,3.528967741935484,4.3064,4.584870967741936,4.4
