crop_name,adm_id,date,tmin,tmax,prec,rad,tavg,et0,vpd,cwb
maize,ZA-A1-0008,20041204,14.47,26.884,1.178,27482842.0,19.973,5.438,18.974,-4.26
maize,ZA-A1-0009,20041204,19.048,30.932,1.251,25177722.0,24.612,6.213,27.167,-4.962
maize,ZA-A1-0001,20041205,17.742,30.939,0.759,30124798.0,23.212,7.269,28.95,-6.51
maize,ZA-A1-0002,20041205,18.265,29.784,8.617,22936122.0,22.765,5.44,23.73,3.177
maize,ZA-A1-0003,20041205,19.44,32.026,5.213,22703508.0,24.29,5.826,29.853,-0.613
maize,ZA-A1-0004,20041205,16.888,27.972,6.861,24834372.0,21.423,5.49,21.357,1.371
maize,ZA-A1-0005,20041205,17.171,29.105,5.4,25506804.0,22.35,5.566,22.451,-0.166
maize,ZA-A1-0006,20041205,17.87,28.215,5.008,23984554.0,21.941,5.64,22.287,-0.632
maize,ZA-A1-0007,20041205,17.075,26.899,4.356,25893476.0,20.863,5.623,19.578,-1.267
maize,ZA-A1-0008,20041205,15.842,25.235,6.728,25971852.0,19.495,5.185,15.399,1.543
maize,ZA-A1-0009,20041205,20.506,31.606,1.715,24482876.0,25.202,6.282,29.031,-4.567
maize,ZA-A1-0001,20041206,14.054,20.062,10.509,8236290.0,16.588,2.468,8.415,8.041
maize,ZA-A1-0002,20041206,16.496,25.091,28.86,17173046.0,19.976,3.775,12.737,25.085
maize,ZA-A1-0003,20041206,19.366,29.946,9.725,22157698.0,23.613,5.631,23.816,4.094
maize,ZA-A1-0004,20041206,16.476,24.493,16.227,16656789.0,19.285,3.817,13.16,12.41
maize,ZA-A1-0005,20041206,17.156,28.699,8.789,23278328.0,21.902,5.164,20.988,3.625
maize,ZA-A1-0006,20041206,17.617,25.804,8.26,19045498.0,20.509,4.574,15.944,3.686
maize,ZA-A1-0007,20041206,16.573,25.407,8.107,21301610.0,19.635,4.766,16.078,3.341
maize,ZA-A1-0008,20041206,15.159,25.367,10.523,24397834.0,19.191,4.925,15.587,5.598
maize,ZA-A1-0009,20041206,20.52,30.882,1.996,22694626.0,24.881,5.859,26.955,-3.863
maize,ZA-A1-0001,20041207,13.678,22.111,5.26,21119816.0,17.368,4.198,12.964,1.062
maize,ZA-A1-0002,20041207,12.01,22.225,18.631,15829575.0,16.411,3.679,11.545,14.952
maize,ZA-A1-0003,20041207,17.926,30.763,1.56,31293186.0,23.589,7.532,32.523,-5.972
maize,ZA-A1-0004,20041207,16.235,25.338,17.182,17594308.0,19.669,4.161,15.985,13.021
maize,ZA-A1-0005,20041207,15.579,26.077,18.059,17602042.0,19.756,4.29,16.041,13.769
maize,ZA-A1-0006,20041207,16.843,25.883,12.886,19222282.0,20.411,4.362,16.104,8.524
maize,ZA-A1-0007,20041207,15.799,22.162,13.472,14195826.0,18.211,3.259,10.212,10.213
maize,ZA-A1-0008,20041207,15.599,22.068,15.528,14283786.0,17.754,3.151,9.79,12.377
maize,ZA-A1-0009,20041207,19.992,28.903,8.466,19786998.0,23.115,4.752,20.775,3.714
maize,ZA-A1-0001,20041208,14.644,25.296,0.045,29498610.0,19.297,5.769,18.232,-5.724
maize,ZA-A1-0002,20041208,12.022,21.097,0.857,20573596.0,15.584,4.002,12.053,-3.145
maize,ZA-A1-0003,20041208,16.44,32.284,0.022,30848096.0,24.271,7.476,38.421,-7.454
maize,ZA-A1-0004,20041208,15.137,26.115,5.771,23545712.0,19.585,5.109,18.311,0.662
maize,ZA-A1-0005,20041208,13.811,20.503,4.572,12788130.0,15.866,2.896,8.854,1.676
maize,ZA-A1-0006,20041208,16.134,27.407,7.384,24685632.0,20.958,5.242,19.417,2.142
maize,ZA-A1-0007,20041208,14.857,24.295,17.777,20304638.0,18.489,4.265,13.325,13.512
maize,ZA-A1-0008,20041208,13.447,20.723,13.22,13936673.0,16.428,3.032,8.076,10.188
maize,ZA-A1-0009,20041208,17.384,25.827,21.272,14049188.0,20.824,3.55,13.022,17.722
maize,ZA-A1-0001,20041209,15.492,29.315,0.003,32592408.0,21.611,6.787,25.401,-6.784
maize,ZA-A1-0002,20041209,12.559,22.698,0.731,20735818.0,16.717,4.074,13.387,-3.343
maize,ZA-A1-0003,20041209,18.71,31.851,2.234,25425042.0,24.283,6.53,32.969,-4.296
maize,ZA-A1-0004,20041209,15.034,24.287,1.408,21444430.0,18.205,4.9,16.02,-3.492
maize,ZA-A1-0005,20041209,13.374,19.43,3.072,13542832.0,15.171,2.76,7.554,0.312
maize,ZA-A1-0006,20041209,16.523,25.472,3.031,20084852.0,19.431,4.673,16.33,-1.642
maize,ZA-A1-0007,20041209,13.633,21.161,4.255,14258855.0,15.946,3.566,10.871,0.689
maize,ZA-A1-0008,20041209,11.999,18.189,7.073,12423903.0,13.824,2.77,7.114,4.303
maize,ZA-A1-0009,20041209,16.798,21.828,14.915,9003773.0,18.207,2.436,8.328,12.479
maize,ZA-A1-0001,20041210,17.217,27.51,0.432,27570868.0,21.76,5.808,19.568,-5.376
maize,ZA-A1-0002,20041210,13.555,26.129,2.897,27477466.0,19.364,5.333,17.756,-2.436
maize,ZA-A1-0003,20041210,19.265,34.162,0.312,27884458.0,25.603,7.756,40.765,-7.444
maize,ZA-A1-0004,20041210,13.477,27.503,1.097,29593678.0,19.582,6.013,22.971,-4.916
maize,ZA-A1-0005,20041210,12.741,25.616,1.306,28843948.0,18.317,5.358,17.601,-4.052
maize,ZA-A1-0006,20041210,14.878,27.652,0.39,27561650.0,20.665,5.703,22.694,-5.313
maize,ZA-A1-0007,20041210,11.895,25.55,0.497,28742704.0,18.382,5.48,18.6,-4.983
maize,ZA-A1-0008,20041210,10.77,24.351,0.722,28052436.0,16.998,5.108,16.306,-4.386
maize,ZA-A1-0009,20041210,16.423,27.351,1.484,22070230.0,21.172,4.58,18.389,-3.096
maize,ZA-A1-0001,20041211,16.943,31.097,0.055,31911606.0,23.245,6.883,27.758,-6.828
maize,ZA-A1-0002,20041211,14.527,25.383,0.426,28716746.0,19.12,5.546,17.323,-5.12
maize,ZA-A1-0003,20041211,18.363,34.156,0.0,31086878.0,26.565,7.487,43.474,-7.487
maize,ZA-A1-0004,20041211,14.836,27.764,0.256,29318020.0,20.795,6.366,24.915,-6.11
maize,ZA-A1-0005,20041211,14.222,24.517,0.65,24163208.0,18.133,4.853,15.763,-4.203
maize,ZA-A1-0006,20041211,16.567,29.481,0.68,29794150.0,22.407,6.789,28.238,-6.109
maize,ZA-A1-0007,20041211,14.87,26.321,1.736,27322100.0,19.587,5.902,20.422,-4.166
maize,ZA-A1-0008,20041211,13.19,24.744,0.274,29346956.0,17.93,5.834,17.909,-5.56
maize,ZA-A1-0009,20041211,17.844,29.365,2.123,26945780.0,22.412,6.063,23.938,-3.94
maize,ZA-A1-0001,20041212,16.973,31.617,0.11,31444872.0,22.862,7.083,29.481,-6.973
maize,ZA-A1-0002,20041212,13.987,32.915,0.029,33115570.0,23.652,7.551,35.729,-7.522
maize,ZA-A1-0003,20041212,20.077,35.756,0.059,28791438.0,28.483,8.531,48.949,-8.472
maize,ZA-A1-0004,20041212,15.103,28.568,0.127,28610926.0,21.508,6.363,26.419,-6.236
maize,ZA-A1-0005,20041212,13.315,28.92,0.033,32240234.0,20.94,6.406,25.189,-6.373
maize,ZA-A1-0006,20041212,16.498,28.334,0.295,27444248.0,22.184,6.423,24.976,-6.128
maize,ZA-A1-0007,20041212,13.505,26.385,0.279,27833588.0,19.715,5.641,20.972,-5.362
maize,ZA-A1-0008,20041212,12.443,25.648,0.023,30898916.0,18.483,5.801,20.01,-5.778
maize,ZA-A1-0009,20041212,17.229,28.71,0.247,25066304.0,22.244,5.784,23.64,-5.537
maize,ZA-A1-0001,20041213,16.007,26.619,1.195,23794062.0,19.924,5.453,19.837,-4.258
maize,ZA-A1-0002,20041213,16.107,30.021,2.314,28221232.0,22.322,6.418,26.519,-4.104
maize,ZA-A1-0003,20041213,23.233,36.005,0.783,27468584.0,28.221,9.21,49.55,-8.427
maize,ZA-A1-0004,20041213,17.105,30.563,1.815,28657360.0,22.481,6.899,30.666,-5.084
maize,ZA-A1-0005,20041213,15.531,30.912,1.024,29530566.0,22.786,6.402,28.979,-5.378
maize,ZA-A1-0006,20041213,18.026,29.602,0.94,28553704.0,22.628,6.811,28.469,-5.871
maize,ZA-A1-0007,20041213,15.614,27.118,1.71,28358120.0,20.21,6.017,20.829,-4.307
maize,ZA-A1-0008,20041213,14.215,26.514,3.155,27515316.0,19.276,5.677,19.518,-2.522
maize,ZA-A1-0009,20041213,17.643,29.888,0.263,26072074.0,23.285,5.799,25.642,-5.536
maize,ZA-A1-0001,20041214,15.141,24.167,0.846,21730288.0,18.405,5.218,17.965,-4.372
maize,ZA-A1-0002,20041214,14.238,20.634,4.003,15074114.0,16.682,3.541,9.994,0.462
maize,ZA-A1-0003,20041214,18.897,34.297,0.001,32576472.0,26.156,9.029,46.964,-9.028
maize,ZA-A1-0004,20041214,15.857,31.671,1.15,30470524.0,23.347,7.23,35.424,-6.08
maize,ZA-A1-0005,20041214,15.56,25.831,8.868,18940512.0,19.509,4.247,15.647,4.621
maize,ZA-A1-0006,20041214,16.833,31.738,0.152,30204288.0,24.424,7.381,36.272,-7.229
maize,ZA-A1-0007,20041214,14.864,29.766,1.501,29650932.0,21.858,6.6,27.835,-5.099
maize,ZA-A1-0008,20041214,14.365,28.263,5.959,28192524.0,20.143,5.97,22.866,-0.011
maize,ZA-A1-0009,20041214,18.701,33.401,2.579,28136240.0,25.296,6.711,34.698,-4.132
maize,ZA-A1-0001,20041215,14.797,25.36,0.158,30384872.0,19.197,6.17,20.273,-6.012
maize,ZA-A1-0002,20041215,12.204,18.956,3.077,14748224.0,14.731,3.164,9.472,-0.087
maize,ZA-A1-0003,20041215,15.503,31.924,0.0,32560114.0,24.347,8.155,38.966,-8.155
maize,ZA-A1-0004,20041215,15.033,29.204,4.216,26743590.0,20.978,6.982,29.271,-2.766
maize,ZA-A1-0005,20041215,14.07,20.057,5.22,11097615.0,15.741,2.601,8.225,2.619
maize,ZA-A1-0006,20041215,15.645,31.177,0.221,31491768.0,23.328,7.921,37.216,-7.7
maize,ZA-A1-0007,20041215,15.329,27.652,6.431,26283674.0,20.084,5.989,20.733,0.442
maize,ZA-A1-0008,20041215,14.736,24.638,6.908,21498264.0,18.076,4.689,15.045,2.219
maize,ZA-A1-0009,20041215,19.554,30.892,4.663,25556968.0,23.784,6.421,26.2,-1.758
maize,ZA-A1-0001,20041216,15.314,30.411,0.0,33216030.0,22.231,6.998,28.914,-6.998
maize,ZA-A1-0002,20041216,12.66,24.8,0.289,25100296.0,18.406,4.878,16.983,-4.589
maize,ZA-A1-0003,20041216,18.281,34.741,0.0,31073150.0,26.807,8.061,45.909,-8.061
maize,ZA-A1-0004,20041216,15.188,28.076,3.417,21924450.0,20.319,5.821,24.061,-2.404
maize,ZA-A1-0005,20041216,13.621,22.94,2.264,15061946.0,17.566,3.182,11.718,-0.918
maize,ZA-A1-0006,20041216,16.186,29.426,4.262,26690166.0,21.697,6.974,26.7,-2.712
maize,ZA-A1-0007,20041216,14.824,25.753,8.761,22841860.0,18.899,5.093,17.468,3.668
maize,ZA-A1-0008,20041216,13.821,23.053,3.035,18486602.0,17.128,3.933,12.865,-0.898
maize,ZA-A1-0009,20041216,18.418,28.638,0.686,24219318.0,22.332,6.07,22.854,-5.384
maize,ZA-A1-0001,20041217,16.55,27.365,0.616,26885580.0,20.913,5.91,20.791,-5.294
maize,ZA-A1-0002,20041217,15.264,31.286,3.881,29243064.0,22.049,6.861,30.512,-2.98
maize,ZA-A1-0003,20041217,19.985,34.724,3.309,25684416.0,25.873,8.662,42.675,-5.353
maize,ZA-A1-0004,20041217,15.846,29.972,6.531,26880920.0,21.349,6.592,27.267,-0.061
maize,ZA-A1-0005,20041217,15.581,30.024,3.147,28106330.0,21.79,6.237,26.002,-3.09
maize,ZA-A1-0006,20041217,16.308,28.738,4.049,27677900.0,21.511,6.739,24.318,-2.69
maize,ZA-A1-0007,20041217,14.343,26.342,2.017,25194764.0,19.432,5.412,18.669,-3.395
maize,ZA-A1-0008,20041217,13.909,25.542,3.213,24487882.0,18.91,4.983,16.709,-1.77
maize,ZA-A1-0009,20041217,17.845,28.904,0.146,24373174.0,22.737,5.564,22.619,-5.418
maize,ZA-A1-0001,20041218,14.859,23.797,1.019,22676610.0,18.785,5.082,16.07,-4.063
maize,ZA-A1-0002,20041218,14.498,21.847,10.693,19640874.0,17.405,4.03,10.952,6.663
maize,ZA-A1-0003,20041218,18.328,34.111,0.689,29600326.0,25.545,7.91,41.854,-7.221
maize,ZA-A1-0004,20041218,15.697,29.766,4.636,28166640.0,21.127,6.548,28.54,-1.912
maize,ZA-A1-0005,20041218,15.512,25.443,19.388,22231152.0,18.748,4.684,15.739,14.704
maize,ZA-A1-0006,20041218,16.579,30.463,1.734,28192744.0,22.215,6.593,29.971,-4.859
maize,ZA-A1-0007,20041218,15.719,27.628,9.766,26024794.0,20.536,5.692,22.74,4.074
maize,ZA-A1-0008,20041218,15.029,26.502,8.111,25947718.0,19.188,5.402,19.617,2.709
maize,ZA-A1-0009,20041218,19.08,32.713,2.649,26010132.0,25.004,6.251,32.732,-3.602
maize,ZA-A1-0001,20041219,15.084,27.188,0.008,32547000.0,20.288,6.688,22.707,-6.68
maize,ZA-A1-0002,20041219,13.775,26.029,1.75,24183344.0,19.069,5.038,18.437,-3.288
maize,ZA-A1-0003,20041219,18.664,35.286,0.882,28045040.0,26.526,8.435,45.699,-7.553
maize,ZA-A1-0004,20041219,15.565,28.969,6.358,25994796.0,21.168,6.351,26.181,0.007
maize,ZA-A1-0005,20041219,14.417,25.222,6.772,19820294.0,18.873,4.127,15.785,2.645
maize,ZA-A1-0006,20041219,16.782,29.423,6.063,27121812.0,21.783,6.676,26.814,-0.613
maize,ZA-A1-0007,20041219,15.005,25.753,6.919,22674660.0,19.058,4.958,17.353,1.961
maize,ZA-A1-0008,20041219,14.37,23.688,8.782,19055872.0,17.735,3.964,13.183,4.818
maize,ZA-A1-0009,20041219,19.561,28.153,7.628,24399112.0,22.352,5.757,20.37,1.871
maize,ZA-A1-0001,20041220,16.55,28.505,0.131,32230458.0,21.72,6.75,22.723,-6.619
maize,ZA-A1-0002,20041220,16.339,26.27,6.729,19678190.0,20.246,4.461,16.634,2.268
maize,ZA-A1-0003,20041220,20.604,35.061,2.364,27082870.0,26.591,8.141,44.07,-5.777
maize,ZA-A1-0004,20041220,16.146,28.44,6.892,25755276.0,20.326,6.186,24.477,0.706
maize,ZA-A1-0005,20041220,15.611,25.656,6.193,22771274.0,19.551,4.626,15.743,1.567
maize,ZA-A1-0006,20041220,16.82,27.768,6.355,24701058.0,20.612,5.996,22.169,0.359
maize,ZA-A1-0007,20041220,14.889,25.376,6.494,22921060.0,18.694,4.922,17.3,1.572
maize,ZA-A1-0008,20041220,13.98,24.592,6.329,22444718.0,17.765,4.525,15.718,1.804
maize,ZA-A1-0009,20041220,18.128,29.07,6.552,22554088.0,22.203,5.194,22.758,1.358
maize,ZA-A1-0001,20041221,17.796,25.219,2.731,17138372.0,20.922,3.846,12.631,-1.115
maize,ZA-A1-0002,20041221,16.189,27.231,12.297,23755528.0,20.303,5.125,18.691,7.172
maize,ZA-A1-0003,20041221,19.546,32.043,4.589,26880304.0,24.234,7.861,33.768,-3.272
maize,ZA-A1-0004,20041221,14.96,26.102,6.411,25986862.0,19.372,5.576,19.08,0.835
maize,ZA-A1-0005,20041221,15.763,27.717,3.738,24802840.0,20.776,5.295,20.771,-1.557
maize,ZA-A1-0006,20041221,15.715,25.353,5.586,24369466.0,19.534,5.263,16.928,0.323
maize,ZA-A1-0007,20041221,14.253,23.741,8.871,23005926.0,18.042,4.632,13.993,4.239
maize,ZA-A1-0008,20041221,13.551,24.077,8.008,23942462.0,17.664,4.658,14.416,3.35
maize,ZA-A1-0009,20041221,18.372,28.41,8.016,24258358.0,22.067,5.339,20.793,2.677
maize,ZA-A1-0001,20041222,17.159,22.629,15.272,13829054.0,19.63,3.098,8.763,12.174
maize,ZA-A1-0002,20041222,15.186,26.717,16.698,21950698.0,19.679,4.853,17.925,11.845
maize,ZA-A1-0003,20041222,17.077,33.274,4.718,28558346.0,23.726,7.799,38.462,-3.081
maize,ZA-A1-0004,20041222,15.228,29.526,5.098,28781818.0,20.746,6.58,26.814,-1.482
maize,ZA-A1-0005,20041222,15.903,28.587,10.207,26800748.0,20.801,5.609,22.019,4.598
maize,ZA-A1-0006,20041222,15.312,28.564,6.779,28507986.0,20.847,6.399,24.058,0.38
maize,ZA-A1-0007,20041222,14.082,27.376,3.439,29516852.0,19.965,5.942,21.089,-2.503
maize,ZA-A1-0008,20041222,13.726,26.627,5.618,28110368.0,19.076,5.508,19.048,0.11
maize,ZA-A1-0009,20041222,17.461,30.739,0.904,28599720.0,23.813,6.169,27.183,-5.265
maize,ZA-A1-0001,20041223,17.444,24.281,7.115,19230296.0,20.423,3.913,11.334,3.202
maize,ZA-A1-0002,20041223,14.985,24.367,9.299,20957068.0,18.227,4.245,13.732,5.054
maize,ZA-A1-0003,20041223,17.35,32.062,3.263,28004692.0,23.204,6.993,35.327,-3.73
maize,ZA-A1-0004,20041223,15.265,27.393,5.361,27739884.0,19.371,6.024,22.54,-0.663
maize,ZA-A1-0005,20041223,15.358,26.0,13.837,24417218.0,18.96,4.871,16.743,8.966
maize,ZA-A1-0006,20041223,15.23,27.623,22.589,26600412.0,19.216,5.942,22.29,16.647
maize,ZA-A1-0007,20041223,15.135,25.186,15.011,28540992.0,18.5,5.676,17.004,9.335
maize,ZA-A1-0008,20041223,14.604,24.829,12.623,27692062.0,18.036,5.388,15.923,7.235
maize,ZA-A1-0009,20041223,19.529,30.323,4.92,28101194.0,23.38,6.453,26.966,-1.533
maize,ZA-A1-0001,20041224,17.9,29.426,0.149,26041026.0,22.692,5.664,21.916,-5.515
maize,ZA-A1-0002,20041224,15.398,23.629,8.205,19551282.0,18.853,3.95,12.058,4.255
maize,ZA-A1-0003,20041224,17.493,28.911,7.414,25848284.0,20.994,6.342,25.868,1.072
maize,ZA-A1-0004,20041224,14.179,25.2,12.268,22358966.0,18.261,4.978,17.424,7.29
maize,ZA-A1-0005,20041224,14.754,23.679,11.256,16279485.0,18.388,3.335,11.724,7.921
maize,ZA-A1-0006,20041224,13.557,25.836,11.894,27154898.0,18.898,5.672,18.313,6.222
maize,ZA-A1-0007,20041224,12.762,24.355,12.466,22475996.0,17.707,4.633,15.239,7.833
maize,ZA-A1-0008,20041224,12.936,23.194,15.531,20059588.0,17.018,4.005,12.785,11.526
maize,ZA-A1-0009,20041224,17.845,27.171,10.299,22187622.0,21.575,5.107,18.304,5.192
maize,ZA-A1-0001,20041225,18.147,30.272,0.403,29440102.0,23.33,6.315,23.635,-5.912
maize,ZA-A1-0002,20041225,15.817,27.435,6.651,26973562.0,20.818,5.781,20.549,0.87
maize,ZA-A1-0003,20041225,15.945,33.371,3.436,28200400.0,24.826,7.724,37.494,-4.288
maize,ZA-A1-0004,20041225,14.207,27.186,13.326,24771996.0,19.496,5.57,20.424,7.756
maize,ZA-A1-0005,20041225,15.465,28.174,2.779,26363212.0,20.484,5.77,21.95,-2.991
maize,ZA-A1-0006,20041225,14.661,27.706,5.247,28544136.0,20.964,6.146,21.141,-0.899
maize,ZA-A1-0007,20041225,14.481,25.848,3.459,26528182.0,19.506,5.412,17.257,-1.953
maize,ZA-A1-0008,20041225,13.799,25.324,1.901,25537548.0,18.587,5.094,16.205,-3.193
maize,ZA-A1-0009,20041225,18.755,30.157,1.229,28320590.0,23.607,6.239,25.325,-5.01
maize,ZA-A1-0001,20041226,18.0,26.457,1.241,20798476.0,21.38,4.655,16.785,-3.414
maize,ZA-A1-0002,20041226,15.077,28.774,5.324,28071506.0,21.607,5.827,21.937,-0.503
maize,ZA-A1-0003,20041226,20.536,34.624,1.361,27673770.0,26.704,8.128,40.786,-6.767
maize,ZA-A1-0004,20041226,16.038,27.552,4.186,27096042.0,20.906,5.793,20.516,-1.607
maize,ZA-A1-0005,20041226,15.4,29.283,1.971,27946884.0,21.799,5.761,23.946,-3.79
maize,ZA-A1-0006,20041226,17.629,28.338,1.869,27482488.0,22.116,6.236,22.466,-4.367
maize,ZA-A1-0007,20041226,15.942,27.739,4.98,27619694.0,20.489,5.843,20.944,-0.863
maize,ZA-A1-0008,20041226,15.002,27.348,2.414,26529622.0,19.975,5.416,20.249,-3.002
maize,ZA-A1-0009,20041226,19.256,33.049,0.357,28912000.0,25.717,6.63,33.585,-6.273
maize,ZA-A1-0001,20041227,17.555,27.515,0.712,23379180.0,21.661,5.529,20.902,-4.817
maize,ZA-A1-0002,20041227,16.237,28.825,15.465,25803792.0,21.677,5.904,21.9,9.561
maize,ZA-A1-0003,20041227,19.427,35.242,0.567,30213700.0,26.623,8.393,45.582,-7.826
maize,ZA-A1-0004,20041227,15.845,30.603,2.393,29290134.0,22.447,6.58,27.821,-4.187
maize,ZA-A1-0005,20041227,16.78,30.96,3.979,28275576.0,23.174,6.198,27.445,-2.219
maize,ZA-A1-0006,20041227,17.252,30.885,1.126,28811844.0,23.45,6.776,28.74,-5.65
maize,ZA-A1-0007,20041227,15.603,28.708,1.271,29425088.0,21.848,6.133,22.562,-4.862
maize,ZA-A1-0008,20041227,15.002,28.118,2.075,28446054.0,20.689,5.799,21.745,-3.724
maize,ZA-A1-0009,20041227,20.149,33.403,0.562,28162506.0,26.339,6.609,34.034,-6.047
maize,ZA-A1-0001,20041228,17.409,27.829,0.344,26330668.0,21.81,5.694,19.934,-5.35
maize,ZA-A1-0002,20041228,15.794,21.801,7.249,14121935.0,18.099,3.191,9.603,4.058
maize,ZA-A1-0003,20041228,18.725,35.244,0.209,30209144.0,25.939,7.824,47.07,-7.615
maize,ZA-A1-0004,20041228,16.215,29.416,5.727,27639002.0,21.146,6.489,25.716,-0.762
maize,ZA-A1-0005,20041228,16.776,25.154,12.406,18731860.0,19.666,3.995,13.663,8.411
maize,ZA-A1-0006,20041228,17.544,30.194,2.371,28390372.0,22.548,6.623,27.382,-4.252
maize,ZA-A1-0007,20041228,15.564,27.063,10.904,27477580.0,20.132,5.804,18.799,5.1
maize,ZA-A1-0008,20041228,15.141,26.427,3.889,26332646.0,19.544,5.563,18.212,-1.674
maize,ZA-A1-0009,20041228,20.379,31.23,2.271,26046340.0,25.1,6.615,27.762,-4.344
maize,ZA-A1-0001,20041229,17.542,31.089,0.054,30958096.0,22.81,7.307,28.978,-7.253
maize,ZA-A1-0002,20041229,15.43,31.129,0.605,29627914.0,23.04,6.781,29.05,-6.176
maize,ZA-A1-0003,20041229,19.067,35.473,1.085,28014042.0,27.237,8.162,44.94,-7.077
maize,ZA-A1-0004,20041229,15.565,28.654,1.324,29063966.0,21.473,6.3,23.805,-4.976
maize,ZA-A1-0005,20041229,15.484,27.435,1.563,29370884.0,21.035,5.727,19.044,-4.164
maize,ZA-A1-0006,20041229,16.78,29.35,0.944,28436878.0,22.448,6.411,25.038,-5.467
maize,ZA-A1-0007,20041229,14.705,26.815,0.54,29830102.0,20.251,5.881,19.555,-5.341
maize,ZA-A1-0008,20041229,14.279,25.599,0.078,30061002.0,19.181,5.79,17.861,-5.712
maize,ZA-A1-0009,20041229,19.627,30.225,1.576,28587826.0,24.165,6.633,26.578,-5.057
maize,ZA-A1-0001,20041230,15.335,22.334,2.382,12637547.0,18.367,3.385,11.583,-1.003
maize,ZA-A1-0002,20041230,16.109,28.335,2.059,26767680.0,21.179,6.125,22.14,-4.066
maize,ZA-A1-0003,20041230,21.845,36.049,0.0,31112514.0,28.263,9.494,50.364,-9.494
maize,ZA-A1-0004,20041230,17.462,30.314,1.958,28504972.0,23.234,6.673,27.685,-4.715
maize,ZA-A1-0005,20041230,17.002,29.992,2.54,27724528.0,22.901,5.947,24.19,-3.407
maize,ZA-A1-0006,20041230,18.144,30.415,0.535,28346642.0,23.982,6.714,27.874,-6.179
maize,ZA-A1-0007,20041230,16.021,28.339,3.118,29141880.0,21.796,6.037,21.538,-2.919
maize,ZA-A1-0008,20041230,14.442,27.757,7.963,27916124.0,20.213,5.654,20.689,2.309
maize,ZA-A1-0009,20041230,19.122,32.484,0.179,29182032.0,25.488,6.754,32.587,-6.575
maize,ZA-A1-0001,20041231,15.107,22.25,1.905,14288041.0,18.017,3.844,13.726,-1.939
maize,ZA-A1-0002,20041231,15.429,23.239,3.189,18503178.0,18.309,4.035,12.465,-0.846
maize,ZA-A1-0003,20041231,19.633,35.275,0.0,33149650.0,27.398,9.053,49.61,-9.053
maize,ZA-A1-0004,20041231,17.259,32.218,0.515,31045658.0,24.231,7.444,35.308,-6.929
maize,ZA-A1-0005,20041231,17.206,26.727,4.882,20558120.0,21.002,4.45,15.585,0.432
maize,ZA-A1-0006,20041231,18.367,31.922,0.131,30243768.0,24.934,7.133,34.563,-7.002
maize,ZA-A1-0007,20041231,16.882,29.947,3.376,27440720.0,22.459,6.039,24.78,-2.663
maize,ZA-A1-0008,20041231,15.711,28.414,4.833,27859094.0,21.165,5.734,21.092,-0.901
maize,ZA-A1-0009,20041231,20.848,33.737,0.867,27843212.0,26.954,6.913,35.346,-6.046
maize,ZA-A1-0001,20050101,15.839,23.661,0.431,19541102.0,19.052,4.864,15.666,-4.433
maize,ZA-A1-0002,20050101,15.029,22.499,9.516,15051915.0,17.812,3.375,10.736,6.141
maize,ZA-A1-0003,20050101,19.277,36.591,0.0,32813894.0,28.284,8.724,52.794,-8.724
maize,ZA-A1-0004,20050101,16.615,31.527,0.578,29218006.0,23.703,7.114,33.361,-6.536
maize,ZA-A1-0005,20050101,16.61,26.213,4.266,17736862.0,20.559,3.836,14.55,0.43
maize,ZA-A1-0006,20050101,17.214,31.902,0.111,30158840.0,24.925,6.917,34.575,-6.806
maize,ZA-A1-0007,20050101,17.05,28.269,1.64,27484726.0,21.786,6.031,21.224,-4.391
maize,ZA-A1-0008,20050101,16.454,26.829,3.87,24648338.0,20.448,5.133,16.744,-1.263
maize,ZA-A1-0009,20050101,21.409,32.247,0.99,26953678.0,25.968,7.001,30.6,-6.011
maize,ZA-A1-0001,20050102,16.467,25.497,0.524,22643776.0,20.26,5.318,17.253,-4.794
maize,ZA-A1-0002,20050102,14.479,21.925,7.09,13412244.0,17.105,3.162,10.54,3.928
maize,ZA-A1-0003,20050102,19.636,37.395,0.356,28802340.0,28.058,8.564,53.186,-8.208
maize,ZA-A1-0004,20050102,16.942,32.115,2.583,26686548.0,23.304,7.042,34.089,-4.459
maize,ZA-A1-0005,20050102,16.989,27.479,15.136,20123392.0,20.746,4.388,16.792,10.748
maize,ZA-A1-0006,20050102,18.973,32.063,2.716,27085292.0,23.822,7.081,33.397,-4.365
maize,ZA-A1-0007,20050102,16.315,27.581,2.479,25639982.0,20.948,5.464,19.408,-2.985
maize,ZA-A1-0008,20050102,15.478,26.811,3.947,24876684.0,20.138,5.131,17.415,-1.184
maize,ZA-A1-0009,20050102,20.849,31.653,0.724,25867730.0,25.654,6.407,29.189,-5.683
maize,ZA-A1-0001,20050103,17.006,27.383,0.116,25892682.0,21.224,5.6,19.561,-5.484
maize,ZA-A1-0002,20050103,14.328,22.345,6.765,15464051.0,17.73,3.296,10.753,3.469
maize,ZA-A1-0003,20050103,20.581,36.23,0.021,31034742.0,27.983,9.443,50.199,-9.422
maize,ZA-A1-0004,20050103,16.925,31.783,4.426,27782036.0,22.76,7.256,32.952,-2.83
maize,ZA-A1-0005,20050103,16.327,28.077,18.713,21530650.0,20.064,4.71,19.875,14.003
maize,ZA-A1-0006,20050103,17.921,31.254,2.483,28812104.0,23.519,7.352,31.304,-4.869
maize,ZA-A1-0007,20050103,15.627,28.226,7.737,28587204.0,21.128,6.184,21.795,1.553
