adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd9,max_cum_gdd10,max_cum_gdd11,max_cum_gdd12,max_cum_prec1,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec9,max_cum_prec10,max_cum_prec11,max_cum_prec12,mean_cum_cwb1,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb9,mean_cum_cwb10,mean_cum_cwb11,mean_cum_cwb12,mean_prec1,mean_prec6,mean_prec7,mean_prec8,mean_prec9,mean_prec10,mean_prec11,mean_prec12,mean_rad1,mean_rad6,mean_rad7,mean_rad8,mean_rad9,mean_rad10,mean_rad11,mean_rad12,mean_tavg1,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg9,mean_tavg10,mean_tavg11,mean_tavg12,mean_tmax1,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax9,mean_tmax10,mean_tmax11,mean_tmax12,mean_tmin1,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin9,mean_tmin10,mean_tmin11,mean_tmin12,tmin<0p1,tmin<0p6,tmin<0p7,tmin<0p8,tmin<0p9,tmin<0p10,tmin<0p11,tmin<0p12,tmax>35p1,tmax>35p6,tmax>35p7,tmax>35p8,tmax>35p9,tmax>35p10,tmax>35p11,tmax>35p12,prec<1p1,prec<1p6,prec<1p7,prec<1p8,prec<1p9,prec<1p10,prec<1p11,prec<1p12,max_cum_fpar1,max_cum_fpar7,max_cum_fpar8,max_cum_fpar9,max_cum_fpar10,max_cum_fpar11,max_cum_fpar12,max_cum_ndvi1,max_cum_ndvi7,max_cum_ndvi8,max_cum_ndvi9,max_cum_ndvi10,max_cum_ndvi11,max_cum_ndvi12,mean_ssm1,mean_ssm6,mean_ssm7,mean_ssm8,mean_ssm9,mean_ssm10,mean_ssm11,mean_ssm12,yield
ZA-A1-0006,11.462,1.491,2013,1699.881,0.0,2.337999999999999,151.829,336.978,661.67,1029.395,1358.84,316.463,0.0,0.001,2.139,33.152,87.047,139.031,268.153,-682.6021538461538,0.0,-3.764,-69.09170967741935,-197.97820000000002,-349.01399999999995,-500.3523333333333,-572.9512580645162,1.8580769230769232,0.0,0.001,0.06896774193548387,1.0337666666666665,1.7385483870967744,1.7328,4.165225806451613,26591557.192307692,0.0,15513519.0,18064927.51612903,21870005.8,24848257.06451613,26359705.066666666,24687879.0,23.116961538461542,0.0,12.338,13.985999999999999,16.143066666666666,20.473935483870967,22.2575,20.62725806451613,29.65257692307692,0.0,20.668,21.8138064516129,24.090033333333334,28.457580645161293,29.848633333333336,27.227290322580647,17.590346153846152,0.0,5.55,7.6658064516129025,9.2527,13.664935483870968,15.696966666666667,15.573645161290322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,1.0,31.0,23.0,17.0,21.0,10.0,402.517,0.0,51.891999999999996,103.064,156.006,212.494,287.513,6.563,0.0,0.899,1.808,2.766,3.529,4.882,2.871076923076923,0.0,2.546,2.234225806451613,2.382433333333333,2.4388709677419356,2.4830666666666668,3.4631935483870966,2.05
ZA-A1-0007,10.142,1.543,2013,1409.464,0.0,0.0,131.055,281.666,534.265,823.163,1122.432,550.589,0.0,0.0,2.351,96.86800000000001,252.394,306.172,456.897,-351.6066538461538,0.0,0.0,-60.22696774193549,-124.25359999999999,-196.96232258064518,-243.84416666666667,-307.1261935483871,3.603538461538462,0.0,0.0,0.07583870967741936,3.1505666666666667,5.016967741935484,1.7926,4.862096774193549,25101963.076923076,0.0,0.0,18163588.129032258,20652189.55,22655680.548387095,25984588.933333334,24814987.48387097,21.03969230769231,0.0,0.0,13.371967741935483,14.982966666666666,18.14835483870968,19.629933333333334,19.65383870967742,27.490615384615385,0.0,0.0,21.46741935483871,22.57656666666667,25.41841935483871,26.951700000000002,26.254096774193545,15.84526923076923,0.0,0.0,6.591516129032258,8.723600000000001,12.341967741935484,13.585866666666668,14.816451612903226,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,30.0,23.0,13.0,20.0,8.0,613.422,0.0,49.423,104.03200000000001,180.541,286.813,432.79,9.376,0.0,0.921,1.96,3.428,4.678,6.929,4.228653846153846,0.0,0.0,3.3339677419354836,4.095833333333333,4.114903225806452,4.070666666666667,4.417419354838709,5.0
ZA-A1-0008,11.381,1.507,2013,1257.984,0.0,0.0,117.589,243.799,453.997,697.0500000000001,973.839,626.68,0.0,0.0,2.17,117.663,257.887,334.679,496.141,-231.37734482758623,0.0,0.0,-54.67975,-86.45353333333333,-138.25816129032256,-173.58466666666666,-218.19545161290324,4.501344827586206,0.0,0.0,0.0775,3.8497666666666666,4.523354838709677,2.5597333333333334,5.208451612903225,24085182.655172415,0.0,0.0,18153441.85714286,19567036.85,21108468.451612905,24928208.366666667,24602358.774193548,19.79810344827586,0.0,0.0,13.431892857142858,14.1121,16.78058064516129,18.101766666666666,18.928677419354837,26.519068965517242,0.0,0.0,21.582857142857144,21.425866666666664,23.90838709677419,25.579733333333333,25.798774193548386,14.87296551724138,0.0,0.0,6.756607142857143,8.536900000000001,11.461806451612903,12.4375,14.234451612903227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,28.0,20.0,13.0,14.0,7.0,644.845,0.0,34.891000000000005,90.843,168.404,281.419,443.094,9.943,0.0,0.957,2.011,3.501,4.814,7.23,5.447068965517241,0.0,0.0,3.8614285714285717,5.1332,5.237258064516129,5.326899999999999,5.562548387096774,6.0
ZA-A1-0009,12.851,1.516,2013,2014.525,0.0,4.568,225.001,503.59,859.146,1244.802,1646.558,444.895,0.0,0.0,0.312,63.61,139.782,185.603,289.03000000000003,-534.0239259259259,0.0,-3.372,-68.59854838709677,-156.7269,-277.76612903225805,-387.52143333333333,-480.6876129032258,5.772777777777778,0.0,0.0,0.010064516129032258,2.109933333333333,2.4571612903225803,1.5273666666666665,3.3363548387096778,22820811.444444444,0.0,16583966.0,18930981.612903226,20689492.166666668,22169817.677419353,24769599.966666665,24031423.612903226,23.62840740740741,0.0,14.568,17.040967741935482,19.2863,21.469548387096776,22.8552,22.959870967741935,29.87840740740741,0.0,22.136,25.234483870967743,26.56256666666667,28.512387096774194,30.221733333333336,29.604096774193547,18.933185185185184,0.0,8.55,10.141129032258064,13.231300000000001,15.70025806451613,16.800633333333334,18.145129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,15.0,0.0,1.0,31.0,23.0,19.0,21.0,10.0,624.976,0.0,73.79599999999999,150.216,241.60399999999998,354.196,482.736,9.046,0.0,1.072,2.222,3.712,5.005,6.934,4.1460740740740745,0.0,2.57,2.229,3.3445666666666667,3.2880322580645163,3.2477666666666662,3.788451612903226,5.133
ZA-A1-0001,12.089,1.492,2014,0.0,0.7360000000000007,73.944,132.81900000000002,207.007,386.885,620.533,865.547,0.0,0.012,32.433,135.232,170.643,229.42000000000002,334.817,347.575,0.0,-1.7959999999999998,-13.750516129032258,-11.590612903225805,-25.27653333333333,-97.15325806451614,-143.21983333333336,-233.78508000000002,0.0,0.006,1.0458387096774193,3.3160967741935488,1.1803666666666668,1.8960322580645161,3.5132333333333334,0.51032,0.0,10328361.0,9688750.177419355,12621858.14516129,17458633.8,20803058.774193548,24813387.7,27390222.48,0.0,10.364,12.297161290322581,11.562032258064516,12.342266666666665,15.802516129032258,17.78826666666667,19.80056,0.0,16.6355,17.787967741935486,17.167161290322582,18.241933333333336,21.846838709677417,23.905266666666666,26.06344,0.0,5.8825,8.004774193548387,7.235129032258064,7.898666666666667,11.300064516129034,13.334366666666666,15.484960000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,17.0,22.0,22.0,21.0,22.0,0.0,207.647,424.786,625.486,790.964,929.725,1061.327,0.0,2.622,5.264,7.7010000000000005,9.251,11.126,12.503,0.0,3.8545,4.007032258064516,4.265806451612904,4.106933333333333,4.0400322580645165,4.1339999999999995,3.6694,9.0
ZA-A1-0002,12.173,1.457,2014,1069.178,0.0,0.0,64.236,181.205,343.933,563.461,800.516,482.024,0.0,0.026000000000000002,22.883,37.535000000000004,122.96600000000001,218.27100000000002,391.28000000000003,-330.37788,0.0,-4.955666666666667,-51.74148387096774,-154.4817,-264.6821290322581,-311.37183333333337,-317.5397741935484,3.62976,0.0,0.008666666666666668,0.7373225806451613,0.4884,2.7558387096774193,3.176833333333333,5.580935483870968,24894079.72,0.0,14925541.0,16004694.161290323,20686821.933333334,21248364.096774194,24481175.666666668,22746671.0,20.746480000000002,0.0,8.155,11.329290322580645,13.725533333333335,15.227612903225806,17.317600000000002,17.646935483870966,27.543960000000002,0.0,17.498666666666665,19.255612903225806,22.223033333333333,22.673161290322582,24.3951,23.750870967741935,15.8424,0.0,1.8373333333333333,5.215548387096773,6.973433333333333,9.372516129032258,11.723166666666666,13.318806451612902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,25.0,25.0,17.0,13.0,7.0,726.645,0.0,99.95400000000001,191.913,285.707,402.282,550.47,10.127,0.0,1.418,2.773,3.849,5.599,7.788,4.6846000000000005,0.0,4.246666666666667,4.125806451612903,3.8869666666666665,4.089548387096774,4.472466666666667,4.909354838709677,5.5
ZA-A1-0003,11.357,1.479,2014,1663.73,0.0,20.491,102.314,291.847,620.555,1042.072,1473.4379999999999,138.954,0.0,0.013000000000000001,1.101,3.316,17.778,35.516999999999996,126.98,-899.5766666666667,0.0,-25.7002,-102.06354838709677,-241.57096666666666,-421.0024516129032,-622.7773666666667,-784.5104838709677,0.9978333333333333,0.0,0.0008666666666666667,0.03509677419354838,0.07383333333333335,0.46651612903225803,0.5913,2.95041935483871,28662228.166666668,0.0,15180804.466666667,17677600.93548387,22277606.0,26457348.774193548,28740597.733333334,27423268.258064516,25.857666666666663,0.0,10.597133333333334,11.953483870967741,16.163433333333334,20.60348387096774,24.05056666666667,23.915032258064517,33.43533333333333,0.0,19.49726666666667,20.340258064516128,25.139200000000002,29.131870967741936,32.29076666666666,31.439709677419355,19.154333333333334,0.0,3.9253333333333336,5.444193548387097,8.272933333333333,12.67583870967742,16.0681,17.807354838709678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,9.0,0.0,15.0,31.0,30.0,27.0,27.0,18.0,806.893,36.147,165.302,319.327,476.10699999999997,607.842,719.064,8.049,0.607,1.995,3.5220000000000002,4.668,6.016,7.288,1.91875,0.0,2.1606,1.921774193548387,1.5843,1.6066451612903225,1.5994,2.442290322580645,11.5
ZA-A1-0004,10.879,1.535,2014,1436.5439999999999,0.0,0.0,53.991,237.356,491.925,804.6899999999999,1111.823,331.847,0.0,0.0,8.076,11.272,63.260000000000005,130.934,300.309,-604.8987999999999,0.0,0.0,-48.21258064516129,-185.34483333333336,-344.1824838709677,-476.13463333333334,-515.6176129032258,1.26152,0.0,0.0,0.26051612903225807,0.10653333333333334,1.677032258064516,2.2558000000000002,5.463709677419355,27767102.24,0.0,0.0,18175207.83870968,21832663.766666666,25135338.51612903,26203491.133333333,24788095.096774194,22.98884,0.0,0.0,10.95916129032258,15.983833333333333,18.21190322580645,20.4255,19.90751612903226,30.3116,0.0,0.0,19.194,24.438066666666668,26.544354838709676,28.372033333333334,26.749000000000002,16.967280000000002,0.0,0.0,4.781935483870968,8.3426,11.05832258064516,13.668533333333333,15.040225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,26.0,30.0,22.0,15.0,12.0,472.675,0.0,56.357,108.58,163.337,232.007,330.991,7.248,0.0,0.9339999999999999,1.843,2.56,3.707,5.294,3.84012,0.0,0.0,3.305516129032258,2.594533333333333,3.063548387096774,3.7080333333333333,4.606096774193548,5.15
ZA-A1-0005,11.833,1.422,2014,1288.47,0.0,0.0,88.64399999999999,261.401,454.642,710.7669999999999,966.407,570.083,0.0,0.0,24.789,51.004,144.765,267.6,486.817,-216.09868965517242,0.0,0.0,-34.315000000000005,-138.04006666666666,-233.9181935483871,-261.06013333333334,-210.55951612903226,2.871241379310345,0.0,0.0,0.8263,0.8738333333333334,3.024548387096774,4.0945,7.071516129032259,24957717.24137931,0.0,0.0,16620944.833333334,19397798.533333335,20518254.98387097,22052314.183333334,20762227.741935484,21.105620689655172,0.0,0.0,12.7666,15.649833333333333,16.226,18.5375,18.246451612903225,27.795724137931035,0.0,0.0,20.65823333333333,24.123033333333336,23.84138709677419,25.8394,24.354193548387098,16.185965517241378,0.0,0.0,7.0027333333333335,8.923366666666668,10.329193548387096,13.178833333333333,14.382709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,24.0,22.0,15.0,8.0,2.0,719.982,0.0,64.71600000000001,155.465,248.035,363.193,519.754,10.97,0.0,1.435,2.8569999999999998,3.9819999999999998,5.868,8.298,5.461517241379311,0.0,0.0,4.912833333333333,4.491366666666666,4.816870967741936,5.324766666666666,5.958290322580645,6.2
ZA-A1-0006,11.462,1.491,2014,1670.104,0.0,0.08999999999999986,75.695,306.6,614.174,981.88,1317.99,248.91,0.0,0.0,3.564,5.140000000000001,40.703,76.883,216.088,-750.7730769230768,0.0,-2.961,-58.86025806451613,-209.57396666666668,-383.22077419354844,-554.8451666666666,-644.200741935484,1.2623846153846154,0.0,0.0,0.11496774193548387,0.052533333333333335,1.1471935483870968,1.206,4.490483870967743,27317772.730769232,0.0,16881866.0,18724538.967741936,22093008.566666666,26022227.48387097,27060054.466666665,24596986.580645163,23.542846153846156,0.0,10.09,12.148225806451611,17.6011,19.92174193548387,22.256866666666667,20.84225806451613,30.485038461538462,0.0,18.187,20.254032258064516,25.7138,27.941354838709678,29.9375,27.198032258064515,17.793153846153846,0.0,4.584,6.002354838709677,10.239633333333332,12.777774193548387,15.458,16.126322580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,29.0,30.0,26.0,20.0,13.0,396.13,0.0,54.721000000000004,106.47800000000001,157.321,210.50900000000001,282.997,6.378,0.0,0.921,1.814,2.488,3.414,4.696,2.9131923076923076,0.0,2.32,2.2270645161290323,1.7220333333333333,2.072838709677419,2.4742666666666664,3.6753870967741933,4.3
ZA-A1-0007,10.142,1.543,2014,1456.217,0.0,0.0,67.227,291.277,549.702,856.016,1146.616,403.374,0.0,0.0,6.6930000000000005,12.931000000000001,100.73,183.004,373.291,-509.32,0.0,0.0,-52.22629032258064,-197.0461,-341.6308064516129,-444.7767,-441.10603225806454,1.1570384615384615,0.0,0.0,0.21590322580645163,0.20793333333333336,2.832225806451613,2.7424666666666666,6.138290322580645,26958169.03846154,0.0,0.0,18615768.419354837,21496936.033333335,24272237.451612905,25759810.8,23255932.19354839,21.90773076923077,0.0,0.0,11.86890322580645,17.374166666666667,18.336290322580645,20.210466666666665,19.374193548387098,28.593999999999998,0.0,0.0,20.147870967741934,25.5408,26.257451612903225,27.764033333333334,25.541612903225804,16.472807692307693,0.0,0.0,5.690645161290322,10.1981,11.710096774193548,13.916833333333333,15.021870967741936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,29.0,29.0,21.0,15.0,9.0,546.735,0.0,51.415,102.853,162.902,248.60399999999998,378.196,8.514,0.0,0.955,1.912,2.742,4.178,6.178,3.9986923076923073,0.0,0.0,3.4784838709677417,2.9084999999999996,3.3146774193548385,3.7667333333333333,4.696935483870967,5.495
ZA-A1-0008,11.381,1.507,2014,1267.736,0.0,0.0,62.835,257.839,458.37,707.23,964.56,503.24,0.0,0.0,9.186,19.502,154.707,258.056,446.262,-348.85713793103446,0.0,0.0,-44.66860714285714,-177.23463333333333,-292.2113870967742,-325.5330666666667,-287.81706451612905,1.9647586206896552,0.0,0.0,0.32807142857142857,0.3438666666666667,4.361451612903227,3.4449666666666667,6.071161290322581,25839845.44827586,0.0,0.0,18160896.85714286,20966545.466666665,23002941.225806452,24365049.566666666,22161938.548387095,20.45434482758621,0.0,0.0,11.955892857142857,16.389666666666667,16.46874193548387,18.295333333333335,18.300967741935484,27.351275862068967,0.0,0.0,19.916071428571428,24.696266666666666,24.585709677419356,25.6644,24.430967741935483,15.319482758620689,0.0,0.0,6.113821428571429,9.541633333333333,10.285645161290324,12.782866666666667,14.221483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,26.0,26.0,17.0,13.0,8.0,588.14,0.0,37.127,91.731,156.52100000000002,254.387,400.976,9.386,0.0,1.008,2.026,2.918,4.579,6.848,5.196068965517242,0.0,0.0,4.191642857142857,3.4445666666666668,4.5327419354838705,5.158833333333333,5.917645161290323,5.4
ZA-A1-0009,12.851,1.516,2014,2068.217,0.0,2.6389999999999993,193.992,534.484,889.152,1306.52,1693.959,332.582,0.0,0.0,2.857,10.229,57.432,107.614,257.386,-615.0612222222221,0.0,-3.17,-60.69516129032258,-208.17643333333334,-365.07451612903225,-501.5386,-581.7531290322581,2.785037037037037,0.0,0.0,0.09216129032258065,0.24573333333333333,1.522677419354839,1.6727333333333334,4.831354838709677,24911127.259259257,0.0,17312304.0,18207372.129032258,21335762.466666665,23542160.387096774,24489066.033333335,21307107.80645161,23.86140740740741,0.0,12.639,16.172677419354837,21.349733333333333,21.44090322580645,23.912266666666667,22.498032258064516,30.32648148148148,0.0,19.438,24.126516129032257,29.124033333333333,28.9881935483871,31.558066666666665,28.550322580645158,19.155888888888885,0.0,7.894,9.891967741935485,14.344833333333334,15.189967741935485,17.692600000000002,18.269000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,12.0,0.0,1.0,31.0,28.0,20.0,18.0,13.0,600.702,0.0,80.851,156.754,233.149,328.637,454.382,8.606,0.0,1.149,2.245,3.104,4.551,6.442,4.004962962962963,0.0,2.853,2.657967741935484,2.193366666666667,2.818193548387097,3.0622666666666665,4.151032258064515,6.1
ZA-A1-0001,12.089,1.492,2015,0.0,4.552,60.551,168.039,294.866,508.978,740.361,978.056,0.0,0.033,39.965,70.422,105.086,133.102,186.096,205.004,0.0,-2.0745,-6.659419354838709,-42.469032258064516,-99.0369,-173.10093548387096,-260.96926666666667,-376.93095999999997,0.0,0.0165,1.2881290322580645,0.9824838709677418,1.1554666666666666,0.9037419354838709,1.7664666666666666,0.7563200000000001,0.0,10812982.0,10110441.58064516,12841437.129032258,16656552.116666667,21880262.70967742,24362673.166666668,27062878.6,0.0,12.276,11.338516129032259,13.394935483870968,14.227566666666666,16.90683870967742,17.712766666666667,19.5078,0.0,18.915999999999997,17.18948387096774,19.10132258064516,20.5857,23.135193548387097,23.721633333333333,25.7822,0.0,6.5525,6.876774193548387,9.010548387096774,9.590966666666667,11.834548387096774,12.899333333333335,14.62876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,23.0,23.0,19.0,25.0,22.0,21.0,0.0,210.231,428.05,622.836,778.048,904.959,1025.718,0.0,2.62,5.2090000000000005,7.565,9.067,10.81,12.047,0.0,3.874,4.021,3.9803870967741934,4.021966666666667,3.8398064516129033,3.871,3.4862,9.0
ZA-A1-0002,12.173,1.457,2015,1106.714,0.0,5.875,94.943,268.489,420.73,605.907,853.905,496.416,0.0,0.067,24.16,59.557,134.902,249.34799999999998,417.859,-250.36032,0.0,-6.037999999999999,-45.22254838709677,-144.1471,-204.89206451612904,-238.62916666666666,-241.11345161290322,3.14228,0.0,0.022333333333333334,0.7771935483870968,1.1799,2.430483870967742,3.8148666666666666,5.4358387096774194,25151535.84,0.0,14520535.333333334,14596598.370967742,19146167.333333332,20716674.93548387,22818043.366666667,22428960.419354837,20.11236,0.0,11.958333333333334,12.482387096774193,15.766233333333332,14.853290322580644,16.17256666666667,17.99993548387097,26.85632,0.0,21.235333333333333,19.364612903225808,24.192400000000003,21.732193548387094,22.4147,24.19161290322581,14.4518,0.0,5.025666666666667,7.298774193548387,9.000266666666667,9.36774193548387,11.079833333333333,13.307870967741936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,22.0,23.0,16.0,14.0,9.0,747.423,0.0,100.019,196.313,298.655,422.539,573.235,10.436,0.0,1.415,2.822,3.9979999999999998,5.882,8.064,4.7258,0.0,4.054333333333333,4.222225806451613,4.1554,4.539354838709677,4.694233333333333,4.861677419354838,6.0
ZA-A1-0003,11.357,1.479,2015,1756.049,0.0,24.489,131.207,379.405,734.143,1067.513,1544.886,180.567,0.0,0.006,33.868,38.921,47.202000000000005,120.662,176.264,-843.6988333333334,0.0,-24.130133333333333,-78.39483870967742,-203.57753333333332,-380.4871935483871,-521.8486333333334,-703.993129032258,0.3585833333333333,0.0,0.0004,1.0923225806451613,0.16843333333333332,0.26712903225806456,2.4486666666666665,1.7936129032258066,29697825.333333332,0.0,14830594.533333333,16581718.870967742,21922353.966666665,26375312.51612903,26852693.166666668,28279074.80645161,27.59691666666667,0.0,10.561466666666666,13.222935483870968,18.273266666666665,21.44316129032258,21.112333333333332,25.399129032258067,35.836083333333335,0.0,19.503066666666665,21.050806451612903,27.461266666666667,29.840096774193547,28.97393333333333,33.569483870967744,19.09,0.0,4.083066666666666,7.19858064516129,10.075533333333334,12.944129032258065,13.862266666666667,17.392483870967745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,15.0,25.0,28.0,29.0,20.0,19.0,839.972,32.777,161.062,325.356,489.105,623.628,743.892,8.401,0.558,1.991,3.583,4.753,6.18,7.619,1.7500833333333334,0.0,2.1811999999999996,2.5443870967741935,1.8819333333333332,1.5680967741935483,2.5419,2.121,10.0
ZA-A1-0004,10.879,1.535,2015,1470.675,0.0,0.0,70.82600000000001,293.888,565.588,808.8729999999999,1158.594,356.353,0.0,0.0,20.368,33.097,54.469,191.564,305.889,-569.20036,0.0,0.0,-42.888838709677415,-167.4875,-319.88467741935483,-400.10676666666666,-479.395064516129,2.01856,0.0,0.0,0.657032258064516,0.42429999999999995,0.6894193548387096,4.569833333333333,3.6879032258064517,28327631.76,0.0,0.0,17084743.93548387,22307589.866666667,25848789.741935484,24766162.466666665,26274272.48387097,22.483240000000002,0.0,0.0,11.769709677419355,17.4354,18.76451612903226,18.1095,21.28132258064516,30.19868,0.0,0.0,19.656548387096777,25.948533333333334,27.057483870967744,25.195333333333334,28.560935483870967,15.66504,0.0,0.0,5.6497419354838705,9.538266666666667,10.938935483870969,12.217,15.17690322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,23.0,28.0,26.0,14.0,10.0,486.968,0.0,54.613,104.95,159.111,229.774,335.933,7.451,0.0,0.883,1.766,2.475,3.721,5.379,3.87216,0.0,0.0,3.769096774193548,2.8238333333333334,3.260774193548387,4.512266666666666,4.300516129032258,3.149
ZA-A1-0005,11.833,1.422,2015,1330.134,0.0,0.0,107.641,329.936,507.901,726.668,1017.764,595.219,0.0,0.0,19.685,45.466,130.558,262.148,466.478,-211.15593103448276,0.0,0.0,-38.0105,-145.85916666666665,-216.10283870967743,-227.26873333333333,-212.7339677419355,4.439344827586206,0.0,0.0,0.6561666666666667,0.8593666666666666,2.7449032258064516,4.386333333333334,6.591290322580646,24499428.103448275,0.0,0.0,16113609.1,20425725.333333332,20018406.725806452,20925104.566666666,22647490.19354839,20.771379310344827,0.0,0.0,13.475266666666666,17.40983333333333,15.73967741935484,17.292233333333336,19.390193548387096,27.589862068965516,0.0,0.0,21.0359,26.1685,22.62016129032258,23.7611,25.900387096774196,15.604793103448275,0.0,0.0,7.848566666666667,10.327166666666667,10.559774193548387,12.6746,14.696096774193549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,24.0,11.0,4.0,4.0,713.22,0.0,59.445,144.213,234.74599999999998,352.307,511.624,10.9,0.0,1.327,2.624,3.789,5.83,8.229,5.478103448275863,0.0,0.0,4.7698,4.4047,5.1699032258064515,5.547533333333333,5.6565161290322585,5.6
ZA-A1-0006,11.462,1.491,2015,1691.724,0.0,1.3100000000000005,108.243,363.795,685.759,979.182,1351.952,281.123,0.0,0.0,16.939,20.123,31.998,118.322,240.684,-701.3111538461538,0.0,-2.769,-53.50590322580645,-191.1378,-375.41032258064513,-511.86650000000003,-608.6989677419356,1.555346153846154,0.0,0.0,0.5464193548387096,0.10613333333333333,0.38306451612903225,2.8774666666666664,3.9471612903225806,27683227.384615384,0.0,16461719.0,17463859.51612903,22966006.133333333,26381070.06451613,24736906.766666666,25792942.06451613,23.068153846153848,0.0,11.31,13.119935483870968,18.5184,20.38593548387097,19.78076666666667,22.024838709677418,30.257115384615382,0.0,19.676,20.741516129032256,26.691433333333336,28.33309677419355,26.8632,28.74306451612903,16.480923076923077,0.0,4.862,7.162935483870967,10.925733333333334,12.556193548387098,13.707633333333332,16.38222580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,27.0,29.0,27.0,16.0,10.0,434.947,0.0,56.908,109.767,163.195,223.522,308.678,6.881,0.0,0.912,1.818,2.509,3.603,5.0600000000000005,3.0866153846153845,0.0,2.582,2.8870967741935485,2.1403000000000003,2.1029354838709677,3.378033333333333,3.4765161290322584,2.249
ZA-A1-0007,10.142,1.543,2015,1444.921,0.0,0.0,88.685,324.785,594.802,837.773,1151.58,436.189,0.0,0.0,15.676,28.675,74.21,224.148,377.833,-467.19080769230766,0.0,0.0,-50.35187096774193,-181.87293333333335,-332.30319354838707,-393.2741666666667,-410.8479677419355,2.2444615384615387,0.0,0.0,0.5056774193548387,0.43329999999999996,1.4688709677419354,4.997933333333333,4.957580645161291,26894030.384615384,0.0,0.0,17738369.06451613,22696297.866666667,25064000.51612903,23169982.666666668,25190548.48387097,21.282346153846156,0.0,0.0,12.529612903225807,17.87,18.710225806451614,18.099033333333335,20.122806451612902,28.17465384615385,0.0,0.0,20.544096774193548,26.304066666666664,26.73622580645161,24.9321,26.63909677419355,15.280115384615385,0.0,0.0,6.445967741935483,10.601233333333333,11.325806451612904,12.703133333333334,14.81632258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,27.0,26.0,24.0,10.0,11.0,561.27,0.0,55.575,110.116,170.427,253.58499999999998,383.694,8.894,0.0,0.957,1.935,2.7439999999999998,4.317,6.415,4.204,0.0,0.0,3.789258064516129,3.3252,3.528967741935484,4.3064,4.584870967741936,4.4
