country,advisor,model,candidate_id,selected_k,repeat,seed,split,mape,normalized_rmse,r,r2,kge
ZA,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.1974,24.4148,0.8232,0.3929,0.7527
ZA,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.1869,19.2029,0.9039,0.8145,0.7907
ZA,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.1894,23.0309,0.8213,0.4598,0.7555
ZA,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.2033,19.4434,0.9043,0.8099,0.8219
ZA,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.2009,23.6543,0.8467,0.4301,0.5872
ZA,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.2035,19.0704,0.9041,0.8171,0.8367
ZA,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.1984,22.7884,0.8506,0.4711,0.7018
ZA,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.2038,19.6019,0.9012,0.8067,0.814
ZA,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.1884,21.7849,0.8546,0.5166,0.6968
ZA,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.2228,21.838,0.8723,0.7601,0.8028
ZA,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.1941,22.6309,0.8239,0.4784,0.6708
ZA,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.2167,22.7439,0.8861,0.7398,0.7207
ZA,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.1862,21.758,0.8574,0.5178,0.679
ZA,qwen_rag,ridge,rag1_rag_historical_regime,60,1,42,train,0.0927,9.8878,0.9752,0.9508,0.9223
ZA,qwen_rag,ridge,rag1_rag_historical_regime,60,1,42,test,0.1855,21.5882,0.9122,0.5253,0.6356
ZA,qwen_rag,ridge,rag1_rag_historical_regime,60,2,1051,train,0.0927,9.8878,0.9752,0.9508,0.9223
ZA,qwen_rag,ridge,rag1_rag_historical_regime,60,2,1051,test,0.1855,21.5882,0.9122,0.5253,0.6356
ZA,qwen_rag,ridge,rag1_rag_historical_regime,60,3,2060,train,0.0927,9.8878,0.9752,0.9508,0.9223
ZA,qwen_rag,ridge,rag1_rag_historical_regime,60,3,2060,test,0.1855,21.5882,0.9122,0.5253,0.6356
ZA,qwen_rag,ridge,rag1_rag_historical_regime,60,4,3069,train,0.0927,9.8878,0.9752,0.9508,0.9223
ZA,qwen_rag,ridge,rag1_rag_historical_regime,60,4,3069,test,0.1855,21.5882,0.9122,0.5253,0.6356
ZA,qwen_rag,ridge,rag1_rag_historical_regime,60,5,4078,train,0.0927,9.8878,0.9752,0.9508,0.9223
ZA,qwen_rag,ridge,rag1_rag_historical_regime,60,5,4078,test,0.1855,21.5882,0.9122,0.5253,0.6356
ZA,qwen_rag,xgboost,rag1_rag_historical_regime,60,1,42,train,0.0017,0.1913,1.0,1.0,0.9983
ZA,qwen_rag,xgboost,rag1_rag_historical_regime,60,1,42,test,0.1744,23.2332,0.8595,0.4502,0.6944
ZA,qwen_rag,xgboost,rag1_rag_historical_regime,60,2,1051,train,0.0018,0.1999,1.0,1.0,0.9982
ZA,qwen_rag,xgboost,rag1_rag_historical_regime,60,2,1051,test,0.1699,23.7668,0.8446,0.4247,0.6827
ZA,qwen_rag,xgboost,rag1_rag_historical_regime,60,3,2060,train,0.0018,0.1966,1.0,1.0,0.9984
ZA,qwen_rag,xgboost,rag1_rag_historical_regime,60,3,2060,test,0.1739,23.6138,0.8491,0.4321,0.6878
ZA,qwen_rag,xgboost,rag1_rag_historical_regime,60,4,3069,train,0.0018,0.1995,1.0,1.0,0.9982
ZA,qwen_rag,xgboost,rag1_rag_historical_regime,60,4,3069,test,0.1748,23.4422,0.8539,0.4403,0.6965
ZA,qwen_rag,xgboost,rag1_rag_historical_regime,60,5,4078,train,0.002,0.22,1.0,1.0,0.9981
ZA,qwen_rag,xgboost,rag1_rag_historical_regime,60,5,4078,test,0.1731,23.3468,0.8557,0.4449,0.6823
ZA,qwen_rag,svr,rag1_rag_historical_regime,60,1,42,train,0.0465,5.3012,0.9932,0.9859,0.9596
ZA,qwen_rag,svr,rag1_rag_historical_regime,60,1,42,test,0.1669,19.3508,0.932,0.6186,0.7687
ZA,qwen_rag,svr,rag1_rag_historical_regime,60,2,1051,train,0.0465,5.3012,0.9932,0.9859,0.9596
ZA,qwen_rag,svr,rag1_rag_historical_regime,60,2,1051,test,0.1669,19.3508,0.932,0.6186,0.7687
ZA,qwen_rag,svr,rag1_rag_historical_regime,60,3,2060,train,0.0465,5.3012,0.9932,0.9859,0.9596
ZA,qwen_rag,svr,rag1_rag_historical_regime,60,3,2060,test,0.1669,19.3508,0.932,0.6186,0.7687
ZA,qwen_rag,svr,rag1_rag_historical_regime,60,4,3069,train,0.0465,5.3012,0.9932,0.9859,0.9596
ZA,qwen_rag,svr,rag1_rag_historical_regime,60,4,3069,test,0.1669,19.3508,0.932,0.6186,0.7687
ZA,qwen_rag,svr,rag1_rag_historical_regime,60,5,4078,train,0.0465,5.3012,0.9932,0.9859,0.9596
ZA,qwen_rag,svr,rag1_rag_historical_regime,60,5,4078,test,0.1669,19.3508,0.932,0.6186,0.7687
ZA,qwen_rag,cnn1d,rag1_rag_historical_regime,60,1,42,train,0.1722,19.115,0.9116,0.8162,0.781
ZA,qwen_rag,cnn1d,rag1_rag_historical_regime,60,1,42,test,0.1805,21.2187,0.8672,0.5414,0.7378
ZA,qwen_rag,cnn1d,rag1_rag_historical_regime,60,2,1051,train,0.1519,16.7453,0.933,0.859,0.8202
ZA,qwen_rag,cnn1d,rag1_rag_historical_regime,60,2,1051,test,0.1904,22.6149,0.8473,0.4791,0.7324
ZA,qwen_rag,cnn1d,rag1_rag_historical_regime,60,3,2060,train,0.1639,20.3171,0.9222,0.7924,0.7375
ZA,qwen_rag,cnn1d,rag1_rag_historical_regime,60,3,2060,test,0.1884,22.2919,0.8578,0.4939,0.7235
ZA,qwen_rag,cnn1d,rag1_rag_historical_regime,60,4,3069,train,0.1558,16.6505,0.9318,0.8606,0.8147
ZA,qwen_rag,cnn1d,rag1_rag_historical_regime,60,4,3069,test,0.1779,20.8688,0.8731,0.5564,0.73
ZA,qwen_rag,cnn1d,rag1_rag_historical_regime,60,5,4078,train,0.1858,20.0599,0.9,0.7976,0.7497
ZA,qwen_rag,cnn1d,rag1_rag_historical_regime,60,5,4078,test,0.1845,21.7981,0.8679,0.5161,0.7591
ZA,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,1,42,train,0.1973,18.2298,0.9153,0.8328,0.832
ZA,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,1,42,test,0.1921,22.2747,0.8474,0.4947,0.6741
ZA,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,2,1051,train,0.2002,18.4704,0.9133,0.8284,0.817
ZA,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,2,1051,test,0.1949,22.2869,0.8551,0.4941,0.681
ZA,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,3,2060,train,0.2005,18.7252,0.9079,0.8236,0.8351
ZA,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,3,2060,test,0.1852,21.325,0.8732,0.5368,0.6975
ZA,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,4,3069,train,0.2011,19.508,0.9015,0.8086,0.8111
ZA,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,4,3069,test,0.1914,21.8006,0.8615,0.516,0.7355
ZA,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,5,4078,train,0.2096,22.0938,0.8889,0.7545,0.7318
ZA,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,5,4078,test,0.1851,20.7606,0.8689,0.561,0.7144
MX,hardcode,ridge,baseline,60,1,42,train,0.2323,28.0277,0.8972,0.8042,0.8183
MX,hardcode,ridge,baseline,60,1,42,test,0.4756,41.303,0.849,0.7084,0.7459
MX,hardcode,ridge,baseline,60,2,1051,train,0.2323,28.0277,0.8972,0.8042,0.8183
MX,hardcode,ridge,baseline,60,2,1051,test,0.4756,41.303,0.849,0.7084,0.7459
MX,hardcode,ridge,baseline,60,3,2060,train,0.2323,28.0277,0.8972,0.8042,0.8183
MX,hardcode,ridge,baseline,60,3,2060,test,0.4756,41.303,0.849,0.7084,0.7459
MX,hardcode,ridge,baseline,60,4,3069,train,0.2323,28.0277,0.8972,0.8042,0.8183
MX,hardcode,ridge,baseline,60,4,3069,test,0.4756,41.303,0.849,0.7084,0.7459
MX,hardcode,ridge,baseline,60,5,4078,train,0.2323,28.0277,0.8972,0.8042,0.8183
MX,hardcode,ridge,baseline,60,5,4078,test,0.4756,41.303,0.849,0.7084,0.7459
MX,hardcode,xgboost,baseline,60,1,42,train,0.0012,0.122,1.0,1.0,0.9991
MX,hardcode,xgboost,baseline,60,1,42,test,0.6228,48.0099,0.8243,0.606,0.5635
MX,hardcode,xgboost,baseline,60,2,1051,train,0.0012,0.121,1.0,1.0,0.9991
MX,hardcode,xgboost,baseline,60,2,1051,test,0.5958,47.9958,0.8202,0.6063,0.5624
MX,hardcode,xgboost,baseline,60,3,2060,train,0.0015,0.1391,1.0,1.0,0.999
MX,hardcode,xgboost,baseline,60,3,2060,test,0.6187,48.2843,0.8201,0.6015,0.5793
MX,hardcode,xgboost,baseline,60,4,3069,train,0.0014,0.1286,1.0,1.0,0.9991
MX,hardcode,xgboost,baseline,60,4,3069,test,0.5756,44.8141,0.8551,0.6567,0.5927
MX,hardcode,xgboost,baseline,60,5,4078,train,0.001,0.1002,1.0,1.0,0.9993
MX,hardcode,xgboost,baseline,60,5,4078,test,0.5962,49.2921,0.8081,0.5847,0.5393
MX,hardcode,svr,baseline,60,1,42,train,0.087,22.9173,0.9367,0.8691,0.8389
MX,hardcode,svr,baseline,60,1,42,test,0.4764,40.5392,0.8683,0.7191,0.6613
MX,hardcode,svr,baseline,60,2,1051,train,0.087,22.9173,0.9367,0.8691,0.8389
MX,hardcode,svr,baseline,60,2,1051,test,0.4764,40.5392,0.8683,0.7191,0.6613
MX,hardcode,svr,baseline,60,3,2060,train,0.087,22.9173,0.9367,0.8691,0.8389
MX,hardcode,svr,baseline,60,3,2060,test,0.4764,40.5392,0.8683,0.7191,0.6613
MX,hardcode,svr,baseline,60,4,3069,train,0.087,22.9173,0.9367,0.8691,0.8389
MX,hardcode,svr,baseline,60,4,3069,test,0.4764,40.5392,0.8683,0.7191,0.6613
MX,hardcode,svr,baseline,60,5,4078,train,0.087,22.9173,0.9367,0.8691,0.8389
MX,hardcode,svr,baseline,60,5,4078,test,0.4764,40.5392,0.8683,0.7191,0.6613
MX,hardcode,cnn1d,baseline,60,1,42,train,0.4651,45.1014,0.7086,0.493,0.4693
MX,hardcode,cnn1d,baseline,60,1,42,test,0.6372,55.8675,0.6961,0.4665,0.4686
MX,hardcode,cnn1d,baseline,60,2,1051,train,0.4653,45.6362,0.6985,0.4809,0.4741
MX,hardcode,cnn1d,baseline,60,2,1051,test,0.7442,58.5936,0.6704,0.4132,0.4835
MX,hardcode,cnn1d,baseline,60,3,2060,train,0.3185,33.5938,0.8619,0.7187,0.6428
MX,hardcode,cnn1d,baseline,60,3,2060,test,0.6378,49.9115,0.7998,0.5742,0.5354
MX,hardcode,cnn1d,baseline,60,4,3069,train,0.3262,33.3358,0.863,0.723,0.6616
MX,hardcode,cnn1d,baseline,60,4,3069,test,0.6549,52.4725,0.7695,0.5294,0.5011
MX,hardcode,cnn1d,baseline,60,5,4078,train,0.4525,46.9919,0.6845,0.4496,0.4501
MX,hardcode,cnn1d,baseline,60,5,4078,test,0.7517,57.3307,0.7047,0.4382,0.4442
MX,hardcode,transformer_flat,baseline,60,1,42,train,0.6246,58.8396,0.3827,0.1371,0.0107
MX,hardcode,transformer_flat,baseline,60,1,42,test,0.8184,76.7801,-0.1,-0.0076,-0.4829
MX,hardcode,transformer_flat,baseline,60,2,1051,train,0.7399,63.3199,0.0819,0.0007,-0.4509
MX,hardcode,transformer_flat,baseline,60,2,1051,test,0.8515,76.5649,-0.0202,-0.002,-0.4224
MX,hardcode,transformer_flat,baseline,60,3,2060,train,0.7016,63.2753,0.1559,0.0021,-0.4014
MX,hardcode,transformer_flat,baseline,60,3,2060,test,0.795,72.5202,0.3239,0.1011,0.0001
MX,hardcode,transformer_flat,baseline,60,4,3069,train,0.6921,63.3815,0.0662,-0.0013,-0.4474
MX,hardcode,transformer_flat,baseline,60,4,3069,test,0.8074,73.0511,0.3039,0.0879,-0.0322
MX,hardcode,transformer_flat,baseline,60,5,4078,train,0.7151,63.314,0.034,0.0008,-0.458
MX,hardcode,transformer_flat,baseline,60,5,4078,test,0.88,76.4505,0.0388,0.001,-0.3747
MX,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.2348,24.258,0.9244,0.8533,0.8395
MX,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.5895,56.4223,0.7693,0.4559,0.7091
MX,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.2348,24.258,0.9244,0.8533,0.8395
MX,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.5895,56.4223,0.7693,0.4559,0.7091
MX,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.2348,24.258,0.9244,0.8533,0.8395
MX,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.5895,56.4223,0.7693,0.4559,0.7091
MX,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.2348,24.258,0.9244,0.8533,0.8395
MX,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.5895,56.4223,0.7693,0.4559,0.7091
MX,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.2348,24.258,0.9244,0.8533,0.8395
MX,qwen_base,ridge,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.5895,56.4223,0.7693,0.4559,0.7091
MX,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.0013,0.1279,1.0,1.0,0.999
MX,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.6284,49.033,0.8089,0.5891,0.5593
MX,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.0013,0.1253,1.0,1.0,0.999
MX,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.5967,46.0435,0.8489,0.6376,0.5813
MX,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.0013,0.1257,1.0,1.0,0.999
MX,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.6246,51.078,0.7862,0.5541,0.541
MX,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.0011,0.1091,1.0,1.0,0.9992
MX,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.5983,47.6206,0.8288,0.6124,0.5642
MX,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.0013,0.1265,1.0,1.0,0.9991
MX,qwen_base,xgboost,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.552,46.7769,0.833,0.626,0.5609
MX,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.0854,18.0623,0.9592,0.9187,0.902
MX,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.5313,41.9447,0.8605,0.6993,0.6515
MX,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.0854,18.0623,0.9592,0.9187,0.902
MX,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.5313,41.9447,0.8605,0.6993,0.6515
MX,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.0854,18.0623,0.9592,0.9187,0.902
MX,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.5313,41.9447,0.8605,0.6993,0.6515
MX,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.0854,18.0623,0.9592,0.9187,0.902
MX,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.5313,41.9447,0.8605,0.6993,0.6515
MX,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.0854,18.0623,0.9592,0.9187,0.902
MX,qwen_base,svr,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.5313,41.9447,0.8605,0.6993,0.6515
MX,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.4707,45.8598,0.694,0.4758,0.514
MX,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.6854,55.3434,0.7071,0.4765,0.5065
MX,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.4935,45.698,0.696,0.4795,0.5044
MX,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.8171,59.5504,0.6846,0.3939,0.4728
MX,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.3271,32.029,0.8834,0.7443,0.6324
MX,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.6802,60.3732,0.6819,0.377,0.603
MX,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.3321,31.3365,0.8819,0.7552,0.6749
MX,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.6704,56.7229,0.722,0.4501,0.6082
MX,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.3501,32.4174,0.8821,0.7381,0.6265
MX,qwen_base,cnn1d,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.7869,57.652,0.7101,0.4319,0.4677
MX,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,1,42,train,0.7086,63.1454,0.2765,0.0062,-0.316
MX,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,1,42,test,0.8726,76.5184,-0.0303,-0.0008,-0.4305
MX,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,2,1051,train,0.6904,63.2696,0.2139,0.0022,-0.3833
MX,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,2,1051,test,0.9036,76.529,-0.0291,-0.001,-0.4288
MX,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,3,2060,train,0.7003,63.2245,0.2269,0.0037,-0.3531
MX,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,3,2060,test,0.7312,69.9266,0.4073,0.1642,0.1329
MX,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,4,3069,train,0.596,57.2402,0.4425,0.1833,0.0972
MX,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,4,3069,test,0.8233,76.861,-0.1148,-0.0097,-0.4865
MX,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,5,4078,train,0.7156,63.2179,0.1194,0.0039,-0.4132
MX,qwen_base,transformer_flat,sample1_extreme_heat_drought_syndrome,60,5,4078,test,0.8777,76.5607,-0.0535,-0.0019,-0.4425
MX,qwen_rag,ridge,rag1_rag_historical_regime,60,1,42,train,0.2353,27.4021,0.9022,0.8128,0.8254
MX,qwen_rag,ridge,rag1_rag_historical_regime,60,1,42,test,0.5017,44.4077,0.8238,0.6629,0.6512
MX,qwen_rag,ridge,rag1_rag_historical_regime,60,2,1051,train,0.2353,27.4021,0.9022,0.8128,0.8254
MX,qwen_rag,ridge,rag1_rag_historical_regime,60,2,1051,test,0.5017,44.4077,0.8238,0.6629,0.6512
MX,qwen_rag,ridge,rag1_rag_historical_regime,60,3,2060,train,0.2353,27.4021,0.9022,0.8128,0.8254
MX,qwen_rag,ridge,rag1_rag_historical_regime,60,3,2060,test,0.5017,44.4077,0.8238,0.6629,0.6512
MX,qwen_rag,ridge,rag1_rag_historical_regime,60,4,3069,train,0.2353,27.4021,0.9022,0.8128,0.8254
MX,qwen_rag,ridge,rag1_rag_historical_regime,60,4,3069,test,0.5017,44.4077,0.8238,0.6629,0.6512
MX,qwen_rag,ridge,rag1_rag_historical_regime,60,5,4078,train,0.2353,27.4021,0.9022,0.8128,0.8254
MX,qwen_rag,ridge,rag1_rag_historical_regime,60,5,4078,test,0.5017,44.4077,0.8238,0.6629,0.6512
MX,qwen_rag,xgboost,rag1_rag_historical_regime,60,1,42,train,0.0013,0.1249,1.0,1.0,0.9991
MX,qwen_rag,xgboost,rag1_rag_historical_regime,60,1,42,test,0.5576,44.3093,0.8573,0.6644,0.5952
MX,qwen_rag,xgboost,rag1_rag_historical_regime,60,2,1051,train,0.0016,0.1461,1.0,1.0,0.9989
MX,qwen_rag,xgboost,rag1_rag_historical_regime,60,2,1051,test,0.5761,45.1762,0.8533,0.6512,0.5816
MX,qwen_rag,xgboost,rag1_rag_historical_regime,60,3,2060,train,0.0013,0.1249,1.0,1.0,0.999
MX,qwen_rag,xgboost,rag1_rag_historical_regime,60,3,2060,test,0.5812,46.1794,0.8451,0.6355,0.5836
MX,qwen_rag,xgboost,rag1_rag_historical_regime,60,4,3069,train,0.0015,0.1462,1.0,1.0,0.999
MX,qwen_rag,xgboost,rag1_rag_historical_regime,60,4,3069,test,0.5838,44.9395,0.8579,0.6548,0.5913
MX,qwen_rag,xgboost,rag1_rag_historical_regime,60,5,4078,train,0.0013,0.1211,1.0,1.0,0.9991
MX,qwen_rag,xgboost,rag1_rag_historical_regime,60,5,4078,test,0.5855,47.8672,0.8237,0.6084,0.5497
MX,qwen_rag,svr,rag1_rag_historical_regime,60,1,42,train,0.0901,23.1064,0.9381,0.8669,0.8314
MX,qwen_rag,svr,rag1_rag_historical_regime,60,1,42,test,0.434,37.6104,0.8969,0.7582,0.669
MX,qwen_rag,svr,rag1_rag_historical_regime,60,2,1051,train,0.0901,23.1064,0.9381,0.8669,0.8314
MX,qwen_rag,svr,rag1_rag_historical_regime,60,2,1051,test,0.434,37.6104,0.8969,0.7582,0.669
MX,qwen_rag,svr,rag1_rag_historical_regime,60,3,2060,train,0.0901,23.1064,0.9381,0.8669,0.8314
MX,qwen_rag,svr,rag1_rag_historical_regime,60,3,2060,test,0.434,37.6104,0.8969,0.7582,0.669
MX,qwen_rag,svr,rag1_rag_historical_regime,60,4,3069,train,0.0901,23.1064,0.9381,0.8669,0.8314
MX,qwen_rag,svr,rag1_rag_historical_regime,60,4,3069,test,0.434,37.6104,0.8969,0.7582,0.669
MX,qwen_rag,svr,rag1_rag_historical_regime,60,5,4078,train,0.0901,23.1064,0.9381,0.8669,0.8314
MX,qwen_rag,svr,rag1_rag_historical_regime,60,5,4078,test,0.434,37.6104,0.8969,0.7582,0.669
MX,qwen_rag,cnn1d,rag1_rag_historical_regime,60,1,42,train,0.346,34.1259,0.8584,0.7097,0.6417
MX,qwen_rag,cnn1d,rag1_rag_historical_regime,60,1,42,test,0.5574,51.5592,0.7637,0.5456,0.5119
MX,qwen_rag,cnn1d,rag1_rag_historical_regime,60,2,1051,train,0.3101,30.8677,0.8851,0.7625,0.7103
MX,qwen_rag,cnn1d,rag1_rag_historical_regime,60,2,1051,test,0.5707,50.7169,0.7741,0.5604,0.535
MX,qwen_rag,cnn1d,rag1_rag_historical_regime,60,3,2060,train,0.2934,32.3246,0.875,0.7396,0.6674
MX,qwen_rag,cnn1d,rag1_rag_historical_regime,60,3,2060,test,0.5521,49.3918,0.7824,0.583,0.5595
MX,qwen_rag,cnn1d,rag1_rag_historical_regime,60,4,3069,train,0.2874,31.3135,0.8788,0.7556,0.6987
MX,qwen_rag,cnn1d,rag1_rag_historical_regime,60,4,3069,test,0.554,50.0453,0.7744,0.5719,0.548
MX,qwen_rag,cnn1d,rag1_rag_historical_regime,60,5,4078,train,0.3323,33.8768,0.8663,0.714,0.6257
MX,qwen_rag,cnn1d,rag1_rag_historical_regime,60,5,4078,test,0.5135,50.6243,0.7738,0.562,0.5269
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,1,42,train,0.5793,55.5418,0.4831,0.2311,0.1835
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,1,42,test,0.8474,76.4448,0.1426,0.0012,-0.3096
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,2,1051,train,0.6523,63.5217,0.2157,-0.0057,-0.3441
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,2,1051,test,0.8857,72.8544,0.3323,0.0928,0.0302
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,3,2060,train,0.5832,56.0172,0.4717,0.2179,0.1562
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,3,2060,test,0.8623,76.3022,0.1455,0.0049,-0.3005
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,4,3069,train,0.5793,55.6064,0.4876,0.2293,0.1628
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,4,3069,test,0.8176,71.8305,0.3498,0.1181,0.0726
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,5,4078,train,0.7137,63.1062,0.2953,0.0074,-0.3064
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,5,4078,test,0.7901,72.1887,0.3336,0.1093,0.0757
PT,hardcode,ridge,baseline,60,1,42,train,0.0893,10.3172,0.9694,0.9392,0.9123
PT,hardcode,ridge,baseline,60,1,42,test,0.2452,27.5909,0.8607,0.3599,0.7187
PT,hardcode,ridge,baseline,60,2,1051,train,0.0893,10.3172,0.9694,0.9392,0.9123
PT,hardcode,ridge,baseline,60,2,1051,test,0.2452,27.5909,0.8607,0.3599,0.7187
PT,hardcode,ridge,baseline,60,3,2060,train,0.0893,10.3172,0.9694,0.9392,0.9123
PT,hardcode,ridge,baseline,60,3,2060,test,0.2452,27.5909,0.8607,0.3599,0.7187
PT,hardcode,ridge,baseline,60,4,3069,train,0.0893,10.3172,0.9694,0.9392,0.9123
PT,hardcode,ridge,baseline,60,4,3069,test,0.2452,27.5909,0.8607,0.3599,0.7187
PT,hardcode,ridge,baseline,60,5,4078,train,0.0893,10.3172,0.9694,0.9392,0.9123
PT,hardcode,ridge,baseline,60,5,4078,test,0.2452,27.5909,0.8607,0.3599,0.7187
PT,hardcode,xgboost,baseline,60,1,42,train,0.0009,0.0949,1.0,1.0,0.9992
PT,hardcode,xgboost,baseline,60,1,42,test,0.2246,29.1234,0.8254,0.2868,0.6487
PT,hardcode,xgboost,baseline,60,2,1051,train,0.0011,0.1089,1.0,1.0,0.9991
PT,hardcode,xgboost,baseline,60,2,1051,test,0.2186,28.3543,0.8365,0.3239,0.6691
PT,hardcode,xgboost,baseline,60,3,2060,train,0.0009,0.0879,1.0,1.0,0.9993
PT,hardcode,xgboost,baseline,60,3,2060,test,0.213,27.9276,0.8282,0.3441,0.671
PT,hardcode,xgboost,baseline,60,4,3069,train,0.001,0.1011,1.0,1.0,0.9993
PT,hardcode,xgboost,baseline,60,4,3069,test,0.2201,28.4598,0.8307,0.3189,0.6635
PT,hardcode,xgboost,baseline,60,5,4078,train,0.001,0.0966,1.0,1.0,0.9992
PT,hardcode,xgboost,baseline,60,5,4078,test,0.2287,28.6952,0.8287,0.3076,0.6536
PT,hardcode,svr,baseline,60,1,42,train,0.0577,11.4296,0.9631,0.9253,0.89
