adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,tmin<0.94p1,tmin<0.94p2,tmin<0.94p3,tmin<0.94p4,tmin<0.94p5,tmin<0.94p6,tmin<0.94p7,tmax>31.25p1,tmax>31.25p2,tmax>31.25p3,tmax>31.25p4,tmax>31.25p5,tmax>31.25p6,tmax>31.25p7,prec<1p1,prec<1p2,prec<1p3,prec<1p4,prec<1p5,prec<1p6,prec<1p7,mean_cum_fpar1,mean_cum_fpar2,mean_cum_fpar3,mean_cum_fpar4,mean_cum_fpar5,mean_cum_fpar6,mean_cum_fpar7,mean_cum_ndvi1,mean_cum_ndvi2,mean_cum_ndvi3,mean_cum_ndvi4,mean_cum_ndvi5,mean_cum_ndvi6,mean_cum_ndvi7,mean_ssm1,mean_ssm2,mean_ssm3,mean_ssm4,mean_ssm5,mean_ssm6,mean_ssm7,yield
CN013,14.781,1.481,2014,0.0,11.373000000000001,222.86900000000003,617.676,1196.162,1849.468,2158.903,0.0,9.543,18.678,47.038,90.495,174.62,214.279,0.0,-9.7304,-62.51719354838709,-158.82636666666667,-258.9084193548387,-370.36283333333336,-399.07007692307695,0.0,0.38171999999999995,0.2946774193548387,0.9453333333333334,1.4018387096774194,2.8041666666666667,3.050692307692308,0.0,12215259.18,17518240.16129032,19834756.266666666,23074514.80645161,21287215.9,20117674.384615384,0.0,-2.2236,7.696645161290323,14.100233333333334,19.60083870967742,22.716866666666665,24.742692307692305,0.0,3.1167200000000004,14.404612903225807,20.65243333333333,26.07848387096774,28.314700000000002,29.648846153846154,0.0,-6.45216,1.5191935483870966,7.7988,13.052096774193549,17.393266666666666,20.17753846153846,0.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,22.0,29.0,24.0,25.0,14.0,7.0,0.0,23.296,71.91733333333333,156.99966666666668,260.5946666666667,373.1583333333333,497.701,0.0,0.4566666666666666,1.34225,2.4436666666666667,3.8535,5.561,7.2059999999999995,0.0,4.0033199999999995,3.734677419354839,3.6205333333333334,3.672741935483871,3.8990666666666667,4.374307692307692,5.361
CN014,14.597,1.473,2014,0.0,6.9719999999999995,172.715,498.096,987.95,1566.488,1852.104,0.0,20.543,39.818,90.373,131.399,208.72,258.32800000000003,0.0,0.8478399999999996,-41.84738709677419,-103.94556666666668,-181.6834516129032,-299.5516666666666,-322.3872142857143,0.0,0.82172,0.621774193548387,1.6851666666666667,1.3234193548387096,2.577366666666667,3.5434285714285716,0.0,11896499.92,17921645.83870968,18598582.233333334,23658341.080645163,21973467.333333332,20951419.285714287,0.0,-4.0228,6.058483870967741,11.786033333333334,16.741741935483873,20.224600000000002,21.34114285714286,0.0,1.14052,12.837129032258066,17.974533333333333,23.17916129032258,25.894766666666666,26.561785714285715,0.0,-8.07564,-0.3085483870967741,5.6977,9.944161290322581,14.5028,16.489428571428572,0.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,23.0,18.0,26.0,15.0,4.0,0.0,15.064,42.698,83.37766666666667,139.40333333333334,229.82899999999998,351.0935,0.0,0.3233333333333333,0.9704999999999999,1.7436666666666667,2.77825,4.29725,5.949,0.0,4.33816,4.249548387096774,4.382866666666667,4.122806451612903,4.0988999999999995,4.714285714285714,5.595
CN015,13.312,1.479,2014,0.0,0.0,79.762,362.885,778.944,1371.0339999999999,1666.251,0.0,4.135,9.735,19.571,94.284,183.302,226.733,0.0,-7.955956521739131,-49.09351612903225,-144.2242,-228.004,-295.26213333333334,-347.75607142857143,0.0,0.17978260869565216,0.1806451612903226,0.3278666666666667,2.4100967741935486,2.9672666666666667,3.1022142857142856,0.0,12184084.652173912,16902371.580645163,20633212.1,20059316.225806452,21632489.1,21966892.57142857,0.0,-10.09008695652174,0.44264516129032255,10.377433333333332,14.361258064516129,20.676333333333332,22.026928571428574,0.0,-3.505434782608696,7.395096774193548,17.489633333333334,20.322774193548387,26.259900000000002,27.169785714285716,0.0,-15.491478260869565,-6.231516129032258,2.7253333333333334,8.23409677419355,15.313766666666668,17.395142857142858,0.0,23.0,28.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,30.0,28.0,12.0,13.0,3.0,0.0,19.4645,52.684666666666665,94.233,146.38266666666667,241.494,374.60850000000005,0.0,0.38433333333333336,1.06575,1.7923333333333333,2.6807499999999997,4.1825,5.841,0.0,4.214217391304348,4.055903225806452,3.897266666666667,4.268451612903226,4.312833333333333,4.278357142857143,6.538
CN021,14.162,1.52,2014,0.0,5.284,119.563,446.983,922.924,1534.423,1831.161,0.0,5.478,19.111,24.955000000000002,104.035,226.763,245.662,0.0,-13.891115384615384,-57.240645161290324,-149.7945,-232.55793548387098,-289.1788666666667,-318.46307692307687,0.0,0.21069230769230768,0.43977419354838715,0.19479999999999997,2.5509677419354837,4.090933333333333,1.4537692307692305,0.0,12508990.076923076,17293990.70967742,20801420.566666666,20564168.98387097,20354466.466666665,22280786.769230768,0.0,-6.136807692307692,3.1613870967741935,11.854000000000001,16.29293548387097,21.3233,23.766,0.0,-0.47369230769230775,9.470483870967742,18.647733333333335,22.21254838709677,26.350233333333332,28.406692307692307,0.0,-10.657307692307693,-2.7086129032258066,4.899900000000001,10.533806451612904,16.876066666666667,19.495923076923077,0.0,26.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,28.0,29.0,21.0,14.0,7.0,0.0,18.313,50.03266666666667,92.75433333333335,156.90133333333333,280.878,445.6805,0.0,0.42366666666666664,1.19275,2.0216666666666665,3.1814999999999998,5.09575,7.287,0.0,5.001692307692308,4.868064516129032,4.4804,4.8349032258064515,5.0284,4.732692307692307,5.023
CN022,13.895,1.483,2014,0.0,2.073,67.96000000000001,331.73,735.1,1338.509,1641.822,0.0,4.207,28.66,41.277,152.17499999999998,258.599,294.896,0.0,-8.665357142857143,-37.306064516129034,-102.06193333333334,-151.13312903225807,-188.58396666666667,-228.04299999999998,0.0,0.15025,0.7888064516129032,0.42056666666666664,3.5773548387096774,3.5474666666666668,2.5926428571428572,0.0,12160812.214285715,16216129.290322581,20975062.6,18753329.274193548,21017877.533333335,21386449.57142857,0.0,-11.488071428571429,0.002290322580645124,9.716033333333334,13.951935483870967,21.053633333333334,22.605214285714286,0.0,-5.184785714285715,5.909516129032258,16.43306666666667,19.282612903225804,26.040666666666667,27.153785714285714,0.0,-17.198464285714287,-5.820548387096775,2.196466666666667,8.747387096774194,16.5727,18.58742857142857,0.0,28.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,26.0,25.0,14.0,16.0,7.0,0.0,15.588000000000001,46.72233333333333,86.38233333333334,141.97333333333333,253.63633333333337,417.4375,0.0,0.47675,1.29575,2.1123333333333334,3.16275,4.87025,6.9765,0.0,5.60975,5.529516129032258,5.1799,5.531483870967742,5.4551,5.359857142857143,7.395
CN023,14.269,1.486,2014,0.0,0.0,41.008,267.828,643.747,1246.776,1499.628,0.0,6.637,16.330000000000002,26.401,134.839,213.668,280.752,0.0,-2.1640357142857143,-22.799387096774193,-90.75683333333333,-139.08625806451613,-176.0,-203.20866666666666,0.0,0.23703571428571427,0.31267741935483867,0.3357,3.498,2.6276333333333337,5.590333333333334,0.0,11294032.339285715,15883286.548387097,20783049.3,17150727.19354839,21161380.266666666,19582271.666666668,0.0,-16.151785714285715,-3.1076451612903226,8.428833333333333,13.06641935483871,21.04096666666667,22.011,0.0,-9.487214285714286,3.0958709677419356,15.170366666666666,17.941548387096773,26.172233333333335,26.361583333333332,0.0,-22.22132142857143,-9.368096774193548,0.9671,8.321354838709677,16.214633333333335,18.234833333333334,0.0,28.0,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,29.0,27.0,10.0,11.0,1.0,0.0,9.149666666666667,31.511333333333337,66.017,118.31433333333332,230.27433333333332,397.757,0.0,0.48975,1.30375,2.14,3.2345,5.06325,7.229,0.0,5.826714285714286,5.801032258064516,5.417599999999999,5.745129032258064,5.503433333333334,5.676749999999999,5.858
CN031,12.706,1.42,2014,73.057,204.524,500.24100000000004,916.3480000000001,1522.815,2178.824,0.0,1.1099999999999999,111.351,199.96599999999998,321.736,412.605,614.231,0.0,-12.15125,7.1974285714285715,46.02712903225806,64.49283333333332,82.0048064516129,83.59356666666666,0.0,0.09249999999999999,3.9371785714285714,2.858548387096774,4.059,2.931258064516129,6.720866666666667,0.0,13159458.25,8484934.79017857,15662074.693548387,16621394.975,20952478.19354839,15920987.25,0.0,7.028083333333334,5.582321428571428,10.479258064516129,14.810233333333334,20.503451612903223,22.806966666666668,0.0,11.937583333333334,8.847,14.642709677419354,18.7545,24.512387096774194,25.9218,0.0,2.49,2.700535714285714,6.703806451612904,11.314066666666667,16.78793548387097,20.199166666666667,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,15.0,22.0,18.0,21.0,17.0,0.0,22.751,76.01633333333334,178.12333333333333,305.32,422.83366666666666,517.6963333333333,0.0,0.0,0.5754999999999999,1.7153333333333334,3.1793333333333336,4.8309999999999995,5.749,0.0,5.8745,6.407464285714285,6.424451612903226,6.526233333333334,6.352096774193548,6.3952333333333335,0.0,6.633
CN032,13.994,1.439,2014,8.246,83.821,376.97,803.871,1444.293,2128.7999999999997,2415.9919999999997,0.223,71.539,110.906,188.377,260.838,367.116,453.967,-1.012,17.40657142857143,9.520548387096772,-32.061033333333334,-71.44158064516128,-115.07603333333333,-109.25150000000001,0.223,2.547,1.2699032258064515,2.5823666666666667,2.3374516129032257,3.5426,7.237583333333333,10002884.0,9506075.11607143,16157311.532258065,18308673.183333334,22886658.741935484,18286575.883333333,15981057.625,9.186,3.106892857142857,10.39641935483871,15.170033333333333,21.598774193548387,23.756899999999998,24.872666666666664,14.135,7.094392857142857,15.723483870967742,20.1141,27.00183870967742,27.878266666666665,28.586,5.117,-0.4149642857142858,5.435225806451613,10.304066666666667,15.871548387096775,20.0199,21.531166666666667,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,17.0,24.0,17.0,21.0,20.0,7.0,0.0,71.81099999999999,210.13266666666664,394.8473333333333,575.4639999999999,708.3583333333332,825.8155,0.0,0.7956666666666665,2.62125,4.803,6.9985,8.487333333333334,9.785,5.181,5.478821428571429,5.298806451612903,5.185566666666667,4.930032258064516,4.9692,5.236166666666667,5.48
CN033,12.565,1.447,2014,102.572,247.817,572.94,1019.179,1634.95,2137.844,0.0,1.7990000000000002,137.954,269.505,375.69,565.437,716.387,0.0,-16.095157894736843,1.7278928571428571,95.9243870967742,114.39583333333333,175.3893870967742,208.60463636363636,0.0,0.0946842105263158,4.862678571428572,4.24358064516129,3.5395,6.1208709677419355,6.861363636363635,0.0,13723115.47368421,8836575.53125,14908230.524193548,15518291.466666667,17967920.01612903,17874995.204545453,0.0,6.338526315789474,6.050428571428571,11.427838709677419,15.814633333333331,20.80358064516129,23.79881818181818,0.0,12.198473684210526,9.629535714285714,16.004612903225805,20.018166666666666,24.79048387096774,27.457636363636365,0.0,1.2340526315789475,2.9043928571428568,7.25316129032258,12.097900000000001,17.03341935483871,20.631636363636364,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,13.0,16.0,14.0,11.0,13.0,0.0,22.87,72.709,163.089,275.88100000000003,395.32300000000004,512.9046666666667,0.0,0.607,1.9592500000000002,3.9875,5.8870000000000005,7.95625,10.089333333333334,0.0,6.780736842105263,7.187142857142858,7.332774193548387,7.371933333333334,7.391225806451613,7.282363636363636,0.0,4.523
CN034,13.843,1.492,2014,23.01,104.849,424.045,865.263,1515.591,2226.542,2415.8199999999997,4.904999999999999,81.986,128.544,229.745,311.912,422.6,485.737,2.5146666666666664,22.959678571428572,20.77258064516129,1.7339333333333364,-19.948709677419355,-65.7589,-47.686125000000004,1.6349999999999998,2.7528928571428573,1.5018709677419355,3.3733666666666666,2.6505483870967743,3.6896,7.892125,10428204.666666666,9158961.151785715,16001981.387096774,17159811.183333334,21705496.322580647,18766700.266666666,16655949.5,8.61,3.233214285714286,11.236645161290323,15.647266666666667,21.91832258064516,24.638366666666666,24.59975,13.81,7.0419285714285715,16.560451612903226,20.41646666666667,27.220419354838707,28.8132,28.397125,4.357,-0.12942857142857137,6.127548387096774,10.991633333333334,16.315870967741933,20.666133333333335,20.9,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,16.0,23.0,16.0,21.0,20.0,4.0,0.0,82.89866666666667,233.1163333333333,416.47,586.1999999999999,718.0459999999999,811.966,0.0,1.06875,3.19325,5.431,7.5465,9.45975,10.964,5.574000000000001,5.942857142857143,5.783741935483871,5.829,5.569096774193548,5.4415000000000004,5.83225,5.46
CN035,11.511,1.369,2014,234.315,466.44,839.401,1365.627,1988.745,2060.336,0.0,10.465,115.565,301.501,387.492,696.753,716.6,0.0,-22.131466666666665,-21.22689285714286,53.897193548387094,113.56006666666666,214.82345161290323,339.2606666666666,0.0,0.34883333333333333,3.7535714285714286,5.997935483870968,2.8663666666666665,9.976161290322581,6.615666666666666,0.0,13250211.816666666,10691957.80357143,12180287.58064516,15181571.966666667,14158014.032258065,19086512.666666668,0.0,8.750499999999999,9.23017857142857,12.971,18.480866666666667,21.040580645161292,24.80366666666667,0.0,15.338366666666667,14.055571428571428,17.466709677419352,22.873,24.99358064516129,29.273666666666667,0.0,3.5189666666666666,5.36075,9.192548387096775,14.732966666666666,18.04009677419355,21.623,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,12.0,10.0,3.0,0.0,0.0,68.802,178.44033333333334,308.478,449.583,606.5983333333334,719.285,0.0,1.2006666666666668,3.2777499999999997,5.64975,7.8069999999999995,10.17775,11.987,0.0,7.5600000000000005,7.796571428571428,8.228645161290322,8.2548,8.532193548387097,8.603333333333333,0.0,4.103
CN036,11.508,1.358,2014,203.161,376.068,750.973,1285.651,1941.262,2084.9159999999997,0.0,19.044,140.73399999999998,376.498,537.588,885.184,926.163,0.0,-14.610161290322582,-15.520892857142858,110.62977419354839,225.83573333333334,397.5469677419355,542.3294999999999,0.0,0.6143225806451613,4.346071428571428,7.605290322580646,5.369666666666666,11.212774193548388,6.829833333333333,0.0,11988232.27016129,8966360.22767857,12225149.475806452,14189769.1,15774013.096774194,19119588.333333332,0.0,7.49358064516129,7.047892857142857,13.033709677419356,18.762600000000003,22.08874193548387,24.882333333333335,0.0,13.457290322580645,10.910749999999998,17.224645161290322,22.658399999999997,25.991032258064514,28.863666666666663,0.0,2.3471290322580645,3.9055357142857146,9.183096774193547,15.1015,18.51148387096774,21.278333333333332,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,15.0,11.0,12.0,9.0,2.0,0.0,68.657,168.09866666666667,271.9603333333334,394.5043333333333,542.476,654.765,0.0,1.16975,3.0452500000000002,5.0295,6.855999999999999,9.003,10.66,0.0,6.964161290322581,7.316857142857144,7.720548387096774,7.8327333333333335,8.146258064516129,8.210666666666667,0.0,3.948
CN037,14.446,1.493,2014,0.0,45.288,345.63100000000003,781.173,1423.171,2117.767,2476.089,0.0,17.322,26.922,69.997,123.084,185.272,207.307,0.0,-4.42012,-62.86612903225806,-158.0504,-244.54390322580645,-354.40866666666665,-423.6145714285714,0.0,0.6928799999999999,0.3096774193548387,1.4358333333333335,1.7124838709677421,2.0729333333333333,1.5739285714285713,0.0,11637510.94,17303178.66129032,19203077.916666668,23840530.741935484,19889379.933333334,21138194.14285714,0.0,1.22332,10.628483870967742,15.458066666666667,21.64961290322581,24.093200000000003,26.534428571428574,0.0,5.900119999999999,16.839032258064517,21.235500000000002,27.900032258064513,29.136833333333335,31.59635714285714,0.0,-2.73068,5.0204516129032255,10.091766666666667,15.298225806451613,19.411099999999998,22.114214285714286,0.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,19.0,26.0,22.0,27.0,16.0,9.0,0.0,39.522,124.06433333333332,266.31600000000003,417.5173333333334,541.58,658.292,0.0,0.529,1.80125,3.449666666666667,5.273,6.94725,8.3225,0.0,4.494479999999999,4.21658064516129,4.155833333333333,4.145290322580645,4.105433333333333,4.191214285714286,6.271
CN041,14.925,1.468,2014,0.0,63.465,402.404,851.237,1506.257,2242.736,2549.18,0.0,36.012,47.158,116.508,169.266,209.605,238.227,0.0,4.856481481481482,-37.40245161290323,-109.08403333333334,-179.47709677419354,-298.1032666666667,-362.0771666666667,0.0,1.3337777777777777,0.3595483870967742,2.3116666666666665,1.7018709677419352,1.3446333333333333,2.3851666666666667,0.0,9863780.814814815,16845656.19354839,17739859.383333333,21773908.370967742,20454786.066666666,19983232.75,0.0,2.0361851851851855,11.873516129032259,15.901100000000001,22.06967741935484,25.4893,26.477,0.0,6.2422962962962965,17.849870967741936,21.153066666666668,27.979774193548387,30.502333333333336,31.2145,0.0,-1.6795555555555555,6.320096774193549,10.839866666666667,16.118612903225806,20.739733333333334,22.047083333333333,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,7.0,0.0,16.0,29.0,19.0,24.0,21.0,5.0,0.0,62.7175,189.208,374.04400000000004,544.3583333333333,671.7846666666667,791.771,0.0,0.6895,2.36775,4.557666666666667,6.63225,8.273,9.8295,0.0,4.088592592592592,3.7762903225806452,4.0261000000000005,3.717935483870968,3.5947999999999998,3.8906666666666667,5.21
CN042,13.08,1.433,2014,39.907,140.465,499.585,970.6519999999999,1600.0349999999999,2323.764,2417.8089999999997,6.434,72.995,115.642,272.384,403.805,518.314,615.117,0.1628000000000001,10.011464285714286,10.102903225806454,23.729766666666666,61.40993548387097,45.67523333333334,94.00025,1.2868,2.3771785714285714,1.3757096774193547,5.224733333333333,4.239387096774193,3.8169666666666666,24.20075,11896038.6,8201878.09375,14936806.096774194,15022027.433333334,17357197.451612905,18163114.266666666,11712477.25,8.9214,4.046428571428572,12.524516129032257,16.642233333333333,21.24267741935484,25.0643,24.451249999999998,14.0876,7.727892857142857,17.631225806451614,20.991133333333334,25.789677419354838,28.901333333333334,27.7145,4.110799999999999,0.6296785714285714,7.704483870967742,12.4275,16.722387096774195,21.452333333333335,21.606749999999998,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,16.0,22.0,15.0,16.0,16.0,0.0,0.0,71.023,191.99766666666667,328.58166666666665,454.13466666666665,587.1776666666666,703.298,0.0,0.85775,2.5525,4.482666666666667,6.32275,8.4295,10.16,5.6344,5.910642857142856,5.832451612903226,6.109633333333333,6.050096774193548,5.8801,6.449,4.571
CN043,12.106,1.391,2014,161.14600000000002,294.599,664.178,1164.5339999999999,1805.229,2151.253,0.0,14.714,118.915,265.587,446.162,702.135,755.422,0.0,-12.795130434782608,-4.293857142857143,72.47629032258064,158.83010000000002,299.971935483871,378.39942857142853,0.0,0.6397391304347826,3.721464285714286,4.731354838709677,6.019166666666667,8.257193548387097,3.8062142857142858,0.0,11864981.06521739,7495122.236607143,11699173.991935484,13199962.991666667,15829229.661290323,19532857.5,0.0,7.9463478260869564,5.553214285714286,12.86190322580645,17.618533333333335,21.607580645161292,25.656000000000002,0.0,13.223304347826085,8.868035714285714,16.854483870967744,21.3032,25.33190322580645,29.241857142857146,0.0,2.9046521739130435,2.5186428571428574,8.959999999999999,14.054499999999999,17.971903225806454,22.399285714285718,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,15.0,11.0,9.0,10.0,5.0,0.0,44.3695,117.04666666666667,207.47266666666667,310.0623333333333,428.53266666666667,546.0915,0.0,0.8746666666666667,2.44825,4.3645,6.213666666666668,8.0945,9.872,0.0,6.9314347826086955,7.305964285714286,7.446032258064516,7.611366666666667,7.754258064516129,7.617928571428571,0.0,5.457
CN044,11.814,1.393,2014,294.467,652.704,1184.58,1842.0819999999999,2609.162,2693.409,0.0,2.145,53.12,165.4,279.547,541.062,554.451,0.0,-29.855739130434785,-63.74796428571428,-56.91122580645161,-19.247666666666664,72.11664516129032,116.47866666666668,0.0,0.0932608695652174,1.8205357142857144,3.621935483870968,3.8049000000000004,8.435967741935483,4.463,0.0,14807549.956521738,10346714.232142856,11878715.661290323,14817620.3,16991551.774193548,22228354.0,0.0,13.74291304347826,13.734178571428572,18.097290322580644,22.856733333333334,25.684516129032257,29.022333333333336,0.0,19.305478260869567,17.917357142857142,21.75248387096774,26.2069,29.257548387096776,33.06633333333333,0.0,9.007434782608696,10.265571428571429,15.187806451612904,20.180999999999997,22.888645161290324,25.715999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,23.0,12.0,11.0,7.0,1.0,1.0,0.0,63.367000000000004,159.16633333333334,262.57466666666664,372.90166666666664,511.40766666666667,619.306,0.0,1.082,3.043,4.857,6.5873333333333335,8.84225,10.493,0.0,6.689826086956522,6.827964285714286,6.996032258064516,7.155633333333333,7.519516129032258,7.111,0.0,4.338
CN045,12.411,1.496,2014,262.40500000000003,565.633,1030.106,1662.79,2412.536,2544.661,0.0,12.558,72.612,222.55700000000002,403.771,634.874,694.082,0.0,-16.597208333333334,-44.919285714285714,6.0168064516129025,91.67333333333333,212.7377741935484,277.2622,0.0,0.52325,2.1447857142857143,4.836935483870968,6.040466666666666,7.454935483870968,11.8416,0.0,12025534.395833334,8302555.107142857,8150576.064516129,11788259.25,16399442.41935484,16606361.6,0.0,11.873541666666668,11.769571428571428,15.923,22.029466666666668,25.125354838709676,27.365,0.0,17.347583333333333,15.537178571428571,19.17322580645161,25.239966666666664,29.00374193548387,30.786400000000004,0.0,7.218875,8.582678571428572,13.198580645161291,19.331633333333333,21.695064516129033,24.504399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,21.0,10.0,5.0,3.0,2.0,0.0,0.0,58.2415,138.16633333333334,213.22333333333336,296.312,417.15633333333335,517.97,0.0,1.0203333333333333,2.713,4.78725,6.832333333333334,9.10225,10.841000000000001,0.0,6.977458333333334,6.992214285714286,7.203612903225807,7.385233333333333,7.5607741935483865,7.6898,0.0,4.551
CN050,12.526,1.429,2014,78.34100000000001,254.893,616.241,1115.204,1682.151,2331.404,2351.62,5.752000000000001,37.381,162.153,334.763,485.467,742.63,756.16,-6.358600000000001,-11.544035714285714,0.4892580645161295,108.48870000000001,187.30706451612903,296.7026333333333,410.504,0.5752,1.1296071428571428,4.024903225806452,5.753666666666667,4.86141935483871,8.5721,13.53,9658407.7,7351024.410714285,10271263.798387097,12035781.625,12850702.024193548,11349869.766666668,7002826.5,8.7741,7.245428571428571,12.596387096774194,17.5721,19.228612903225805,22.581766666666667,21.156,13.4947,10.055357142857144,16.366967741935483,20.9696,22.664870967741937,25.3564,23.263,3.8662,4.315678571428571,8.740935483870967,14.016633333333335,15.739580645161292,19.9875,19.384,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,16.0,15.0,5.0,10.0,3.0,0.0,0.0,45.19233333333333,122.978,229.52166666666668,366.7763333333333,536.291,666.292,0.457,1.4136666666666666,3.13825,5.151,7.3015,10.2095,0.0,6.620400000000001,6.693214285714285,6.787870967741935,7.009666666666666,6.939612903225806,7.014866666666666,7.143,5.457
CN051,12.899,1.434,2014,15.080000000000002,184.809,527.879,1021.362,1608.192,2247.299,2546.769,0.55,43.448,102.918,184.308,245.793,422.7,547.956,-1.6640000000000001,-1.7198214285714284,-10.556290322580644,-17.3047,-43.39470967741935,-26.907500000000002,40.337923076923076,0.275,1.5320714285714288,1.9183870967741936,2.713,1.9833870967741936,5.8969000000000005,9.635076923076925,10055657.0,9049029.357142856,12259004.806451613,14771075.366666667,16431572.822580645,13015449.966666667,16092350.884615384,8.48,7.00175,12.006774193548386,17.389433333333333,19.87,22.243566666666666,23.976153846153846,12.213000000000001,10.381607142857144,16.23993548387097,21.4865,24.089548387096773,25.63676666666667,27.553,5.0415,3.5886071428571427,7.762548387096775,13.194700000000001,15.649774193548389,19.022333333333332,20.424461538461536,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,14.0,5.0,11.0,3.0,1.0,0.0,62.114000000000004,158.639,272.43066666666664,395.713,537.0743333333334,687.4275,0.0,0.99525,2.63525,4.392,6.16675,8.518,10.6745,6.581,6.651107142857143,6.5564193548387095,6.506366666666667,6.285903225806452,6.569266666666667,6.775615384615384,5.444
CN052,13.061,1.533,2014,59.498000000000005,185.946,473.949,898.778,1399.01,1944.741,2060.064,7.738,60.979,152.785,277.495,428.109,654.118,703.742,-3.0612499999999994,-14.810249999999998,-10.45154838709677,35.951299999999996,68.71458064516129,162.0557333333333,256.403,0.96725,1.9014642857142856,2.961483870967742,4.157,4.8585161290322585,7.533633333333333,8.270666666666667,11221922.5625,11851333.357142856,13775152.064516129,15159197.583333334,14352690.806451613,13218034.133333333,15323420.333333334,8.37725,4.962607142857143,10.23041935483871,15.100966666666666,17.076516129032257,19.131033333333335,20.1605,14.20275,10.531464285714284,15.946709677419355,20.145066666666665,21.828677419354836,22.7641,24.150333333333332,3.742625,0.8717857142857143,5.863838709677419,11.172266666666667,13.165645161290323,16.3452,16.86916666666667,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,3.0,2.0,3.0,0.0,0.0,53.657000000000004,134.76333333333332,233.09333333333333,353.126,497.4456666666667,612.103,0.411,1.35,2.85975,4.367999999999999,6.2075000000000005,8.6465,10.508000000000001,7.82975,7.820821428571429,7.8505806451612905,7.8991999999999996,7.937032258064516,8.1488,8.3055,3.215
