crop_name,adm_id,date,tmin,tmax,prec,rad,tavg,et0,vpd,cwb
maize,PT16,20040602,16.097,28.036,0.005,28269634.0,21.938,5.407,20.182,-5.402
maize,PT17,20040602,16.458,30.818,0.0,29243722.0,22.623,6.35,27.201,-6.35
maize,PT18,20040602,16.899,32.383,0.0,28960896.0,24.138,6.277,31.22,-6.277
maize,PT20,20040602,16.686,20.627,0.87,23718226.0,18.608,3.817,5.485,-2.947
maize,PT30,20040602,14.507,19.077,1.255,21906822.0,16.503,3.414,5.655,-2.159
maize,PT11,20040603,18.573,30.185,0.0,29585582.0,24.68,6.651,28.165,-6.651
maize,PT15,20040603,17.424,26.304,0.0,28935404.0,21.504,5.572,17.501,-5.572
maize,PT16,20040603,16.712,31.695,0.001,28782400.0,24.431,6.285,32.032,-6.284
maize,PT17,20040603,14.778,31.734,0.0,28646936.0,23.078,6.111,30.283,-6.111
maize,PT18,20040603,16.189,34.104,0.023,27743052.0,24.968,6.186,36.469,-6.163
maize,PT20,20040603,16.891,20.608,0.092,23264274.0,18.612,3.874,5.764,-3.782
maize,PT30,20040603,13.874,17.843,0.23,23509698.0,15.696,3.615,5.218,-3.385
maize,PT11,20040604,17.914,29.739,0.0,29841810.0,23.457,6.621,27.394,-6.621
maize,PT15,20040604,16.556,23.336,0.0,28611700.0,19.425,4.985,12.069,-4.985
maize,PT16,20040604,16.307,30.41,0.0,29724240.0,22.662,6.507,29.451,-6.507
maize,PT17,20040604,15.795,28.926,0.0,29445996.0,21.495,5.938,23.51,-5.938
maize,PT18,20040604,16.871,32.23,0.0,29120700.0,23.516,6.504,33.037,-6.504
maize,PT20,20040604,16.591,20.315,0.786,24115114.0,18.322,3.912,5.844,-3.126
maize,PT30,20040604,13.206,16.968,0.135,24147040.0,14.791,3.594,5.099,-3.459
maize,PT11,20040605,14.827,21.469,0.002,26681678.0,17.857,4.363,9.355,-4.361
maize,PT15,20040605,16.509,22.448,0.012,27282650.0,18.732,4.799,11.113,-4.787
maize,PT16,20040605,15.013,23.39,0.035,25626014.0,18.604,4.577,13.554,-4.542
maize,PT17,20040605,15.45,25.473,0.009,27373188.0,19.276,5.266,17.17,-5.257
maize,PT18,20040605,15.706,27.6,0.015,27907154.0,20.35,5.617,21.324,-5.602
maize,PT20,20040605,16.264,20.32,2.487,19390670.0,18.33,3.243,5.364,-0.756
maize,PT30,20040605,13.13,17.158,0.18,23152512.0,15.167,3.481,5.435,-3.301
maize,PT11,20040606,14.429,20.711,0.073,25380266.0,17.348,4.114,8.822,-4.041
maize,PT15,20040606,15.697,22.373,0.0,24982908.0,18.596,4.5,11.429,-4.5
maize,PT16,20040606,14.077,23.528,0.031,26916442.0,18.629,4.776,14.394,-4.745
maize,PT17,20040606,13.536,26.204,0.0,27907718.0,19.634,5.439,19.408,-5.439
maize,PT18,20040606,14.308,27.381,0.035,27109174.0,20.365,5.464,21.773,-5.429
maize,PT20,20040606,16.409,19.949,1.757,23483440.0,18.115,3.794,6.221,-2.037
maize,PT30,20040606,14.276,18.528,0.555,23238080.0,16.314,3.556,5.474,-3.001
maize,PT11,20040607,14.378,22.309,0.23,27147784.0,17.889,4.558,11.591,-4.328
maize,PT15,20040607,16.512,23.322,0.014,26128506.0,19.433,4.744,12.369,-4.73
maize,PT16,20040607,14.546,24.344,0.42,27444978.0,19.081,4.938,15.332,-4.518
maize,PT17,20040607,15.497,26.982,0.0,28414590.0,20.596,5.621,20.311,-5.621
maize,PT18,20040607,15.464,28.254,0.024,28129814.0,21.346,5.61,23.247,-5.586
maize,PT20,20040607,16.108,19.45,2.297,21118506.0,17.603,3.693,6.361,-1.396
maize,PT30,20040607,14.364,19.143,0.51,22935936.0,16.742,3.551,5.379,-3.041
maize,PT11,20040608,13.811,23.631,0.035,28595412.0,19.082,4.799,13.316,-4.764
maize,PT15,20040608,16.499,26.741,0.021,27765074.0,21.342,5.378,18.338,-5.357
maize,PT16,20040608,14.357,26.423,0.05,28358872.0,20.821,5.227,18.821,-5.177
maize,PT17,20040608,14.495,30.811,0.0,29233574.0,22.923,6.186,28.663,-6.186
maize,PT18,20040608,15.25,32.014,0.08,28575456.0,23.822,6.058,31.726,-5.978
maize,PT20,20040608,15.58,19.177,4.593,22914342.0,17.202,3.897,6.798,0.696
maize,PT30,20040608,14.443,19.823,0.045,24475874.0,17.31,3.887,6.491,-3.842
maize,PT11,20040609,14.896,24.799,0.014,27731248.0,19.639,4.879,14.4,-4.865
maize,PT15,20040609,17.767,25.426,0.0,28462942.0,21.744,5.274,14.795,-5.274
maize,PT16,20040609,16.122,27.76,0.025,27505476.0,21.49,5.52,20.728,-5.495
maize,PT17,20040609,17.105,31.87,0.0,28516576.0,24.138,6.612,30.962,-6.612
maize,PT18,20040609,17.872,32.336,0.081,27483888.0,24.69,6.307,31.776,-6.226
maize,PT20,20040609,15.637,19.018,0.248,26121496.0,17.38,4.294,7.751,-4.046
maize,PT30,20040609,15.091,20.468,0.07,27231312.0,17.936,4.354,6.917,-4.284
maize,PT11,20040610,15.147,24.262,0.004,28945316.0,19.443,4.898,12.745,-4.894
maize,PT15,20040610,18.434,27.717,0.031,26947834.0,23.194,5.576,19.906,-5.545
maize,PT16,20040610,15.988,26.84,0.044,28604274.0,20.849,5.445,18.425,-5.401
maize,PT17,20040610,16.8,32.171,0.022,28922560.0,23.691,6.831,31.711,-6.809
maize,PT18,20040610,17.565,32.856,0.173,27868738.0,24.687,6.439,33.37,-6.266
maize,PT20,20040610,16.883,20.79,3.766,22577976.0,19.183,3.063,4.206,0.703
maize,PT30,20040610,15.355,21.472,0.0,28552246.0,18.334,4.609,8.695,-4.609
maize,PT11,20040611,15.112,23.514,0.003,26947956.0,19.323,4.542,11.439,-4.539
maize,PT15,20040611,19.489,27.95,0.014,27379808.0,23.617,5.872,20.76,-5.858
maize,PT16,20040611,15.755,26.135,0.009,28371076.0,20.385,5.355,17.518,-5.346
maize,PT17,20040611,16.81,31.096,0.008,29522424.0,22.873,6.993,29.019,-6.985
maize,PT18,20040611,17.578,32.033,0.018,28415602.0,24.208,6.651,31.58,-6.633
maize,PT20,20040611,17.236,20.139,11.26,22950508.0,18.529,3.409,3.985,7.851
maize,PT30,20040611,14.977,21.749,0.01,28466464.0,18.394,4.558,8.889,-4.548
maize,PT11,20040612,16.086,26.96,0.004,28171130.0,21.994,5.106,16.125,-5.102
maize,PT15,20040612,19.021,28.228,0.0,28821020.0,23.393,6.006,22.305,-6.006
maize,PT16,20040612,15.658,27.913,0.002,28617140.0,21.505,5.425,19.876,-5.423
maize,PT17,20040612,15.778,31.959,0.0,29882144.0,23.001,6.657,30.425,-6.657
maize,PT18,20040612,16.511,33.205,0.013,29308270.0,24.378,6.559,34.523,-6.546
maize,PT20,20040612,16.951,20.101,3.859,19521938.0,18.449,3.078,3.513,0.781
maize,PT30,20040612,15.592,21.547,0.015,28251972.0,18.492,4.597,8.968,-4.582
maize,PT11,20040613,18.024,30.433,0.0,29211694.0,24.893,6.459,26.808,-6.459
maize,PT15,20040613,18.776,28.761,0.0,28556138.0,23.795,5.891,23.05,-5.891
maize,PT16,20040613,16.154,30.661,0.004,28612404.0,23.912,6.051,27.043,-6.047
maize,PT17,20040613,15.189,33.14,0.0,29705686.0,24.45,6.634,33.43,-6.634
maize,PT18,20040613,16.62,34.496,0.002,29010390.0,25.782,6.517,37.58,-6.515
maize,PT20,20040613,16.492,19.882,0.227,26115640.0,18.083,3.95,4.824,-3.723
maize,PT30,20040613,15.325,21.166,0.02,28696530.0,18.083,4.61,8.792,-4.59
maize,PT11,20040614,18.647,29.596,0.0,30343084.0,24.185,7.713,30.467,-7.713
maize,PT15,20040614,19.055,27.967,0.0,28603808.0,23.107,6.073,21.458,-6.073
maize,PT16,20040614,18.873,31.372,0.0,30455670.0,25.132,8.309,36.52,-8.309
maize,PT17,20040614,19.611,35.507,0.0,29896174.0,28.138,8.351,45.931,-8.351
maize,PT18,20040614,20.505,34.813,0.0,29711242.0,27.606,8.103,44.25,-8.103
maize,PT20,20040614,16.575,19.236,0.989,24066154.0,17.778,3.896,5.688,-2.907
maize,PT30,20040614,15.021,21.853,0.0,29225308.0,18.624,4.699,9.453,-4.699
maize,PT11,20040615,18.403,28.336,0.0,30389768.0,23.099,7.146,27.506,-7.146
maize,PT15,20040615,18.436,26.161,0.0,27958968.0,21.76,5.685,17.166,-5.685
maize,PT16,20040615,18.097,29.511,0.0,30276018.0,23.794,7.52,31.087,-7.52
maize,PT17,20040615,19.723,31.155,0.0,29714934.0,25.209,7.387,33.669,-7.387
maize,PT18,20040615,19.577,31.872,0.0,29180462.0,25.416,7.502,36.551,-7.502
maize,PT20,20040615,16.366,19.001,2.579,18867396.0,17.578,3.193,4.806,-0.614
maize,PT30,20040615,15.557,21.968,0.04,27750666.0,18.754,4.522,8.97,-4.482
maize,PT11,20040616,18.199,29.692,0.0,30461702.0,23.684,7.004,29.39,-7.004
maize,PT15,20040616,17.124,26.07,0.0,29826502.0,21.754,5.716,18.324,-5.716
maize,PT16,20040616,17.534,30.709,0.0,30543518.0,24.306,7.148,32.759,-7.148
maize,PT17,20040616,16.222,30.974,0.0,30285208.0,24.47,6.761,30.797,-6.761
maize,PT18,20040616,16.883,32.422,0.0,30298970.0,25.23,6.79,36.61,-6.79
maize,PT20,20040616,15.969,19.32,1.196,23534518.0,17.719,3.838,5.797,-2.642
maize,PT30,20040616,15.578,21.242,0.025,28271894.0,18.403,4.558,8.396,-4.533
maize,PT11,20040617,16.698,28.321,0.0,29918670.0,22.385,6.046,22.842,-6.046
maize,PT15,20040617,18.14,29.454,0.0,29991392.0,24.29,6.782,26.933,-6.782
maize,PT16,20040617,17.55,30.207,0.0,30068422.0,23.611,6.627,28.449,-6.627
maize,PT17,20040617,17.819,34.367,0.0,30323060.0,26.204,8.106,41.258,-8.106
maize,PT18,20040617,17.867,34.797,0.0,30288626.0,26.694,7.534,42.947,-7.534
maize,PT20,20040617,16.036,19.648,0.657,25867364.0,17.795,4.11,6.172,-3.453
maize,PT30,20040617,15.936,21.242,0.16,28512668.0,18.728,4.641,8.234,-4.481
maize,PT11,20040618,14.324,21.971,0.021,27535368.0,17.574,4.837,11.794,-4.816
maize,PT15,20040618,17.985,26.673,0.035,29751500.0,21.837,6.736,20.454,-6.701
maize,PT16,20040618,15.32,23.889,0.09,26530660.0,19.162,5.164,14.773,-5.074
maize,PT17,20040618,17.299,28.418,0.0,29927526.0,21.826,6.928,23.399,-6.928
maize,PT18,20040618,17.033,29.264,0.065,28599238.0,22.404,6.98,26.203,-6.915
maize,PT20,20040618,16.393,20.031,5.931,21852124.0,18.493,3.322,4.678,2.609
maize,PT30,20040618,16.124,21.935,0.145,24977780.0,19.177,4.238,9.214,-4.093
maize,PT11,20040619,14.173,20.072,0.48,20853760.0,16.871,3.906,9.742,-3.426
maize,PT15,20040619,17.377,22.778,0.085,27152616.0,19.624,5.404,12.441,-5.319
maize,PT16,20040619,15.109,21.588,0.311,22339682.0,17.93,4.555,12.063,-4.244
maize,PT17,20040619,16.628,25.325,0.019,24350714.0,20.275,5.72,17.615,-5.701
maize,PT18,20040619,16.354,25.342,0.057,24557104.0,19.988,5.733,18.191,-5.676
maize,PT20,20040619,17.377,20.439,2.007,24778544.0,18.851,3.794,4.292,-1.787
maize,PT30,20040619,16.817,22.15,0.195,25218798.0,19.6,4.365,9.451,-4.17
maize,PT11,20040620,12.448,20.924,0.325,23657936.0,17.39,4.028,10.845,-3.703
maize,PT15,20040620,16.268,24.075,0.0,27897902.0,19.875,5.435,14.641,-5.435
maize,PT16,20040620,13.716,22.87,0.043,23843366.0,18.473,4.508,13.695,-4.465
maize,PT17,20040620,15.311,25.215,0.069,20003874.0,20.364,4.6,16.588,-4.531
maize,PT18,20040620,14.849,25.886,0.023,23030492.0,20.411,5.179,18.896,-5.156
maize,PT20,20040620,17.18,20.629,1.938,21265900.0,18.964,3.319,4.902,-1.381
maize,PT30,20040620,16.794,23.127,0.08,25733302.0,19.979,4.517,10.833,-4.437
maize,PT11,20040621,16.198,21.93,7.946,17730222.0,18.834,3.253,8.257,4.693
maize,PT15,20040621,16.619,24.074,0.0,29079272.0,20.406,5.221,13.03,-5.221
maize,PT16,20040621,15.311,23.92,2.867,18505264.0,19.682,3.59,11.893,-0.723
maize,PT17,20040621,15.547,26.358,0.333,22091112.0,21.108,4.441,16.038,-4.108
maize,PT18,20040621,15.154,27.815,0.242,22821266.0,21.658,4.773,20.455,-4.531
maize,PT20,20040621,17.717,21.102,2.498,18056680.0,19.585,2.747,4.216,-0.249
maize,PT30,20040621,16.703,22.205,0.255,28744576.0,19.77,4.839,9.787,-4.584
maize,PT11,20040622,16.286,21.534,10.7,15731473.0,19.082,2.813,6.628,7.887
maize,PT15,20040622,17.319,24.717,0.009,28519046.0,21.016,5.224,13.187,-5.215
maize,PT16,20040622,16.273,24.035,1.578,20219282.0,20.574,3.816,11.136,-2.238
maize,PT17,20040622,16.798,25.889,0.212,22498518.0,21.672,4.396,13.853,-4.184
maize,PT18,20040622,17.154,27.53,0.089,24063168.0,22.271,5.072,18.553,-4.983
maize,PT20,20040622,18.521,21.523,2.182,22097712.0,19.942,3.264,3.719,-1.082
maize,PT30,20040622,17.534,23.791,0.38,25099766.0,20.748,4.486,10.853,-4.106
maize,PT11,20040623,17.44,22.94,3.198,19150124.0,19.88,3.55,8.538,-0.352
maize,PT15,20040623,18.708,26.809,0.015,26343696.0,22.171,5.282,15.511,-5.267
maize,PT16,20040623,18.164,24.795,2.79,17458736.0,21.05,3.556,10.448,-0.766
maize,PT17,20040623,18.974,27.542,1.195,18368530.0,22.895,4.071,14.964,-2.876
maize,PT18,20040623,18.763,28.319,0.709,17707668.0,23.192,4.224,17.834,-3.515
maize,PT20,20040623,17.882,21.147,4.55,21480778.0,19.363,3.285,4.067,1.265
maize,PT30,20040623,17.719,24.091,0.03,25021756.0,21.113,4.495,11.218,-4.465
maize,PT11,20040624,17.512,23.553,3.015,17623030.0,20.335,3.286,8.28,-0.271
maize,PT15,20040624,19.185,26.347,0.03,27001478.0,22.159,5.435,14.929,-5.405
maize,PT16,20040624,17.957,24.793,1.23,16992294.0,21.279,3.394,10.409,-2.164
maize,PT17,20040624,18.857,27.819,0.117,20450630.0,23.07,4.61,16.623,-4.493
maize,PT18,20040624,18.721,28.772,0.142,21373806.0,23.415,4.953,19.541,-4.811
maize,PT20,20040624,18.384,21.049,3.102,18676496.0,19.483,2.836,3.803,0.266
maize,PT30,20040624,18.043,24.211,0.29,25601870.0,21.16,4.621,11.091,-4.331
maize,PT11,20040625,16.483,23.812,0.046,27380530.0,19.952,4.72,11.247,-4.674
maize,PT15,20040625,18.574,27.788,0.028,28482590.0,22.891,6.002,20.371,-5.974
maize,PT16,20040625,17.628,26.89,0.057,26980776.0,21.741,5.287,17.409,-5.23
maize,PT17,20040625,18.759,31.397,0.036,28059068.0,23.877,6.532,28.134,-6.496
maize,PT18,20040625,18.637,32.118,0.017,28382370.0,24.492,6.557,30.96,-6.54
maize,PT20,20040625,17.332,20.703,4.284,18942746.0,18.965,3.384,5.448,0.9
maize,PT30,20040625,17.783,23.863,0.025,27562910.0,21.01,4.865,11.298,-4.84
maize,PT11,20040626,16.157,25.948,0.01,27390726.0,21.214,4.866,13.832,-4.856
maize,PT15,20040626,18.996,30.095,0.0,29625542.0,24.772,6.787,26.626,-6.787
maize,PT16,20040626,16.132,28.405,0.0,29376686.0,22.536,5.666,20.353,-5.666
maize,PT17,20040626,16.984,32.77,0.0,29815592.0,24.759,7.261,32.05,-7.261
maize,PT18,20040626,17.384,34.006,0.0,29861236.0,25.817,7.299,36.853,-7.299
maize,PT20,20040626,16.616,19.868,0.03,26173628.0,18.217,4.429,8.265,-4.399
maize,PT30,20040626,17.543,24.394,0.0,29777980.0,21.05,5.235,13.153,-5.235
maize,PT11,20040627,17.659,25.988,0.014,28594840.0,21.662,5.269,14.181,-5.255
maize,PT15,20040627,19.998,32.587,0.0,29450538.0,25.794,7.37,32.33,-7.37
maize,PT16,20040627,18.276,29.24,0.003,28998270.0,23.149,6.186,22.387,-6.183
maize,PT17,20040627,19.049,33.715,0.0,30140872.0,25.268,8.198,34.233,-8.198
maize,PT18,20040627,19.103,35.484,0.0,30008348.0,26.698,8.09,40.763,-8.09
maize,PT20,20040627,16.913,19.81,0.248,23497596.0,18.166,4.13,7.406,-3.882
maize,PT30,20040627,17.829,24.706,0.035,27931242.0,21.214,4.986,11.991,-4.951
maize,PT11,20040628,16.358,29.097,0.0,29976514.0,23.099,5.873,21.258,-5.873
maize,PT15,20040628,20.284,32.72,0.0,29405046.0,26.445,6.819,31.838,-6.819
maize,PT16,20040628,17.881,30.805,0.0,29916654.0,24.277,6.388,26.354,-6.388
maize,PT17,20040628,18.293,35.92,0.0,30018214.0,26.59,8.338,41.9,-8.338
maize,PT18,20040628,18.967,37.341,0.0,29947170.0,28.143,7.816,47.165,-7.816
maize,PT20,20040628,17.082,20.751,1.683,21696970.0,19.186,3.488,5.461,-1.805
maize,PT30,20040628,17.773,23.529,0.255,27857270.0,20.499,4.895,10.58,-4.64
maize,PT11,20040629,16.671,26.952,0.0,30255646.0,21.673,5.528,16.814,-5.528
maize,PT15,20040629,21.629,32.591,0.0,29355718.0,27.106,6.695,32.496,-6.695
maize,PT16,20040629,17.679,29.898,0.0,30241388.0,23.112,6.378,25.487,-6.378
maize,PT17,20040629,18.397,36.411,0.0,30321050.0,26.289,8.673,45.396,-8.673
maize,PT18,20040629,19.774,37.521,0.005,30047472.0,27.931,8.034,49.306,-8.029
maize,PT20,20040629,17.952,21.238,0.94,24507744.0,19.587,4.033,5.378,-3.093
maize,PT30,20040629,17.259,23.623,0.035,28895236.0,20.304,4.963,10.668,-4.928
maize,PT11,20040630,16.241,24.652,0.107,27414560.0,19.877,5.158,14.242,-5.051
maize,PT15,20040630,20.98,31.113,0.0,29858144.0,25.196,8.011,32.106,-8.011
maize,PT16,20040630,16.617,26.177,0.106,27302518.0,20.659,5.612,17.971,-5.506
maize,PT17,20040630,17.663,31.05,0.012,29569208.0,22.766,7.731,29.258,-7.719
maize,PT18,20040630,18.451,32.377,0.011,29666982.0,24.047,7.824,34.48,-7.813
maize,PT20,20040630,17.977,21.975,0.736,25369328.0,19.996,4.307,6.452,-3.571
maize,PT30,20040630,17.204,24.131,0.055,29257084.0,20.605,5.087,11.989,-5.032
maize,PT11,20040701,14.255,23.899,0.0,30037838.0,18.854,5.532,15.309,-5.532
maize,PT15,20040701,18.158,27.906,0.0,30357248.0,22.342,7.283,24.352,-7.283
maize,PT16,20040701,15.118,25.065,0.005,28917448.0,19.564,5.684,17.217,-5.679
maize,PT17,20040701,16.456,27.769,0.0,30667922.0,20.997,7.189,22.502,-7.189
maize,PT18,20040701,16.345,29.453,0.0,30430120.0,21.903,7.327,27.473,-7.327
maize,PT20,20040701,18.016,22.286,0.07,26557948.0,20.138,4.474,7.036,-4.404
maize,PT30,20040701,16.795,23.564,0.015,28939148.0,20.052,5.005,11.109,-4.99
maize,PT11,20040702,13.793,24.152,0.0,30298070.0,19.075,5.789,17.066,-5.789
maize,PT15,20040702,16.639,28.739,0.0,30397060.0,22.854,7.106,26.222,-7.106
maize,PT16,20040702,14.808,26.443,0.0,30037164.0,20.308,6.376,21.136,-6.376
maize,PT17,20040702,15.825,30.018,0.0,30212922.0,22.214,7.978,29.082,-7.978
maize,PT18,20040702,15.521,31.427,0.0,30308604.0,23.132,7.757,33.304,-7.757
maize,PT20,20040702,18.069,22.177,0.181,26233912.0,20.142,4.459,7.49,-4.278
maize,PT30,20040702,16.303,22.56,0.02,27752512.0,19.135,4.695,10.565,-4.675
maize,PT11,20040703,13.761,25.111,0.0,30173496.0,19.261,5.549,17.586,-5.549
maize,PT15,20040703,18.415,27.961,0.0,30112772.0,22.987,6.802,23.966,-6.802
maize,PT16,20040703,14.595,27.082,0.0,30452556.0,20.492,6.212,22.11,-6.212
maize,PT17,20040703,15.869,30.691,0.0,31072524.0,22.588,8.09,31.224,-8.09
maize,PT18,20040703,16.073,31.738,0.0,30837954.0,23.567,7.633,34.628,-7.633
maize,PT20,20040703,17.817,21.405,0.349,26062972.0,19.602,4.396,7.005,-4.047
maize,PT30,20040703,16.267,22.954,0.0,29326052.0,19.525,4.866,10.603,-4.866
maize,PT11,20040704,14.858,24.337,0.0,29432744.0,19.414,5.183,14.32,-5.183
maize,PT15,20040704,18.036,27.789,0.0,29810836.0,22.908,6.247,22.001,-6.247
maize,PT16,20040704,15.465,26.988,0.0,29548630.0,20.666,5.833,20.063,-5.833
maize,PT17,20040704,16.518,31.201,0.0,30084700.0,22.864,7.445,29.532,-7.445
maize,PT18,20040704,16.579,32.526,0.0,30093278.0,23.962,7.252,34.189,-7.252
maize,PT20,20040704,17.47,20.522,0.527,25875270.0,18.891,4.375,7.007,-3.848
maize,PT30,20040704,16.337,22.801,0.005,28866364.0,19.421,4.808,10.39,-4.803
maize,PT11,20040705,14.908,24.736,0.017,26707304.0,19.789,5.02,15.56,-5.003
maize,PT15,20040705,18.683,28.863,0.002,29192776.0,23.08,6.796,24.576,-6.794
maize,PT16,20040705,15.049,24.856,0.158,25506428.0,19.611,4.945,16.048,-4.787
maize,PT17,20040705,16.116,29.429,0.0,28833386.0,21.717,6.922,25.808,-6.922
maize,PT18,20040705,16.53,31.115,0.004,29122390.0,23.018,7.043,31.012,-7.039
maize,PT20,20040705,17.295,20.02,0.146,27095278.0,18.505,4.806,8.971,-4.66
maize,PT30,20040705,16.352,21.708,0.07,26990858.0,19.173,4.494,8.947,-4.424
maize,PT11,20040706,14.334,21.514,0.17,23685262.0,17.436,4.455,11.343,-4.285
maize,PT15,20040706,16.604,24.069,0.0,29234180.0,19.652,6.193,16.456,-6.193
maize,PT16,20040706,14.348,21.81,0.133,25229402.0,17.543,4.672,11.989,-4.539
maize,PT17,20040706,15.517,23.899,0.0,29041754.0,18.791,5.855,15.21,-5.855
maize,PT18,20040706,15.392,25.264,0.005,28871708.0,19.369,6.145,18.505,-6.14
maize,PT20,20040706,16.991,20.506,0.017,26808036.0,18.722,4.755,10.392,-4.738
maize,PT30,20040706,16.231,19.362,1.6,22717766.0,18.048,3.769,5.832,-2.169
maize,PT11,20040707,12.418,18.257,12.861,18126644.0,14.992,3.199,7.627,9.662
maize,PT15,20040707,15.446,22.337,0.01,29532246.0,18.434,5.599,13.563,-5.589
maize,PT16,20040707,13.451,20.252,2.17,22046578.0,16.582,4.05,10.339,-1.88
maize,PT17,20040707,14.411,23.659,0.031,24373300.0,18.953,5.059,15.447,-5.028
maize,PT18,20040707,14.093,24.081,0.042,25281220.0,18.85,5.319,17.056,-5.277
maize,PT20,20040707,16.731,20.84,0.061,27908418.0,19.051,4.569,8.776,-4.508
maize,PT30,20040707,16.239,19.881,0.015,22667346.0,18.171,4.13,9.283,-4.115
maize,PT11,20040708,11.762,19.273,0.634,21694882.0,15.619,3.574,8.958,-2.94
maize,PT15,20040708,15.422,23.204,0.0,29821264.0,19.128,5.893,15.707,-5.893
maize,PT16,20040708,11.991,21.514,0.227,24560874.0,16.85,4.386,12.647,-4.159
maize,PT17,20040708,14.042,25.157,0.004,29197628.0,19.224,5.988,18.75,-5.984
maize,PT18,20040708,13.63,25.351,0.014,29347452.0,19.28,6.013,19.925,-5.999
maize,PT20,20040708,17.719,21.6,0.167,26775462.0,19.665,4.461,6.989,-4.294
maize,PT30,20040708,16.419,21.153,0.255,24014626.0,18.458,4.384,10.229,-4.129
maize,PT11,20040709,11.561,20.263,0.452,24353308.0,16.596,3.809,9.366,-3.357
maize,PT15,20040709,15.071,25.635,0.0,30054290.0,20.373,6.405,20.282,-6.405
maize,PT16,20040709,12.727,22.913,0.019,28704898.0,18.048,4.915,14.181,-4.896
maize,PT17,20040709,13.873,26.969,0.0,29891312.0,20.314,6.338,21.79,-6.338
maize,PT18,20040709,13.682,27.868,0.0,29951436.0,20.812,6.459,24.91,-6.459
maize,PT20,20040709,18.108,21.746,0.072,27416478.0,19.835,4.528,6.91,-4.456
maize,PT30,20040709,15.827,20.036,0.115,26072236.0,18.029,4.335,8.191,-4.22
maize,PT11,20040710,15.506,21.908,1.904,21359176.0,18.105,3.72,9.033,-1.816
maize,PT15,20040710,17.142,25.35,0.0,26842962.0,20.627,5.424,15.754,-5.424
maize,PT16,20040710,15.276,23.872,0.935,21495452.0,19.169,4.101,12.589,-3.166
maize,PT17,20040710,16.325,26.657,0.47,21332688.0,21.019,4.743,17.005,-4.273
maize,PT18,20040710,16.347,27.284,0.479,21580922.0,21.372,4.94,19.246,-4.461
maize,PT20,20040710,18.128,22.026,0.182,26942494.0,20.094,4.4,6.493,-4.218
maize,PT30,20040710,16.9,21.589,0.915,25188302.0,19.28,4.311,8.464,-3.396
maize,PT11,20040711,14.223,24.255,0.012,26372750.0,19.319,5.048,15.654,-5.036
maize,PT15,20040711,16.885,25.786,0.0,28995878.0,21.088,5.886,17.712,-5.886
maize,PT16,20040711,15.389,26.434,0.001,27833938.0,20.469,5.717,19.518,-5.716
maize,PT17,20040711,16.843,29.085,0.0,29312080.0,21.875,6.998,24.692,-6.998
maize,PT18,20040711,16.283,30.069,0.0,29260288.0,22.526,6.787,27.492,-6.787
maize,PT20,20040711,18.436,21.803,0.733,21754344.0,20.035,3.788,6.269,-3.055
maize,PT30,20040711,17.094,20.859,1.1,24250884.0,18.831,4.108,7.395,-3.008
maize,PT11,20040712,13.871,26.861,0.0,29303946.0,20.659,6.072,22.021,-6.072
maize,PT15,20040712,16.982,28.146,0.0,29196382.0,22.607,6.329,22.723,-6.329
maize,PT16,20040712,14.707,28.946,0.0,29372994.0,22.062,6.522,26.535,-6.522
maize,PT17,20040712,15.47,32.098,0.0,29575126.0,23.684,7.565,33.218,-7.565
maize,PT18,20040712,15.798,33.026,0.0,29550356.0,24.753,7.221,36.789,-7.221
maize,PT20,20040712,18.215,21.678,0.181,24516156.0,19.915,4.399,8.43,-4.218
maize,PT30,20040712,16.458,20.92,0.18,27875538.0,18.493,4.625,8.803,-4.445
maize,PT11,20040713,15.683,29.49,0.0,29319292.0,23.04,6.466,26.83,-6.466
maize,PT15,20040713,18.857,27.805,0.0,28405804.0,22.91,5.831,20.108,-5.831
maize,PT16,20040713,16.362,31.424,0.0,29495450.0,24.293,7.014,33.257,-7.014
maize,PT17,20040713,17.22,35.271,0.0,29716340.0,26.633,8.037,44.143,-8.037
maize,PT18,20040713,17.821,35.829,0.0,29535262.0,27.134,7.547,46.381,-7.547
maize,PT20,20040713,18.564,21.976,0.444,23008348.0,20.165,4.197,8.242,-3.753
maize,PT30,20040713,16.434,20.619,0.02,25477458.0,18.422,4.243,8.196,-4.223
maize,PT11,20040714,17.545,31.351,0.0,29209442.0,25.133,6.575,30.312,-6.575
maize,PT15,20040714,18.669,27.219,0.0,28851038.0,23.0,5.754,20.191,-5.754
maize,PT16,20040714,17.093,32.942,0.0,29474884.0,26.142,6.862,36.947,-6.862
maize,PT17,20040714,18.392,34.829,0.0,29502030.0,26.211,7.072,40.058,-7.072
maize,PT18,20040714,18.636,36.14,0.0,29451012.0,27.704,7.118,46.309,-7.118
maize,PT20,20040714,18.945,22.286,0.799,22618854.0,20.475,4.0,7.221,-3.201
maize,PT30,20040714,16.078,21.268,0.045,25672758.0,18.708,4.255,8.634,-4.21
maize,PT11,20040715,18.359,29.545,0.046,27624658.0,23.651,5.682,24.267,-5.636
maize,PT15,20040715,19.478,27.712,0.0,28291806.0,23.408,6.012,21.132,-6.012
maize,PT16,20040715,17.483,29.804,0.159,27608722.0,23.215,5.777,25.547,-5.618
maize,PT17,20040715,17.555,30.647,0.002,28857334.0,24.162,6.439,27.327,-6.437
