adm_id,awc,bulk_density,year,max_cum_gdd1,max_cum_gdd2,max_cum_gdd3,max_cum_gdd4,max_cum_gdd5,max_cum_gdd6,max_cum_gdd7,max_cum_gdd8,max_cum_gdd12,max_cum_prec1,max_cum_prec2,max_cum_prec3,max_cum_prec4,max_cum_prec5,max_cum_prec6,max_cum_prec7,max_cum_prec8,max_cum_prec12,mean_cum_cwb1,mean_cum_cwb2,mean_cum_cwb3,mean_cum_cwb4,mean_cum_cwb5,mean_cum_cwb6,mean_cum_cwb7,mean_cum_cwb8,mean_cum_cwb12,mean_prec1,mean_prec2,mean_prec3,mean_prec4,mean_prec5,mean_prec6,mean_prec7,mean_prec8,mean_prec12,mean_rad1,mean_rad2,mean_rad3,mean_rad4,mean_rad5,mean_rad6,mean_rad7,mean_rad8,mean_rad12,mean_tavg1,mean_tavg2,mean_tavg3,mean_tavg4,mean_tavg5,mean_tavg6,mean_tavg7,mean_tavg8,mean_tavg12,mean_tmax1,mean_tmax2,mean_tmax3,mean_tmax4,mean_tmax5,mean_tmax6,mean_tmax7,mean_tmax8,mean_tmax12,mean_tmin1,mean_tmin2,mean_tmin3,mean_tmin4,mean_tmin5,mean_tmin6,mean_tmin7,mean_tmin8,mean_tmin12,tmin<-2p1,tmin<-2p2,tmin<-2p3,tmin<-2p4,tmin<-2p5,tmin<-2p6,tmin<-2p7,tmin<-2p8,tmin<-2p12,tmax>33p1,tmax>33p2,tmax>33p3,tmax>33p4,tmax>33p5,tmax>33p6,tmax>33p7,tmax>33p8,tmax>33p12,prec<2p1,prec<2p2,prec<2p3,prec<2p4,prec<2p5,prec<2p6,prec<2p7,prec<2p8,prec<2p12,median_cum_fpar1,median_cum_fpar2,median_cum_fpar3,median_cum_fpar4,median_cum_fpar5,median_cum_fpar6,median_cum_fpar7,median_cum_fpar8,median_cum_ndvi1,median_cum_ndvi2,median_cum_ndvi3,median_cum_ndvi4,median_cum_ndvi5,median_cum_ndvi6,median_cum_ndvi7,median_cum_ndvi8,max_ssm1,max_ssm2,max_ssm3,max_ssm4,max_ssm5,max_ssm6,max_ssm7,max_ssm8,max_ssm12,yield,stage2_tabpfn_base_prediction,stage2_tabpfn_base_prediction_variance,stage2_tabpfn_base_prediction_std,stage2_tabpfn_base_n_repeats,stage2_tabpfn_base_split,stage2_tabpfn_cn_finetuned_prediction,stage2_tabpfn_cn_finetuned_prediction_variance,stage2_tabpfn_cn_finetuned_prediction_std,stage2_tabpfn_cn_finetuned_n_repeats,stage2_tabpfn_cn_finetuned_split
PT18,14.978,1.496,2008,0.0,68.632,143.397,308.706,501.824,865.0360000000001,1271.321,1315.805,0.0,0.0,68.438,92.986,209.864,277.145,280.66,282.609,282.609,0.0,0.0,2.3669999999999987,-14.517580645161292,-28.67573333333333,-71.38193548387098,-166.96869999999998,-359.25525806451617,-462.8286666666666,0.0,0.0,2.534740740740741,0.7918709677419355,3.895933333333333,2.170354838709678,0.1171666666666666,0.0628709677419354,0.0,0.0,0.0,11341955.537037035,15697110.612903226,19780582.883333333,20239866.741935484,27665359.466666665,27461431.612903222,27752442.666666668,0.0,0.0,12.541925925925923,12.356129032258066,15.5103,16.229612903225807,22.107066666666665,23.105967741935483,24.828000000000003,0.0,0.0,17.533,17.761903225806453,21.113666666666667,21.04341935483871,29.084666666666667,30.191000000000003,32.677,0.0,0.0,8.529,7.563645161290323,10.304466666666666,11.865096774193548,15.459266666666668,16.72435483870968,17.876666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0.0,19.0,29.0,21.0,19.0,29.0,31.0,3.0,0.0,0.0,82.01650000000001,220.906,371.471,497.353,616.9929999999999,753.133,850.033,0.0,1.098,3.1565,5.2525,6.91,8.46,10.19,0.0,0.0,6.154,5.967,6.558,5.876,5.259,3.857,3.543,0.0,10.501,10.5133609,0.00012331345680000917,0.011104659238356176,5,train,10.5026728,0.00016679316169997664,0.012914842689710805,5,train
PT11,15.187,1.25,2009,20.62,31.268,116.32,149.996,331.03,592.143,672.839,0.0,5.214,295.341,390.892,418.436,528.314,591.314,696.781,700.744,0.0,11.015,101.2503870967742,328.1173214285714,301.1644193548387,272.5386,258.1011612903226,226.9534,184.2393333333333,0.0,4.104000000000001,9.171806451612904,3.4125357142857142,0.888516129032258,3.6626,2.032258064516129,3.5155666666666665,0.4403333333333333,0.0,5.5075,5554898.241935484,11761968.375,18309419.26612903,18801855.28333333,24238873.64516129,23672395.633333333,25249312.0,0.0,4114466.9375,7.993838709677419,9.139928571428571,12.550290322580643,10.896,15.839806451612905,18.70376666666667,18.96622222222222,0.0,12.607,10.803903225806453,13.949892857142856,17.906129032258065,14.726366666666667,20.43403225806452,22.5864,22.976333333333333,0.0,14.726,5.279677419354838,5.091214285714286,7.779387096774194,7.183066666666666,11.238806451612904,14.8687,15.057444444444444,0.0,10.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,28.0,18.0,23.0,20.0,8.0,0.0,1.0,110.635,286.777,471.6,653.469,814.482,969.987,1089.724,0.0,1.56,4.036,6.441,8.611,10.5765,12.849,14.414,0.0,6.827,7.062,6.506,6.217,5.925,6.152,5.186,0.0,5.862,3.006,3.0349113,0.00012390745650499958,0.011131372624478959,5,train,3.05965818,0.0001047602516420017,0.010235245558461297,5,train
PT15,14.07,1.483,2009,0.0,47.193,192.688,316.691,561.9549999999999,906.586,1280.188,1363.012,0.0,0.0,6.113,20.382,48.249,57.281,67.493,67.962,67.982,0.0,0.0,-19.90825,-70.32406451612903,-167.3998,-277.43612903225807,-421.3862,-592.7663548387097,-709.2732857142857,0.0,0.0,0.30565,0.4602903225806452,0.9289,0.2913548387096774,0.3404,0.0151290322580645,0.0028571428571428,0.0,0.0,14646215.95,18162141.04838709,21913717.7,26338137.29032258,25715271.766666666,28532493.29032258,27069420.0,0.0,0.0,12.359649999999998,14.693387096774194,14.133433333333333,17.91174193548387,21.4877,22.05167741935484,21.832,0.0,0.0,16.38705,18.762774193548385,17.965033333333334,22.212935483870968,25.325733333333336,26.908483870967743,26.472428571428573,0.0,0.0,8.818999999999999,11.034870967741936,10.829066666666668,14.072322580645162,18.024066666666663,17.990225806451612,18.167571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,25.0,30.0,29.0,31.0,7.0,0.0,0.0,86.3515,231.487,398.069,544.961,670.217,787.217,864.501,0.0,1.1589999999999998,3.13,5.003,6.738,8.443999999999999,10.0275,10.984,0.0,6.081,6.052,5.875,5.302,5.148,4.534,3.826,0.0,6.632,6.61611848,0.00010778823559698565,0.010382111326555194,5,train,6.66405946,0.00021779851055300504,0.014757998189219466,5,train
PT16,15.134,1.382,2009,15.37,32.565,144.039,202.813,424.548,723.164,946.32,0.0,0.0,137.421,215.409,240.782,313.727,348.637,398.168,413.114,0.0,0.0,51.276625,168.87917857142858,131.461,73.40636666666666,15.027612903225805,-87.75743333333334,-190.09595454545453,0.0,0.0,8.5888125,2.785285714285714,0.818483870967742,2.4315,1.1261290322580644,1.6510333333333334,0.6793636363636364,0.0,0.0,5691150.34375,12109069.464285716,18303803.85483871,19598200.33333333,24956577.22580645,23933921.9,25990658.63636364,0.0,0.0,9.9839375,9.815535714285714,13.583741935483872,11.889533333333333,17.15274193548387,19.953866666666663,20.143454545454546,0.0,0.0,12.67675,14.825571428571427,19.372709677419355,16.4328,22.471870967741932,24.718566666666668,25.216454545454543,0.0,0.0,6.9241875,5.558892857142857,8.468225806451612,7.741633333333334,11.940096774193549,15.5227,15.404136363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,21.0,26.0,20.0,26.0,24.0,21.0,0.0,0.0,43.55,135.527,280.849,423.039,554.344,693.039,865.197,0.0,0.8015000000000001,2.4035,4.4965,6.3260000000000005,8.1165,10.194,12.185,0.0,5.902,6.092,5.211,5.38,5.186,5.015,4.507,0.0,0.0,6.353,6.328423580000001,2.906852043200032e-05,0.005391523015994676,5,train,6.3534577,2.1552227939998958e-05,0.004642437715252511,5,train
PT17,16.711,1.353,2009,0.0,29.245,181.667,290.264,560.901,918.024,1295.504,1376.452,0.0,0.0,11.502,24.705,73.202,99.349,126.257,129.234,130.893,0.0,0.0,-13.957333333333333,-67.13064516129033,-153.9421,-245.9304193548387,-384.0894666666666,-548.699193548387,-663.2732857142857,0.0,0.0,0.5477142857142857,0.4259032258064515,1.6165666666666667,0.8434516129032259,0.8969333333333334,0.0960322580645161,0.237,0.0,0.0,13896718.30952381,18368581.69354839,20397683.216666665,25848637.35483871,24768247.03333333,27880294.580645163,25256536.57142857,0.0,0.0,11.342238095238097,14.91683870967742,13.6199,18.73022580645161,21.904100000000003,22.176774193548383,21.564,0.0,0.0,17.451714285714285,21.311709677419355,18.90823333333333,25.097193548387096,27.76546666666667,29.00925806451613,27.990714285714287,0.0,0.0,6.271095238095238,9.416870967741936,8.96,12.780225806451613,16.797266666666665,16.469354838709677,16.641142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,19.0,29.0,23.0,27.0,26.0,30.0,7.0,0.0,0.0,73.616,196.89,333.26800000000003,450.436,555.946,678.711,772.41,0.0,1.005,2.6765,4.242,5.731999999999999,7.2695,8.877500000000001,9.874,0.0,5.405,4.872,5.046,4.92,4.478,3.628,3.414,0.0,9.92,10.183144799999999,0.0007507035111999584,0.02739896916309003,5,train,10.1494658,0.00020524785969999585,0.01432647408471449,5,train
PT18,14.978,1.496,2009,0.0,26.375,172.603,274.601,552.325,923.627,1321.395,1370.454,0.0,0.0,30.278,48.78,89.892,120.81,146.694,150.39,152.473,0.0,0.0,0.8827307692307692,-50.42825806451613,-137.7015,-232.51948387096772,-367.2774666666666,-535.4424516129033,-641.019,0.0,0.0,1.1645384615384615,0.5968387096774194,1.3704,0.9973548387096776,0.8628,0.1192258064516129,0.52075,0.0,0.0,12736511.807692308,18002747.741935484,20140365.466666665,25521186.48387097,24553351.3,28053876.19354839,25360621.0,0.0,0.0,10.627576923076925,14.717032258064515,13.399933333333331,18.95883870967742,22.37673333333333,22.831225806451613,22.26475,0.0,0.0,16.364423076923078,21.169451612903227,18.974266666666665,25.67925806451613,28.70446666666667,30.070451612903224,29.1225,0.0,0.0,5.829384615384615,9.082387096774193,8.443433333333333,12.617387096774191,16.762366666666665,16.478645161290324,16.17775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,20.0,26.0,24.0,26.0,26.0,30.0,3.0,0.0,0.0,66.673,182.597,315.589,434.03,553.3,692.099,786.555,0.0,1.003,2.726,4.388,5.94,7.6065,9.3715,0.0,0.0,6.495,5.483,5.532,5.297,4.903,4.04,3.809,0.0,11.536,11.385438500000001,0.0006926952294999953,0.026319103888620434,5,train,11.3942338,0.00019775589470000856,0.014062570700267023,5,train
PT11,15.187,1.25,2010,16.771,27.574000000000005,60.19500000000001,194.287,361.852,622.227,736.7,0.0,0.6850000000000005,258.443,531.301,720.759,789.396,860.35,920.368,923.684,0.0,52.626,164.1546129032258,279.35432142857144,494.8002580645161,574.0328666666667,535.0130322580645,476.27063333333336,399.6978888888889,0.0,42.1095,6.639258064516129,9.744928571428572,6.111548387096774,2.2879,2.288838709677419,2.0006,0.3684444444444444,0.0,26.313,5904297.3558387095,8495183.75892857,13415169.532258064,20120781.6,23376901.93548387,25180535.28333333,25689543.888888888,0.0,4304166.375,8.572258064516129,8.585678571428572,10.35532258064516,14.341066666666666,15.40532258064516,18.679166666666667,22.719222222222225,0.0,9.296,11.433419354838708,11.884107142857143,14.191709677419354,18.895966666666663,19.729000000000003,23.0721,27.647666666666662,0.0,11.256,5.881806451612904,5.6571428571428575,6.7903548387096775,9.7218,11.142225806451613,14.335566666666669,17.963444444444445,0.0,7.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,13.0,17.0,21.0,22.0,26.0,8.0,0.0,0.0,115.705,292.80400000000003,473.168,655.361,821.27,982.105,1104.181,0.0,1.606,4.16,6.708500000000001,8.909,10.88,13.1405,14.727,0.0,7.685,7.613,7.526,7.119,6.302,6.299,5.348,0.0,7.388,3.196,3.20385608,2.966297358699768e-05,0.005446372516363316,5,train,3.23147214,3.702287847300044e-05,0.006084642838573225,5,train
PT15,14.07,1.483,2010,0.0,53.096,161.564,343.219,563.5889999999999,852.531,1266.653,1366.228,0.0,0.0,161.644,258.673,342.714,365.484,377.859,378.726,378.75,0.0,0.0,65.1861,160.72348387096773,136.71813333333333,75.06770967741936,-57.85376666666666,-224.86606451612903,-338.61499999999995,0.0,0.0,8.0822,3.129967741935484,2.8013666666666666,0.734516129032258,0.4125,0.0279677419354838,0.0034285714285714,0.0,0.0,9327773.85,14445529.991935484,20970040.6,25170508.322580647,26526593.4,28055564.387096774,27617656.0,0.0,0.0,12.41605,13.498967741935484,16.055166666666665,17.108709677419355,19.6314,23.358774193548385,24.225,0.0,0.0,14.7703,16.401935483870968,19.5334,20.853870967741937,23.488333333333333,28.05635483870968,28.88214285714286,0.0,0.0,10.15985,10.64348387096774,12.817733333333331,13.733548387096777,16.34593333333333,19.30848387096774,19.895000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,22.0,28.0,28.0,31.0,7.0,0.0,0.0,82.351,221.581,391.946,556.27,699.526,828.864,912.053,0.0,1.289,3.3685,5.417,7.3475,9.25,10.983,12.006,0.0,7.581,7.62,7.359,6.494,6.376,5.172,4.814,0.0,5.82,5.86087688,4.26106341670011e-05,0.006527682143533116,5,train,5.94235142,0.00037826103348699797,0.019448933993589417,5,train
PT16,15.134,1.382,2010,15.522,34.745999999999995,83.574,236.669,431.167,707.054,959.962,0.0,0.0,33.169,228.281,361.85,438.27,482.798,526.731,528.93,0.0,0.0,18.7565,59.328857142857146,195.2355483870968,221.73603333333327,170.18364516129034,75.9768,-46.419363636363634,0.0,0.0,2.0730625,6.968285714285714,4.308677419354838,2.547333333333333,1.4363870967741934,1.4644333333333337,0.0999545454545454,0.0,0.0,7078250.8828125,8549573.714285715,13631840.10483871,20155818.0,23811979.20967742,25502093.6,26955440.363636363,0.0,0.0,9.8586875,9.135285714285716,11.100741935483873,15.075266666666666,16.274129032258063,19.196233333333332,21.495818181818183,0.0,0.0,13.4418125,12.771392857142857,15.355774193548386,19.99823333333333,21.148774193548388,24.26373333333333,27.128545454545453,0.0,0.0,6.6499375,5.829357142857143,7.305677419354839,10.455566666666668,11.54374193548387,14.6832,16.541045454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,11.0,17.0,21.0,25.0,26.0,22.0,0.0,0.0,50.752,152.414,305.276,458.585,601.534,744.359,914.688,0.0,0.8925,2.7095,5.028,7.021999999999999,8.907499999999999,10.9925,12.924,0.0,6.16,6.265,5.937,5.317,5.243,5.404,3.942,0.0,0.0,6.554,6.492053,0.0001997219146849964,0.014132300403154342,5,train,6.5380980399999995,2.2963497432999224e-05,0.00479202435646974,5,train
PT17,16.711,1.353,2010,0.0,32.312,111.307,295.733,535.477,852.217,1296.412,1400.805,0.0,0.0,158.854,269.123,337.797,364.798,379.157,379.569,379.585,0.0,0.0,49.42119047619048,162.99151612903225,146.3699,71.3078064516129,-72.9812,-265.81819354838706,-396.8544285714285,0.0,0.0,7.564476190476191,3.5570645161290324,2.289133333333333,0.871,0.4786333333333333,0.0132903225806451,0.0022857142857142,0.0,0.0,8919444.726190476,14432468.10483871,20308778.166666668,24566204.98387097,27113363.3,28267536.06451613,27578815.14285714,0.0,0.0,10.588,12.393580645161292,16.14753333333333,17.73367741935484,20.558,24.32887096774194,24.913285714285717,0.0,0.0,13.816761904761904,16.75706451612903,21.44143333333333,23.140612903225808,26.9207,32.06906451612903,33.080714285714286,0.0,0.0,7.370380952380952,8.459741935483871,11.4333,12.742387096774191,15.380266666666667,18.002451612903226,18.037142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,4.0,0.0,0.0,5.0,21.0,23.0,29.0,27.0,31.0,7.0,0.0,0.0,79.6365,210.138,361.658,497.758,612.467,737.66,833.277,0.0,1.174,3.1155,5.006,6.677,8.280000000000001,9.8835,10.928,0.0,6.196,6.196,5.641,5.144,4.985,3.483,3.219,0.0,10.598,10.6208279,6.17173347999971e-05,0.007856038110905338,5,train,10.6161021,3.0894029049998205e-05,0.005558239743839609,5,train
PT18,14.978,1.496,2010,0.0,32.004,103.619,286.197,526.357,861.929,1337.017,1397.26,0.0,0.0,175.002,279.7,356.94100000000003,386.97,405.665,406.056,406.058,0.0,0.0,51.35361538461538,168.7892580645161,156.42196666666666,88.23529032258064,-52.02206666666667,-240.28387096774196,-360.66525,0.0,0.0,6.730846153846154,3.3773548387096777,2.5747,0.9686774193548388,0.6231666666666666,0.0126129032258064,0.0005,0.0,0.0,8541295.278846154,13944427.193548389,20132101.666666668,24376112.66129032,26312518.6,28312165.741935484,27665372.5,0.0,0.0,10.231307692307691,12.053193548387096,16.085933333333333,17.747096774193547,21.18573333333333,25.325419354838708,25.06075,0.0,0.0,13.807115384615384,16.779967741935483,21.6026,23.447064516129032,27.77293333333333,33.32132258064516,33.33925,0.0,0.0,6.872230769230769,7.869612903225806,11.081966666666666,12.350903225806452,15.4957,18.401806451612902,17.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,2.0,0.0,0.0,8.0,19.0,22.0,28.0,27.0,31.0,4.0,0.0,0.0,76.649,203.909,354.04200000000003,489.671,612.622,750.312,848.093,0.0,1.23,3.239,5.241,7.0135000000000005,8.724,10.481,0.0,0.0,6.828,6.679,6.178,5.755,5.527,4.11,3.665,0.0,11.46,11.4163332,0.00023222285469998247,0.015238860019699062,5,train,11.370035,0.00014142490799998834,0.011892220482314829,5,train
PT11,15.187,1.25,2011,25.256999999999994,37.44799999999999,88.91499999999999,280.249,525.643,779.929,851.369,0.0,4.597,245.541,413.545,495.807,577.685,645.659,651.148,663.546,0.0,6.303999999999999,167.14309677419354,272.3260357142857,333.217935483871,318.4962,298.8556451612903,193.6912,101.95577777777778,0.0,4.1695,7.7173225806451615,6.000142857142857,2.6536129032258065,2.7292666666666667,2.192709677419355,0.1829666666666666,1.3775555555555554,0.0,3.152,6588822.366935484,10312995.919642856,14284874.85483871,20756899.55,23539906.48387097,26595707.03333333,21675592.222222224,0.0,4254032.375,8.92158064516129,9.475428571428573,11.244161290322582,16.3778,17.915935483870967,18.4762,17.93777777777778,0.0,12.2985,12.091677419354838,13.697107142857144,15.355580645161291,21.4673,22.485612903225807,23.23333333333333,21.834,0.0,14.3015,6.139387096774193,5.812392857142858,7.387838709677419,11.652866666666666,13.223612903225806,13.665833333333332,14.47588888888889,0.0,10.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,22.0,23.0,22.0,30.0,7.0,0.0,1.0,121.561,308.75,496.116,680.959,848.984,1011.375,1129.698,0.0,1.6265,4.109,6.537,8.669,10.6705,12.982,14.562,0.0,7.202,7.112,6.494,6.194,5.977,5.079,4.98,0.0,6.179,3.503,3.4762385800000004,4.3269566402000926e-05,0.006577960656769005,5,train,3.50573978,4.907921827699965e-05,0.007005656163201249,5,train
PT15,14.07,1.483,2011,0.0,62.766000000000005,168.03,383.507,666.9490000000001,992.84,1350.106,1430.154,0.0,0.0,50.274,131.191,207.618,290.994,294.617,295.071,303.85,0.0,0.0,14.6011,26.844774193548385,-35.41786666666667,-55.78035483870968,-160.1337,-339.56261290322584,-436.5394285714286,0.0,0.0,2.5137,2.610225806451613,2.5475666666666665,2.6895483870967745,0.1207666666666666,0.0146451612903225,1.2541428571428572,0.0,0.0,12610748.4,16817638.322580647,21685985.166666668,23284373.91935484,28024561.53333333,28146725.612903222,23611612.285714287,0.0,0.0,13.1383,13.395612903225809,17.182566666666666,19.143290322580647,20.86303333333333,21.524709677419352,21.43542857142857,0.0,0.0,16.600050000000003,16.587612903225807,20.886666666666667,22.52354838709677,25.309666666666665,26.138322580645163,25.53842857142857,0.0,0.0,10.0223,10.352290322580645,13.728133333333334,15.918225806451614,16.984433333333335,17.661451612903225,18.50485714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,21.0,22.0,30.0,31.0,6.0,0.0,0.0,95.3105,250.851,427.648,589.865,736.0,868.202,952.77,0.0,1.269,3.4845,5.476,7.4025,9.4895,11.2675,12.361,0.0,7.424,7.311,6.884,6.819,5.802,5.072,5.54,0.0,6.359,6.4556930800000005,0.0005958551615319991,0.024410144643815593,5,train,6.491101980000001,0.0007259531987869933,0.026943518678654303,5,train
PT16,15.134,1.382,2011,3.862,26.858000000000004,89.605,298.487,561.806,842.257,1043.286,0.0,0.0,21.022,148.598,211.634,304.764,381.072,387.642,392.689,0.0,0.0,-0.3030000000000001,36.21039285714286,72.83777419354838,34.2656,16.12038709677419,-81.93533333333333,-213.1544545454545,0.0,0.0,1.313875,4.556285714285714,2.03341935483871,3.1043333333333334,2.461548387096774,0.219,0.2294090909090909,0.0,0.0,9371808.390625,11048210.625,14768325.774193548,20582058.066666663,23229889.48387097,27329174.366666667,25754177.09090909,0.0,0.0,7.53175,10.226392857142857,11.743709677419355,16.962733333333333,18.49416129032258,19.348366666666667,19.137681818181814,0.0,0.0,11.9250625,14.972107142857142,16.093225806451613,22.456766666666667,23.42361290322581,24.877266666666667,24.13404545454545,0.0,0.0,4.1153125,6.2177500000000006,7.795419354838709,11.9704,13.911064516129032,14.113,14.69909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,17.0,22.0,23.0,20.0,28.0,22.0,0.0,0.0,53.043,159.48,317.317,469.34,612.617,763.565,935.641,0.0,0.8895,2.6235,4.874,6.804,8.716999999999999,10.943,12.901,0.0,5.686,6.185,5.627,5.553,5.128,4.201,3.882,0.0,0.0,7.781,7.73733324,0.00010381290560800073,0.010188861840657214,5,train,7.70711154,0.0003052315794480028,0.017470878038839455,5,train
PT17,16.711,1.353,2011,0.0,42.733,126.18,364.157,672.544,1004.487,1363.27,1444.382,0.0,0.0,67.261,135.066,230.236,308.633,315.161,315.85,322.916,0.0,0.0,24.785333333333337,32.49212903225806,-24.715366666666668,-53.70183870967741,-158.2287,-346.99738709677416,-455.7761428571429,0.0,0.0,3.2029047619047617,2.187258064516129,3.172333333333333,2.528935483870968,0.2176,0.0222258064516129,1.0094285714285711,0.0,0.0,11330118.88095238,16089131.387096774,20904161.433333334,23153098.677419357,27821672.433333334,27740584.387096774,22097027.285714287,0.0,0.0,12.034904761904762,12.608387096774194,17.932566666666666,19.94796774193548,21.064766666666667,21.57364516129032,21.58742857142857,0.0,0.0,16.53514285714286,17.479387096774193,23.786800000000003,25.48716129032258,27.63293333333333,28.297129032258063,26.999142857142857,0.0,0.0,8.071904761904761,8.338451612903226,12.887366666666669,15.108935483870969,15.353133333333334,16.279709677419355,17.664571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,14.0,21.0,21.0,22.0,29.0,31.0,6.0,0.0,0.0,80.059,212.354,361.277,492.234,610.517,740.543,839.315,0.0,1.116,3.016,4.772,6.4535,8.229500000000002,9.953,11.057,0.0,5.866,5.708,5.713,5.794,4.108,3.59,4.359,0.0,12.258,12.2657724,6.342729480000732e-05,0.007964125488715463,5,train,12.2327297,7.816516820000874e-05,0.008841106729364188,5,train
PT18,14.978,1.496,2011,0.0,32.093,111.579,349.029,660.706,1007.282,1396.656,1441.66,0.0,0.0,69.269,139.799,232.392,308.337,314.328,314.742,321.503,0.0,0.0,13.011076923076924,30.55135483870968,-25.86296666666667,-56.54916129032258,-164.09026666666665,-356.2854516129032,-458.57225,0.0,0.0,2.664192307692308,2.275161290322581,3.0864333333333334,2.44983870967742,0.1997,0.0133548387096774,1.69025,0.0,0.0,11594003.759615384,15522532.14516129,20531091.466666665,22995188.22580645,27917605.266666666,27995915.16129032,21563634.5,0.0,0.0,11.086423076923078,12.399516129032255,17.915000000000003,20.05409677419355,21.552533333333333,22.560451612903226,21.251,0.0,0.0,16.629269230769232,17.366064516129033,23.91036666666667,25.83458064516129,28.453133333333334,29.714645161290324,26.986,0.0,0.0,6.434153846153847,8.034935483870967,12.452766666666664,14.790903225806453,15.2717,16.498612903225805,17.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,20.0,22.0,22.0,20.0,29.0,31.0,3.0,0.0,0.0,75.95150000000001,202.477,348.08,480.949,612.7280000000001,756.631,857.822,0.0,1.129,3.0685,4.893,6.663500000000001,8.607500000000002,10.446000000000002,0.0,0.0,6.541,6.445,6.303,6.006,4.853,4.076,4.69,0.0,12.337,12.3370361,0.0001042385123000037,0.010209726357743566,5,train,12.29469,0.00015569141850000457,0.012477636735375996,5,train
PT11,15.187,1.25,2012,4.150999999999998,7.965999999999999,87.626,114.06,290.726,515.016,571.545,0.0,0.0,40.934,44.038,67.739,208.535,410.491,479.696,488.289,0.0,0.503,15.2341935483871,-14.928655172413793,-62.27761290322581,-85.57563333333333,76.75741935483872,38.31676666666667,-8.973374999999997,0.0,-0.928,1.3042258064516128,0.1070344827586207,0.7645483870967742,4.6932,6.514709677419355,2.306833333333333,1.074125,0.0,0.2515,8273237.95967742,13035839.827586208,17681152.758064516,17184726.775,21345625.40322581,22631241.03333333,23799540.5,0.0,6011472.625,8.281387096774194,7.711862068965518,12.343193548387095,10.700066666666666,15.698903225806452,17.476333333333333,17.066125,0.0,7.98,12.986967741935484,13.148827586206895,17.740903225806452,13.9198,19.645032258064514,21.13433333333333,20.755375,0.0,12.271,4.732064516129032,3.2452068965517245,7.466774193548387,7.642366666666667,11.814161290322582,13.496966666666667,13.247,0.0,3.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.0,28.0,15.0,18.0,16.0,7.0,0.0,2.0,110.631,284.123,464.314,644.837,809.403,962.159,1074.755,0.0,1.5155,3.8695,6.2075,8.645,10.668,12.5975,14.137,0.0,5.965,5.666,5.668,6.169,6.83,5.859,5.395,0.0,5.646,3.463,3.3957358400000004,4.781109702800132e-05,0.006914556893106117,5,train,3.4341628999999996,3.290546779000068e-05,0.005736328772830292,5,train
